"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","3_1","5_1","2_1"
"145d339",-2271.4206540584564,"unknown",-2264.608291864395,-2258.179322242737,0.0,6.48464298248291,9.87187147140503,17.97705864906311,37.38711714744568,42.81355309486389,51.34281325340271,"unknown",58.14991021156311,64.14884209632874,65.95082545280457,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",71.34663534164429,"unknown","unknown",78.52684497833252,"","",""
"e96f42c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f382ec0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"962a7dd",-8274.149355173111,"unknown",-8268.610476255417,-8262.877657175064,0.0,6.39484715461731,15.047642469406128,24.04432702064514,37.62012052536011,43.95229959487915,69.83300685882568,"unknown",76.53968644142151,83.58880567550659,86.30133104324341,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",92.36886954307556,"unknown","unknown",98.46937274932861,"","",""
"5c97513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"acc6118",-59755.04022717476,"unknown",-59749.075660943985,-59741.98526620865,0.0,5.470754861831665,12.025428295135498,18.864017248153687,439.0521574020386,445.9891610145569,465.6306564807892,"unknown",472.6446990966797,479.60856437683105,482.7576975822449,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",489.9441382884979,"unknown","unknown",495.274432182312,"","",""
"d33371d",-426545.9829759598,"unknown",-426540.074750185,-426533.1268565655,0.0,6.170593023300171,14.535102367401123,21.853706121444702,60.957472801208496,67.33642792701721,81.93003916740417,"unknown",88.20924758911133,94.1074275970459,96.45732569694519,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",103.75086069107056,"unknown","unknown",110.45905137062073,"","",""
"5d45bd1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cfcbc2d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"98ecb86",-1731.1436188220978,"unknown",-1724.257952928543,-1718.5655553340912,0.0,5.340103626251221,8.187899112701416,16.995186805725098,26.99254298210144,32.64567279815674,38.68308901786804,"unknown",44.50799536705017,50.70097494125366,52.40331435203552,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",57.78588128089905,"unknown","unknown",64.70171236991882,"","",""
"7636563",-54108.18838453293,"unknown",-54102.55942940712,-54097.20900392532,0.0,6.423141956329346,9.648359775543213,18.289640426635742,46.40201139450073,52.87849402427673,62.998809814453125,"unknown",70.06327366828918,77.2176263332367,79.05136799812317,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",86.14511942863464,"unknown","unknown",91.40030694007874,"","",""
"5d2b358",-4000.7665617465973,"unknown",-3994.678189277649,-3988.0632889270782,0.0,6.302785634994507,12.3028724193573,20.174540996551514,488.79082012176514,495.58177065849304,503.6657199859619,"unknown",510.8041322231293,517.6929335594177,519.354888677597,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",525.5834214687347,"unknown","unknown",532.7813670635223,"","",""
"5d9ae0c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73d4e20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"be94a32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9f972fb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6e93efd",-6236.724228858948,"unknown",-6229.9235689640045,-6224.383172273636,0.0,6.600566864013672,8.948961734771729,17.485891819000244,35.51785469055176,41.64310932159424,1132008.0922415257,1132013.590116024,"unknown",1132020.4051976204,1132021.9295172691,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",1132027.3212451935,"unknown","unknown",1132033.0685844421,"",1123612.047687292,""
"5a4afae","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c34e373","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6bac72b",-285.25244903564453,"unknown",-278.68263816833496,-272.82760190963745,0.0,28.56240463256836,49.61852431297302,57.15459370613098,76.11332964897156,82.50543355941772,90.50851774215698,"unknown",97.12778162956238,103.94044208526611,105.74623560905457,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",112.16479110717773,"unknown","unknown",118.40980005264282,"","",""
"c9285e4",-272.4860849380493,"unknown",-266.228497505188,-260.0136959552765,0.0,7.134991407394409,10.08200216293335,16.89203715324402,34.396671295166016,41.75030875205994,50.21810722351074,"unknown",56.82625341415405,63.945597648620605,68.8495523929596,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",75.84406566619873,"unknown","unknown",82.77659344673157,"","",""
"bd4b2f4",-309.1469087600708,"unknown",-302.9223725795746,-296.10250306129456,0.0,6.672253847122192,11.174980401992798,18.53714632987976,59.31138205528259,64.77329158782959,77.1791181564331,"unknown",83.8500919342041,90.82786798477173,92.76574444770813,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",99.66796517372131,"unknown","unknown",105.53532695770264,"","",""
"bd650e8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b81bc6e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0ff20c2",-8547.522845745087,"unknown",-8541.088711500168,-8534.14458823204,0.0,6.308003902435303,17.429744005203247,25.42071795463562,50.27891540527344,56.32747197151184,63.28298020362854,"unknown",68.68943667411804,75.22363424301147,77.26399850845337,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",92.28737306594849,"unknown","unknown",98.75016665458679,"","",""
"b0e3caa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45f7f6c",-942.9338421821594,"unknown",-937.7443625926971,-930.9380605220795,0.0,6.8381171226501465,8.121376752853394,16.649739027023315,30.150503635406494,36.296602964401245,56.096763134002686,62.04961037635803,"unknown",68.37451791763306,75.2252881526947,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",81.63007760047913,"unknown","unknown",86.86916875839233,"","",""
"1df700a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d3a396c",-44824.75792336464,"unknown",-44818.75549578667,-44811.66691350937,0.0,7.190213680267334,8.628365993499756,16.657437324523926,42.26579213142395,49.194419860839844,66.89681005477905,73.21362352371216,"unknown",78.43517136573792,588.6328861713409,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",594.8736116886139,"unknown","unknown",600.137190580368,"","",""
"79b129c",-460.1282832622528,"unknown",-454.06786942481995,-448.4809033870697,0.0,6.403971195220947,8.77315902709961,18.408748149871826,53.149266481399536,60.21187877655029,75.33915877342224,"unknown",81.00854420661926,87.77590227127075,89.32952308654785,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",95.22172474861145,"unknown","unknown",100.95311784744263,"","",""
"d85b5c4",-12872.064563035965,"unknown",-12865.083086013794,-12859.357505083084,0.0,7.009380340576172,15.466643810272217,22.781761169433594,33.328336238861084,39.18780279159546,45.03004002571106,"unknown",51.981486558914185,59.19658350944519,61.431825160980225,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",67.76844000816345,"unknown","unknown",74.22227740287781,"","",""
"43b56f8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3ecbabb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c9c92b5",-7137.325703859329,"unknown",-7131.192471027374,-7125.735121011734,0.0,5.270745277404785,8.141609907150269,15.053967475891113,30.587968349456787,36.70820689201355,115.60575366020203,"unknown",122.79035925865173,129.11493039131165,133.56974816322327,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",139.76768016815186,"unknown","unknown",146.74281001091003,"","",""
"f9b9236",-4317.106343746185,"unknown",-4310.652674436569,-4304.088527679443,0.0,6.3516151905059814,11.383513689041138,19.680028915405273,33.385353565216064,39.08386731147766,56.45421600341797,"unknown",62.79118204116821,68.54319214820862,70.80267071723938,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",77.23665261268616,"unknown","unknown",83.78754615783691,"","",""
"4a0236d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b7a265d",-25.22513771057129,"unknown",-19.43017816543579,-13.64147400856018,0.0,6.171213150024414,12.155227422714233,19.20281147956848,35.97709035873413,42.95726132392883,53.432974100112915,"unknown",60.06444692611694,66.34848284721375,71.74312162399292,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",78.37601256370544,"unknown","unknown",83.72991514205933,"","",""
"912afde","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c97639e",-24676.11671280861,"unknown",-24670.57856154442,-24664.829830169678,0.0,6.418923377990723,648.8730294704437,656.1396272182465,677.9782319068909,684.2188913822174,700.878187417984,706.5092203617096,"unknown",713.5475027561188,721.6355655193329,727.4288191795349,730.5118732452393,"unknown",736.5121653079987,743.4838774204254,747.7361025810242,"unknown","unknown","unknown","unknown",753.6468527317047,"unknown",759.8206651210785,"","",""
"af72486",-110199.5170173645,"unknown",-110192.99759602547,-110187.79997968674,0.0,5.40020227432251,13.432840347290039,21.241774320602417,62.95201110839844,68.51889157295227,391.01626443862915,"unknown",397.55411314964294,404.3108329772949,406.94323444366455,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",413.252641916275,"unknown","unknown",420.03144812583923,"","",""
"e2517d9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1e88a68",-520335.99390649796,"unknown",-520329.67596268654,-520322.5823171139,0.0,7.167808771133423,17.518433332443237,26.13120722770691,70.03643727302551,75.66490983963013,85.60413241386414,"unknown",91.61844515800476,97.70399737358093,101.61817407608032,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",107.5842354297638,"unknown","unknown",114.84019541740417,"","",""
"9d97673","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aa07d95",-20685.828332901,"unknown",-20679.07881140709,-20673.093856334686,0.0,5.757031679153442,8.341870069503784,15.870954513549805,47.43990087509155,53.74272036552429,61.471017837524414,"unknown",67.80712485313416,74.75679659843445,77.51246619224548,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",83.2724084854126,"unknown","unknown",88.84293150901794,"","",""
"d27b032","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38c4951","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13dba9e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e6d310e",-467540.7936325073,"unknown",-467534.19155168533,-467527.04714250565,0.0,6.080691576004028,13.507728338241577,20.695593118667603,43.762206077575684,49.522932291030884,59.845600843429565,"unknown",65.2160394191742,71.3152060508728,73.59049820899963,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",79.49452900886536,"unknown","unknown",86.1273078918457,"","",""
"8c74aa5",-4275.457935094833,"unknown",-4269.254127025604,-4263.532148361206,0.0,5.496905326843262,10.391165971755981,19.21855616569519,35.789424419403076,42.047327280044556,53.53282976150513,"unknown",60.52576780319214,67.03436279296875,70.77467036247253,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",76.15268087387085,"unknown","unknown",82.88304996490479,"","",""
"679fa36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b164bf7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7e62763","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c7a7d85",-195241.81832933426,"unknown",-195235.9555003643,-195230.09512138367,0.0,5.622809648513794,9.36997652053833,16.88938069343567,40.22197389602661,46.444926500320435,89.97417831420898,"unknown",96.79871582984924,102.85893511772156,104.98695421218872,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",110.51258087158203,"unknown","unknown",117.75748181343079,"","",""
"3b7f267","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fa1efad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ae58bf1",-76072.43650007248,"unknown",-76065.35733056068,-76059.34474349022,0.0,6.678164482116699,9.555665016174316,18.017286777496338,38.10904288291931,45.71166944503784,57.64362692832947,"unknown",64.42236876487732,71.51741099357605,73.5615656375885,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",80.84429383277893,"unknown","unknown",87.9582211971283,"","",""
"492238f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43c977d",-42858.179005622864,"unknown",-42852.3590631485,-42846.08111810684,0.0,5.84839940071106,11.552062749862671,18.236867666244507,55.45422911643982,61.92650532722473,72.63586020469666,"unknown",78.95648503303528,85.08645224571228,89.35026288032532,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",96.24471473693848,"unknown","unknown",101.48441410064697,"","",""
"4eff6be","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e1b193b",-24976.35676932335,"unknown",-24969.907774448395,-24962.871865987778,0.0,7.307387351989746,115.42837691307068,123.06691575050354,144.44096446037292,151.1006543636322,185.5311529636383,"unknown",192.58298778533936,198.1836438179016,210.60217666625977,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",217.5343451499939,"unknown","unknown",223.3175389766693,"","",""
"1415cd3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2953e33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a540012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dd88e0f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d135983","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"814517e",-12628.75996685028,"unknown",-12622.958428144455,-12616.667257785797,0.0,6.3931238651275635,13.034827470779419,19.814603090286255,40.746755599975586,47.12545967102051,61.9470419883728,"unknown",68.89019203186035,74.78774690628052,81.35385203361511,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",88.58036303520203,"unknown","unknown",94.57861375808716,"","",""
"53deb5c",-534512.4645204544,"unknown",-534505.1559903622,-534498.4029669762,0.0,6.279061555862427,13.494573593139648,20.584003925323486,1444.1143684387207,1449.74973154068,1465.442788362503,"unknown",1472.124750137329,1478.3391819000244,1481.1774761676788,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",1487.0644221305847,"unknown","unknown",1493.5916020870209,"","",""
"e4cf342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c1a9909","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"844ab34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fc2538d",-607.6324510574341,"unknown",-600.8628933429718,-593.7336204051971,0.0,6.585085153579712,21.168470859527588,29.02184534072876,100.9194848537445,106.6000554561615,120.87960886955261,"unknown",126.49264740943909,133.7620713710785,330.9504544734955,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",337.86290860176086,"unknown","unknown",344.1447002887726,"","",""
"4c228f6",-634.725035905838,"unknown",-629.0649161338806,-623.2049677371979,0.0,7.066590070724487,9.049983739852905,16.03248691558838,18.616093397140503,24.84848690032959,45.43104815483093,"unknown",51.50336146354675,58.40676689147949,74.06571221351624,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",81.3858425617218,"unknown","unknown",88.0532877445221,"","",""
"747ce5f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6ab42f2",-1410201.1345801353,"unknown",-1410194.7882902622,-1410189.378815174,0.0,6.025146484375,14819.756159067154,14827.236343622208,14842.58413362503,14849.861736536026,14858.563568115234,"unknown",14865.518522262573,14871.352038145065,14874.197167396545,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",14880.177343606949,"unknown","unknown",14887.298736095428,"","",-12687.881623268127
"41f2447",-21439.836167812347,"unknown",-21433.85548210144,-21427.4569170475,0.0,5.663991212844849,9.201608896255493,17.273514986038208,38.67709040641785,45.6110417842865,65.73105049133301,"unknown",71.66587328910828,78.26292729377747,90.99782729148865,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",97.115882396698,"unknown","unknown",102.39018201828003,"","",""
"5bf619a",-27171.624713897705,"unknown",-27165.503651618958,-27158.968407154083,0.0,6.32563591003418,13.017001867294312,20.49282717704773,60.15604376792908,65.80787301063538,133.34479641914368,139.09831881523132,"unknown",145.3589928150177,146.61782550811768,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",153.47912883758545,"unknown","unknown",160.36926889419556,"","",""
"a123713","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4997357","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5455b1d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f52861b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"466a0ab","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"399b994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6568ea1",-1239.8959245681763,"unknown",-1232.7882192134857,-1227.2960498332977,0.0,5.312135696411133,10.434873580932617,19.50868248939514,54.68053913116455,62.86648988723755,90.58804845809937,"unknown",96.61664295196533,101.96063542366028,103.9314353466034,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",110.10557842254639,"unknown","unknown",116.95232629776001,"","",""
"a839247","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5d6ad7f",-680.6094019412994,"unknown",-673.6728873252869,-667.2508726119995,0.0,6.228655099868774,7.538845062255859,16.09206771850586,31.66124391555786,38.12342309951782,146.98731112480164,"unknown",154.02984380722046,159.52986311912537,161.16078925132751,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",167.13358998298645,"unknown","unknown",173.14637780189514,"","",""
"528d0fe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"900150c",-109232.27151656151,"unknown",-109226.23985671997,-109220.46599507332,0.0,6.768808126449585,9.373754024505615,17.206474781036377,53.74981355667114,60.65833234786987,76.60797643661499,"unknown",82.09117984771729,87.60735273361206,89.50378823280334,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",95.88414573669434,"unknown","unknown",102.14313220977783,"","",""
"924de30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d925650",-14.665574789047241,"unknown",-8.471725463867188,-1.3498213291168213,0.0,6.576388359069824,9.232873439788818,18.000657558441162,38.90997099876404,45.997442960739136,54.11864638328552,"unknown",59.576783657073975,66.72668623924255,69.37392282485962,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",76.34239435195923,"unknown","unknown",83.36937713623047,"","",""
"37798a6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ff10184",-97690.80721664429,"unknown",-97684.16381287575,-97677.19922733307,0.0,7.3231284618377686,13.122941255569458,20.021033763885498,41.91129779815674,48.87253499031067,80.58418703079224,"unknown",87.74322390556335,94.35828828811646,96.61631798744202,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",103.82444906234741,"unknown","unknown",111.04751110076904,"","",-85752.47755360603
"cde7968",-219612.96467733383,"unknown",-219606.17547249794,-219600.24297738075,0.0,7.3644373416900635,12.966441869735718,20.605132579803467,81.69334244728088,88.36372709274292,122.53517293930054,"unknown",128.7508101463318,134.9386522769928,138.5588309764862,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",143.74903798103333,"unknown","unknown",149.81649327278137,"","",""
"52d61f6",-12555.539217948914,"unknown",-12548.590364456177,-12542.656109333038,0.0,5.867522716522217,12.783409118652344,20.570165872573853,38.7632622718811,44.94649910926819,53.20757865905762,"unknown",60.05643439292908,66.27007985115051,68.31760931015015,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",74.14624047279358,"unknown","unknown",79.69337964057922,"","",""
"34d8485",-584.8249106407166,"unknown",-579.0664806365967,-572.5063865184784,0.0,6.6605470180511475,14.715595722198486,21.82526421546936,143.4998652935028,150.20482277870178,168.50157952308655,"unknown",174.2510850429535,180.00588178634644,182.70782685279846,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",188.05472660064697,"unknown","unknown",194.82198905944824,"","",""
"693ef79",-156.03257608413696,"unknown",-149.96149921417236,-144.14801144599915,0.0,6.632623672485352,21.38784956932068,28.35597586631775,51.86202645301819,57.43844437599182,62.25113296508789,"unknown",68.97826647758484,75.43858766555786,79.35374855995178,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",85.72596096992493,"unknown","unknown",91.30539989471436,"","",""
"0d5233e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f0a4194",-1728.3325028419495,"unknown",-1722.053251504898,-1715.2156336307526,0.0,6.011261224746704,11.450954914093018,18.20268487930298,20.2487850189209,26.44845700263977,43.12116360664368,"unknown",49.78298592567444,56.973989486694336,58.972042083740234,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",65.85091066360474,"unknown","unknown",71.90231919288635,"","",""
"11e5d50",-2235.025465488434,"unknown",-2229.1218831539154,-2222.4653375148773,0.0,6.862372875213623,11.104853630065918,17.87316584587097,27.801835775375366,34.34033989906311,48.26359820365906,54.24894857406616,"unknown",59.596771001815796,75.78357148170471,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",83.0514976978302,"unknown","unknown",90.19988369941711,"","",""
"047f2ca",-138.1782615184784,"unknown",-131.8202154636383,-126.25563621520996,0.0,6.253174304962158,13.649428367614746,22.030704975128174,32.56695485115051,38.55565690994263,50.82646346092224,"unknown",57.712634563446045,63.76929068565369,72.18580651283264,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",78.56350660324097,"unknown","unknown",85.4163773059845,"","",""
"02b634c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0f91d63",-181.56455206871033,"unknown",-175.9404513835907,-168.82177066802979,0.0,14.459277629852295,16.774169206619263,32.672816038131714,47.766700744628906,61.34825253486633,81.74113130569458,88.12662982940674,"unknown",94.89281582832336,98.1922960281372,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",104.10946488380432,"unknown","unknown",111.1790463924408,"","",""
"87e086c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ece9ce7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a975113","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"59c79dc",-37315.99257802963,"unknown",-37309.78109717369,-37303.96726226807,0.0,5.909410715103149,11.660493850708008,19.511970043182373,45.56016397476196,52.20063853263855,66.77851057052612,72.95908713340759,"unknown",78.3803436756134,88.28792381286621,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",94.7464611530304,"unknown","unknown",101.8528687953949,"","",""
"dee5269",-15.757002115249634,"unknown",-9.67201542854309,-3.191082000732422,0.0,6.0272674560546875,10.369097471237183,18.56630778312683,51.39401602745056,57.6068913936615,74.83225584030151,"unknown",80.46778702735901,86.42781448364258,88.15673875808716,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",95.00353336334229,"unknown","unknown",102.09680390357971,"","",""
"844fef2",-14061.648911476135,"unknown",-14055.178362607956,-14048.314078569412,0.0,6.01406455039978,15.43958592414856,23.920408010482788,42.49440383911133,49.41872048377991,63.115708351135254,"unknown",68.5128071308136,74.6864104270935,77.48678588867188,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",83.9375729560852,"unknown","unknown",89.50553584098816,"","",""
"ef7d623","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a54cf83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e98cdcd",-30.072896003723145,"unknown",-22.711246490478516,-16.718725204467773,0.0,5.951943874359131,17.410695791244507,26.244927644729614,97.47756767272949,104.34263586997986,506.88469099998474,512.4742231369019,"unknown",517.9219508171082,520.1558737754822,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",527.1249339580536,"unknown","unknown",532.4363412857056,"","",""
"a3ff1ab",-5502.941682815552,"unknown",-5495.835082769394,-5490.293220758438,0.0,6.104573488235474,13.89264965057373,22.41331148147583,58.66477584838867,64.96403074264526,92.14584875106812,"unknown",99.29792308807373,106.40074110031128,3542.20108795166,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",3547.9516406059265,"unknown","unknown",3554.3869264125824,"","",""
"33bcee6",-68048.23820614815,"unknown",-68042.24333930016,-68036.51207852364,0.0,7.102552175521851,10.82647967338562,19.411212682724,40.26077747344971,46.95568060874939,56.014822244644165,"unknown",63.13074612617493,68.56911444664001,100.00929641723633,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",105.75527667999268,"unknown","unknown",111.73912763595581,"","",""
"c494a29",-3184.112513780594,"unknown",-3176.8616518974304,-3170.7144248485565,0.0,5.699636936187744,6.789000511169434,14.45407772064209,38.40717339515686,45.356722831726074,54.212916135787964,"unknown",61.07206106185913,66.78321981430054,67.97227239608765,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",73.33544254302979,"unknown","unknown",80.5680365562439,"","",""
"aa68b7a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92db041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b921637","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0fa3c49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cb28371","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a664235","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"81f41fd",-131.37678146362305,"unknown",-124.7642011642456,-118.56908917427063,0.0,7.0302159786224365,9.990739583969116,17.81368112564087,38.72322654724121,45.4379665851593,76.53895378112793,82.53178548812866,"unknown",87.8665599822998,89.93943381309509,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",97.10345578193665,"unknown","unknown",102.86015200614929,"","",""
"f38953f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6801018",-9155.696123123169,"unknown",-9150.02601480484,-9143.093595027924,0.0,5.477236986160278,8.580219507217407,15.953845262527466,51.69050192832947,57.927918910980225,82.75890588760376,"unknown",89.49547123908997,94.87241077423096,103.09614872932434,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",108.58022427558899,"unknown","unknown",115.4288911819458,"","",""
"ac3a94c",-126786.54242348671,"unknown",-126779.25953555107,-126773.20802307129,0.0,6.344740629196167,8.35964560508728,15.85399055480957,36.20194458961487,43.17922782897949,56.58339858055115,"unknown",63.118231534957886,68.49194240570068,71.44289827346802,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",78.42222857475281,"unknown","unknown",85.02513194084167,"","",""
"eccfff0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49f21e0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02ed09a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37b9a9f",-14954.626228094101,"unknown",-14949.221037864685,-14943.73033118248,0.0,6.862598896026611,15.867648601531982,23.96684455871582,32.027628898620605,38.970871686935425,193.6141655445099,200.19351816177368,"unknown",207.01478266716003,744.422857761383,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",750.8227427005768,"unknown","unknown",757.6066417694092,"","",""
"3c0c7c1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"89f6d9e",-19776.39364695549,"unknown",-19769.148171663284,-19762.11961388588,0.0,5.6015784740448,26.425615549087524,34.26809310913086,48.6489794254303,55.987995624542236,62.53299951553345,"unknown",67.98283433914185,74.84046387672424,76.98419237136841,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",83.26759052276611,"unknown","unknown",88.7982919216156,"","",""
"39dc9b8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"56bae3a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28ec805","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
