"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","2_1"
"518e9b8",-1105.2319869995117,"unknown",-1098.7748296260834,-1093.2295215129852,0.0,7.1540586948394775,372.69535636901855,379.1843240261078,412.86365938186646,419.458509683609,425.44810485839844,432.0520031452179,"unknown",438.77137446403503,15270.816910266876,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",15276.520128965378,"unknown","unknown",15282.434791564941,""
"b5edd3c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"374ecf8",-53767.26372742653,"unknown",-53761.771955251694,-53756.21120548248,0.0,5.686563968658447,8.216852903366089,13.74707841873169,34.265143632888794,40.400681257247925,201990.1872794628,201997.03437781334,"unknown",202003.72207808495,202006.32567453384,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",202011.60221409798,"unknown","unknown",202018.2695300579,""
"89f120b","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1883ca0",-8665.326360940933,"unknown",-8659.408033370972,-8652.176820516586,0.0,6.021134376525879,22.404594659805298,29.192110776901245,45.919026613235474,52.61430072784424,62.66290497779846,"unknown",69.77872681617737,76.71069312095642,92.24086046218872,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",99.52313923835754,"unknown","unknown",105.3431179523468,""
"8d2da97","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2541155",-3357.933565378189,"unknown",-3351.946372270584,-3346.4529247283936,0.0,5.987635850906372,7.372114896774292,12.745517015457153,14.03636908531189,20.49498414993286,32.9467875957489,"unknown",39.83753728866577,46.02989649772644,313.9495470523834,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",320.12390971183777,"unknown","unknown",325.8512382507324,""
"ac6f3f6",-15.15988826751709,"unknown",-8.051189422607422,-2.102670907974243,0.0,6.147204160690308,12.99732232093811,20.096868991851807,35.630778789520264,41.92919135093689,48.077449798583984,54.40934181213379,"unknown",60.80187129974365,81.86460494995117,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",88.1330897808075,"unknown","unknown",94.36730861663818,""
"62447b9",-154543.21927189827,"unknown",-154537.62551879883,-154530.54077339172,0.0,6.925985097885132,5761.112569570541,5767.247669219971,5787.952590227127,5793.70427942276,5838.869493484497,5844.640353679657,"unknown",5851.518574714661,5854.185106992722,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",5860.62991976738,"unknown","unknown",5865.916238307953,""
"20f3e2e",-18558.03974866867,"unknown",-18551.183097839355,-18544.337379932404,0.0,6.637378215789795,15.229356288909912,20.48555016517639,41.44425582885742,46.913349866867065,51.01850986480713,58.14166975021362,"unknown",64.22429394721985,65.76699805259705,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",73.03466248512268,"unknown","unknown",79.42244243621826,""
"4e53c5c",-27723.559178352356,"unknown",-27717.017773628235,-27711.369319200516,0.0,5.740110397338867,13.746459245681763,20.74721121788025,83.20315051078796,90.42693829536438,102.37233853340149,"unknown",109.69467329978943,115.24073767662048,124.94276356697083,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",131.74557876586914,"unknown","unknown",137.68993067741394,""
"ac6ecda","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c899adb",-24046.678446292877,"unknown",-24039.58503842354,-24032.95465373993,0.0,6.721789836883545,9.023101568222046,15.086304426193237,42.34282469749451,48.42139410972595,62.603023290634155,70.02554631233215,"unknown",75.59921598434448,77.58389925956726,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",82.84243154525757,"unknown","unknown",89.89659476280212,""
"b8ec123","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"07b298c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49db8c4",-3808.443616628647,"unknown",-3802.9697527885437,-3795.750218629837,0.0,5.516704082489014,7.403346300125122,13.69741177558899,33.96444869041443,41.309956550598145,73.76462388038635,79.97159552574158,"unknown",86.3401198387146,91.42200112342834,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",96.65924429893494,"unknown","unknown",103.65195870399475,""
"ea8c0d6",-518544.4011747837,"unknown",-518537.3075687885,-518531.389531374,0.0,6.243740558624268,8.5867280960083,14.879818677902222,42.40254759788513,48.03335881233215,65.16140794754028,71.96367502212524,"unknown",79.16373634338379,83.42309093475342,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",90.6114022731781,"unknown","unknown",97.36507248878479,""
"7cf831f",-2455.731609582901,"unknown",-2450.2382295131683,-2443.925075531006,0.0,6.060302019119263,25.539520978927612,31.274644374847412,77.50777959823608,83.73604607582092,103.6799247264862,"unknown",110.24481844902039,115.9662573337555,117.88769769668579,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",124.2629668712616,"unknown","unknown",131.3026933670044,""
"41f497c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f496964","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68c3192","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"eb77de6","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8ce483d","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79868cd",-280.4416468143463,"unknown",-273.5357348918915,-266.46374797821045,0.0,6.585044622421265,770.4332067966461,776.9815077781677,778.4985156059265,784.9202840328217,809.4712357521057,816.2688322067261,"unknown",822.5033004283905,869.6712338924408,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",875.779616355896,"unknown","unknown",882.0515623092651,""
"56ee475","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"916c172","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
