"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","2_1","3_1"
"f2291ba",-20.73328399658203,"unknown",-13.761918067932129,-7.487787246704102,0.0,6.558613061904907,12.134118795394897,20.956820011138916,31.78964614868164,37.85012698173523,44.93487477302551,"unknown",50.67948055267334,56.799560546875,60.23545050621033,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",65.64364957809448,"unknown","unknown",72.57570099830627,"",""
"fb6ca94",-7010.8349730968475,"unknown",-7004.437439918518,-6997.623589515686,0.0,6.167843341827393,9.271288633346558,17.580772638320923,27.44289255142212,36.39337635040283,44.284507036209106,"unknown",49.57038927078247,54.969146728515625,56.75261569023132,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",63.353416442871094,"unknown","unknown",68.91889142990112,"",""
"516417f",-31450.519822835922,"unknown",-31444.37558746338,-31438.93858551979,0.0,6.651616096496582,16.998836755752563,24.475666761398315,38.38853430747986,44.41765117645264,52.0721333026886,"unknown",57.81980514526367,63.17304849624634,65.58671379089355,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",71.14155101776123,"unknown","unknown",77.7023572921753,"",""
"7a0eabe",-17.079005241394043,"unknown",-10.543677806854248,-3.3275246620178223,0.0,6.945396423339844,13.316219329833984,21.833826303482056,32.94510865211487,39.53427982330322,50.034616231918335,"unknown",55.61244750022888,61.406803131103516,63.88099002838135,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",70.03229117393494,"unknown","unknown",76.13956141471863,"",""
"7b65802","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e09b84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7da3821","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2f5762a",-33089.05204343796,"unknown",-33082.706793785095,-33076.2511844635,0.0,6.0527894496917725,9.454912900924683,16.998913049697876,26.33883023262024,32.801735401153564,41.81824231147766,"unknown",47.93740105628967,54.17804551124573,56.513911485672,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",62.92412328720093,"unknown","unknown",69.94437050819397,"",""
"50a0fdd",-50.01278495788574,"unknown",-44.46363139152527,-38.69058609008789,0.0,6.365538120269775,25.622873306274414,34.09858560562134,64.76415348052979,71.63838315010071,103.79678273200989,110.74304747581482,"unknown",116.85639357566833,122.96394300460815,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",129.6036913394928,"unknown","unknown",135.72573518753052,"",""
"b7cec81",-32119.387642383575,"unknown",-32112.34671974182,-32106.453822135925,0.0,5.445276260375977,8.97059679031372,16.272213220596313,22.37348747253418,29.046707153320312,88.5143301486969,95.21423196792603,"unknown",101.12345385551453,103.02439188957214,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",109.0257568359375,"unknown","unknown",115.86580538749695,"",""
"bf983ba",-17.819209337234497,"unknown",-10.696762800216675,-5.028956413269043,0.0,6.270812749862671,8.357032060623169,16.047006130218506,21.030029296875,27.839526653289795,32.40865230560303,"unknown",39.24838399887085,45.84829044342041,47.57879018783569,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",54.406081676483154,"unknown","unknown",60.77397298812866,"",""
"b53b559",-143530.7491285801,"unknown",-143523.65824103355,-143517.86981248856,0.0,7.148998975753784,14.943028688430786,24.098453760147095,61.12359261512756,67.83532524108887,110.25661253929138,116.4918007850647,"unknown",122.1943895816803,126.68071269989014,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",131.9296474456787,"unknown","unknown",139.0121808052063,"",""
"4a92bfd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90434eb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37674f9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0dc300b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
