"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","2_1","2_2","5_1"
"dae9b13",-25.851086616516113,"unknown",-18.611237049102783,-12.43048095703125,0.0,6.462127685546875,13.232959270477295,19.905697345733643,66.34977078437805,72.57675290107727,78.49674248695374,"unknown",84.42617344856262,91.5788516998291,93.50697374343872,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",100.33683776855469,"unknown","unknown",107.55259346961975,"","",""
"4828266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"614fc3f",-34534.4450674057,"unknown",-34527.97229886055,-34521.505719423294,0.0,5.975152969360352,12.913273334503174,18.45199990272522,35.34686303138733,40.90846872329712,62.737698793411255,"unknown",69.4348132610321,76.23910689353943,78.80060911178589,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",84.66532325744629,"unknown","unknown",91.09548664093018,"","",""
"a300755",-450.98006772994995,"unknown",-444.38759303092957,-438.800137758255,0.0,6.405754327774048,11.540895700454712,17.649299144744873,61.166865825653076,68.19596242904663,124.07818531990051,"unknown",130.65122365951538,136.19451141357422,139.13776206970215,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",146.00421023368835,"unknown","unknown",153.40096378326416,"","",""
"802d704",-16526.242334365845,"unknown",-16519.682765960693,-16514.23148369789,0.0,6.06257963180542,12.760568380355835,19.69001269340515,36.94440507888794,43.49239158630371,54.64241623878479,"unknown",60.18859672546387,65.70708298683167,139.22696137428284,145.47188425064087,152.52511763572693,"unknown",157.8960292339325,164.11108016967773,165.99120378494263,"unknown","unknown","unknown","unknown",172.57842803001404,"unknown",179.37241911888123,"","",""
"e892cd4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ac42d69",-19.063203811645508,"unknown",-13.610071420669556,-7.3023223876953125,0.0,6.451641798019409,11.557507276535034,18.29393172264099,40.458152294158936,46.91239953041077,65.0781888961792,"unknown",70.4624273777008,77.70157504081726,79.68997502326965,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",85.02951884269714,"unknown","unknown",92.22888445854187,"","",""
"7bb45d3",-527.486887216568,"unknown",-344.97368359565735,-163.81669640541077,0.0,36.26275682449341,103.96387267112732,109.59926319122314,128.8635597229004,134.85700225830078,143.71832871437073,"unknown",150.48761224746704,156.657639503479,158.33564257621765,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",166.6218557357788,"unknown","unknown",171.93325018882751,"","",""
"7622483",-82615.9933912754,"unknown",-82610.00456190109,-82603.4836564064,0.0,6.018407583236694,7.249498605728149,14.053809642791748,24.526403427124023,30.996384620666504,85.47340703010559,92.57752561569214,"unknown",99.66664838790894,108.46136283874512,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",114.81295919418335,"unknown","unknown",122.09172105789185,"","",""
"730747e",-364.7378525733948,"unknown",-357.8906843662262,-351.05170130729675,0.0,6.659513235092163,80.22600650787354,86.4528295993805,97.61833000183105,103.89696192741394,119.05872893333435,124.76971411705017,"unknown",131.26701736450195,132.96971368789673,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",139.80624675750732,"unknown","unknown",145.42040753364563,"","",""
"07ff49d",-625.3313508033752,"unknown",-555.3716034889221,-487.4603364467621,0.0,5.790943622589111,9.780847549438477,14.958351850509644,41.020185708999634,47.98094415664673,60.944052934646606,"unknown",66.30939054489136,74.84740138053894,77.98115086555481,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",84.35922837257385,"unknown","unknown",90.14839935302734,"","",""
"22fdb61",-48073.05281877518,"unknown",-48065.97214460373,-48059.68551015854,0.0,6.486186504364014,12.033145666122437,18.659574031829834,30.992244243621826,37.32790470123291,54.58137345314026,61.66616916656494,"unknown",68.69450855255127,70.30367660522461,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",76.8422212600708,"unknown","unknown",83.81676268577576,"","",""
"db046f2",-4569488.554197073,"unknown",-4569482.039602518,-4569475.733277798,0.0,6.105400800704956,10.217016458511353,17.260261297225952,27.841012954711914,34.930803537368774,39.219486474990845,"unknown",45.13667607307434,50.679659843444824,52.28266882896423,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",59.209657192230225,"unknown","unknown",65.35345387458801,-159249.8404302597,"",""
"99ee852",-875.5633165836334,"unknown",-869.3183443546295,-863.2597172260284,0.0,6.968593120574951,12.21005392074585,19.401806116104126,37.83648371696472,44.358871936798096,116.01166009902954,121.56257915496826,"unknown",127.39217257499695,129.52524614334106,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",135.75554156303406,"unknown","unknown",142.721581697464,"","",""
"ad2fc5b",-729.0455021858215,"unknown",-722.5027692317963,-715.394118309021,0.0,5.810558795928955,27.411945819854736,33.1557879447937,59.70332050323486,66.61407852172852,108.45733308792114,114.00857663154602,"unknown",120.16273188591003,127.44671368598938,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",133.62645745277405,"unknown","unknown",140.29800987243652,"","",""
"d318264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"741ef32",-1734.8881249427795,"unknown",-1728.2567281723022,-1722.7638721466064,0.0,6.249327659606934,12.850780963897705,18.49140214920044,39.116432428359985,45.293489933013916,73.46474051475525,"unknown",79.46116995811462,86.4496054649353,88.07263684272766,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",94.76799368858337,"unknown","unknown",100.26308536529541,"","",""
"b75259d",-16.71325397491455,"unknown",-10.253665685653687,-4.728640794754028,0.0,5.628378629684448,13.353943109512329,20.188884735107422,42.95354151725769,49.348963260650635,55.31706500053406,"unknown",61.612056016922,68.74775171279907,71.18054175376892,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",77.05243349075317,"unknown","unknown",84.07870674133301,"","",""
"b67425b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446ad6c",-9090.744634866714,"unknown",-9084.468672275543,-9078.346830368042,0.0,6.4812681674957275,14.62909460067749,20.299461603164673,48.27059507369995,53.57107329368591,94.208664894104,"unknown",99.95814847946167,105.45655560493469,108.30620908737183,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",114.65527009963989,"unknown","unknown",121.57482290267944,"","",""
"70405ea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1117a63",-18291.037649154663,"unknown",-18283.557129621506,-18278.24231982231,0.0,6.061900854110718,12.251628160476685,18.38363790512085,36.27595591545105,43.28557515144348,60.7778046131134,"unknown",66.41798138618469,72.81622695922852,74.84071636199951,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",81.57545042037964,"unknown","unknown",87.46405673027039,"","",""
"537189f",-14195.649037122726,"unknown",-14190.07667350769,-14183.80300617218,0.0,6.6035144329071045,11.41885256767273,17.200438022613525,37.19718527793884,42.49316358566284,50.68417191505432,"unknown",56.861844062805176,62.258435010910034,64.35097908973694,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",71.16287851333618,"unknown","unknown",76.5045759677887,"","",""
"17b5a6e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d3e37eb",-1342.7771849632263,"unknown",-1337.3309860229492,-1330.4959790706635,0.0,7.302529811859131,11.999867677688599,19.119821786880493,58.864121437072754,65.28618240356445,70.84410786628723,"unknown",78.10779428482056,85.34828495979309,87.53547739982605,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",93.2511887550354,"unknown","unknown",100.3272807598114,"","",""
"2ee7f92",-58.853883504867554,"unknown",-52.03009080886841,-45.976157665252686,0.0,6.10601544380188,7.34351658821106,12.907446384429932,22.946868419647217,29.869945526123047,39.5743293762207,"unknown",45.13220191001892,51.30402731895447,53.09075140953064,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",58.297324657440186,"unknown","unknown",65.23723840713501,"","",""
"89d63ed",-13798.905166864395,"unknown",-13793.539501190186,-13787.58727478981,0.0,6.340731859207153,9.185831308364868,15.148062944412231,21.61218523979187,27.44340944290161,32.38363170623779,"unknown",38.9417610168457,46.19626975059509,48.94546914100647,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",54.41897487640381,"unknown","unknown",60.73769760131836,"","",""
"c0a644e",-311.39920711517334,"unknown",-305.08122301101685,-299.7162034511566,0.0,5.4712443351745605,9.81319808959961,16.437500953674316,34.10893630981445,39.53359413146973,47.76919078826904,"unknown",54.60794186592102,61.44708228111267,63.679519176483154,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",71.06490325927734,"unknown","unknown",78.12383127212524,"","",""
"80f558b",-363039.86863446236,"unknown",-363033.01880192757,-363026.2660074234,0.0,6.060835123062134,23.914525032043457,30.21391987800598,51.8421733379364,57.96000528335571,148.93009853363037,"unknown",155.58526849746704,162.77347421646118,165.49662351608276,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",171.0604863166809,"unknown","unknown",177.64893174171448,"","",""
"87e4f18",-145.91856050491333,"unknown",-139.82125806808472,-133.92453742027283,0.0,5.733694076538086,11.51431679725647,17.4928936958313,33.79861330986023,40.8716516494751,57.9181010723114,"unknown",65.01926755905151,71.50483965873718,73.47321939468384,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",80.61346936225891,"unknown","unknown",86.39628863334656,"","",""
"0186834",-99050.21798968315,"unknown",-99043.15702819824,-99036.66216349602,0.0,6.176339387893677,8.666481256484985,14.779099702835083,37.33143758773804,44.07877707481384,50.106621980667114,"unknown",55.50759410858154,61.93781042098999,64.29706907272339,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",71.08568334579468,"unknown","unknown",77.01648139953613,"","",""
"0355f6d",-586961.3262398243,"unknown",-586954.177945137,-586948.9293146133,0.0,5.935946226119995,21.63620400428772,28.954615354537964,54.058144092559814,59.88405442237854,149.06951570510864,"unknown",155.76356291770935,161.0038287639618,164.0741651058197,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",171.15825247764587,"unknown","unknown",177.18677973747253,-491699.93240976334,-390211.80174684525,""
"fa6a8b8",-71041.88207530975,"unknown",-71035.98695254326,-71029.0459883213,0.0,6.158970594406128,8.004715204238892,15.104685068130493,32.12256598472595,38.581700801849365,42.78780698776245,"unknown",48.58363676071167,54.87375998497009,56.72030830383301,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",62.388367652893066,"unknown","unknown",68.44294047355652,"","",""
"145d339",-11344.528577804565,"unknown",-11338.682570457458,-11333.028640985489,0.0,6.3811657428741455,9.362010955810547,15.528160095214844,33.45367169380188,40.18988752365112,64.20250034332275,71.33401870727539,"unknown",77.53229761123657,80.01660823822021,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",86.42272782325745,"unknown","unknown",92.2120771408081,"","",""
"e96f42c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f382ec0",-43286.864780426025,"unknown",-43102.87610244751,-42920.67336726189,0.0,6.463003635406494,25.509238719940186,32.63064455986023,64.25100874900818,71.22580885887146,109.77838730812073,117.06472134590149,"unknown",124.12723755836487,126.09375309944153,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",132.3587291240692,"unknown","unknown",139.03649377822876,"","",""
"962a7dd",-718.497287273407,"unknown",-711.2958266735077,-704.8925285339355,0.0,6.111090183258057,79.13988947868347,85.50461888313293,2242.258375644684,2248.5964710712433,2259.3294706344604,"unknown",2265.7552630901337,2272.063951253891,2282.2045273780823,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",2288.2143194675446,"unknown","unknown",2294.6688072681427,"","",""
"5c97513",-12787.118680238724,"unknown",-12781.292430877686,-12774.992339611053,0.0,5.4408838748931885,12.490647554397583,19.668074369430542,36.34612727165222,43.553996562957764,78.34615302085876,"unknown",84.19195222854614,89.84880304336548,92.59564399719238,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",98.54593682289124,"unknown","unknown",104.1896104812622,"","",""
"acc6118",-2979.8579246997833,"unknown",-2974.300852060318,-2967.8846912384033,0.0,5.301055908203125,10.802395582199097,17.073810338974,32.634734869003296,38.060290575027466,46.201838970184326,53.27859711647034,"unknown",59.12316131591797,60.85527563095093,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",68.10565233230591,"unknown","unknown",74.25826048851013,"","",""
"d33371d",-775742.1818413734,"unknown",-775736.6414091587,-775729.9156696796,0.0,6.4926934242248535,15.830621480941772,22.822432279586792,70.62089586257935,77.15097260475159,164.6719045639038,172.13044500350952,"unknown",177.76684093475342,180.3077552318573,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",186.8255569934845,"unknown","unknown",192.60330724716187,"","",""
"5d45bd1",-7389.4011306762695,"unknown",-7382.1883318424225,-7376.19998049736,0.0,5.565560340881348,9.39100432395935,15.737664461135864,34.32476615905762,41.64636778831482,110.87321472167969,"unknown",116.97460627555847,122.25311231613159,125.61445379257202,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",131.44820380210876,"unknown","unknown",137.55079412460327,"","",""
"cfcbc2d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"98ecb86",-400.5309793949127,"unknown",-395.11818861961365,-388.1630516052246,0.0,5.440421104431152,10.125279188156128,16.58060050010681,26.574692010879517,32.92086839675903,37.74475908279419,44.80747580528259,"unknown",51.41737747192383,53.3897819519043,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",58.87051486968994,"unknown","unknown",65.21745610237122,"","",""
"7636563",-49.492478370666504,"unknown",-43.233508586883545,-37.10767889022827,0.0,6.923090934753418,12.09272289276123,18.291383743286133,35.74518918991089,42.14603519439697,51.66399073600769,"unknown",57.05222964286804,62.62924289703369,64.96568989753723,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",70.51096820831299,"unknown","unknown",76.97388648986816,"","",""
"5d2b358",-4576.364114046097,"unknown",-4569.288311243057,-4562.373155117035,0.0,5.889357328414917,8.712048292160034,15.00533127784729,34.98306369781494,40.93367552757263,46.62495493888855,"unknown",52.532865047454834,59.02644443511963,61.164391040802,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",67.86118364334106,"unknown","unknown",73.97281575202942,"","",""
"5d9ae0c",-206.25378394126892,"unknown",-200.14749336242676,-193.03826093673706,0.0,6.990769386291504,66.8594057559967,74.10555052757263,105.9584732055664,112.74908828735352,117.545405626297,124.50137186050415,"unknown",130.99394917488098,138.26269721984863,144.32525157928467,151.8337061405182,"unknown",157.66186332702637,163.47933650016785,173.72344088554382,"unknown","unknown","unknown","unknown",179.93266987800598,"unknown",186.44190621376038,"","",""
"73d4e20",-485.3277328014374,"unknown",-478.3313536643982,-471.8812563419342,0.0,5.678450345993042,10.16204833984375,15.596071481704712,65.53818893432617,71.93073606491089,92.65258145332336,"unknown",98.73370313644409,105.20415306091309,549.0406548976898,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",554.6844799518585,"unknown","unknown",561.5248122215271,"","",""
"be94a32",-1317.4916877746582,"unknown",-1310.8594734668732,-1305.2237932682037,0.0,5.55333948135376,23.374308586120605,30.17309594154358,47.32209324836731,53.284568548202515,68.34379386901855,74.69013404846191,"unknown",80.1865005493164,82.10567569732666,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",87.74102139472961,"unknown","unknown",93.73635578155518,"","",""
"9f972fb",-12869.919473409653,"unknown",-12863.176663398743,-12856.336136102676,0.0,5.361773729324341,28.067402839660645,35.143370628356934,67.65733051300049,73.34308981895447,85.6666579246521,"unknown",91.11255288124084,97.06203508377075,105.0537211894989,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",112.28186821937561,"unknown","unknown",117.72044014930725,"","",""
"6e93efd",-15.074638843536377,"unknown",-8.970314264297485,-2.767878293991089,0.0,6.197497606277466,8.283892393112183,14.77821946144104,18.30401372909546,23.86146116256714,28.746976613998413,"unknown",35.33142876625061,42.40344595909119,43.95096945762634,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",49.82221794128418,"unknown","unknown",55.59394025802612,"","",""
"5a4afae",-50417.67609834671,"unknown",-50412.00042080879,-50405.00526404381,0.0,6.369356632232666,12.135715007781982,18.0858051776886,31.301992654800415,38.29926300048828,61.32732844352722,"unknown",67.08071446418762,73.686350107193,76.22936677932739,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",82.78610372543335,"unknown","unknown",89.21293187141418,"","",""
"c34e373",-4590010.792525291,"unknown",-4590004.9858567715,-4589997.704535723,0.0,7.129802227020264,12.11445426940918,19.324389934539795,50.58175992965698,57.66823148727417,66.10459685325623,"unknown",72.18613600730896,78.47651267051697,81.8922278881073,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",88.90130519866943,"unknown","unknown",95.98820519447327,-3196.872631549835,"",""
"6bac72b",-3728.9494502544403,"unknown",-3721.7913315296173,-3715.3438370227814,0.0,6.233754873275757,10.646121501922607,15.998822689056396,34.63696908950806,41.2175087928772,51.484334230422974,58.41820406913757,"unknown",65.06290125846863,67.4022433757782,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",72.81397128105164,"unknown","unknown",79.20423197746277,"","",""
"c9285e4",-2767.0809273719788,"unknown",-2760.7201879024506,-2753.9356331825256,0.0,7.101736545562744,10.18843150138855,16.052297592163086,43.364672899246216,49.216856479644775,70.51992201805115,"unknown",77.0297281742096,82.94610238075256,85.24706673622131,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",92.28792595863342,"unknown","unknown",98.84643125534058,"","",""
"bd4b2f4",-15890.592361927032,"unknown",-15885.358361721039,-15879.098688602448,0.0,5.846188545227051,11.833399534225464,18.57343339920044,39.635831356048584,46.68278193473816,52.7380850315094,"unknown",59.25657248497009,65.6572334766388,67.72212982177734,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",75.07400560379028,"unknown","unknown",82.46468162536621,"","",""
"bd650e8",-20986.119523525238,"unknown",-20978.38440132141,-20972.068419218063,0.0,6.781394720077515,37.30529570579529,44.339457750320435,102.77683019638062,109.66473937034607,120.11327457427979,127.3169960975647,"unknown",133.70567846298218,136.00382661819458,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",143.11006879806519,"unknown","unknown",148.90556383132935,"","",""
"b81bc6e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0ff20c2",-7659.473709344864,"unknown",-7654.028701543808,-7647.727014541626,0.0,6.893086671829224,10.55295205116272,17.83497142791748,52.45442605018616,58.86916899681091,71.49759292602539,"unknown",77.76270079612732,84.75235390663147,86.38435888290405,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",93.52447319030762,"unknown","unknown",99.4185061454773,"","",""
"b0e3caa",-3090.4184851646423,"unknown",-3083.8465757369995,-3076.860015153885,0.0,5.878363370895386,12.948246717453003,19.5260648727417,645.5627851486206,651.1013150215149,659.9409863948822,665.6679465770721,"unknown",671.2918403148651,673.9250690937042,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",680.137202501297,"unknown","unknown",685.8419864177704,"","",""
"45f7f6c",-24454.168220996857,"unknown",-24448.916962862015,-24442.04813027382,0.0,6.910206079483032,9.946584224700928,15.658541202545166,33.83580994606018,40.19676065444946,47.41114521026611,54.37007284164429,"unknown",59.72369360923767,61.059282064437866,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",67.1646203994751,"unknown","unknown",73.19558429718018,"","",""
"1df700a",-40558.11129140854,"unknown",-40552.09325861931,-40545.03689646721,0.0,5.583293914794922,12.849758625030518,19.536010265350342,37.79250955581665,43.307331562042236,51.569069147109985,"unknown",56.792070150375366,63.3398551940918,65.43004989624023,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",72.30395102500916,"unknown","unknown",78.33353853225708,"","",""
"d3a396c",-5150.736421346664,"unknown",-5144.716471910477,-5139.454766750336,0.0,6.5586628913879395,8.852662801742554,15.331664085388184,32.114251375198364,38.27067565917969,48.97941017150879,"unknown",55.038536071777344,62.00118803977966,72.30906224250793,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",79.3938193321228,"unknown","unknown",86.37320613861084,"","",""
"79b129c",-1586.7534351348877,"unknown",-1579.9572930335999,-1572.8624460697174,0.0,6.769327402114868,18.29336190223694,24.09250569343567,91.41569256782532,98.91125559806824,123.91951775550842,"unknown",130.3204095363617,136.9113371372223,139.19703698158264,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",144.87396264076233,"unknown","unknown",150.94113993644714,"","",""
"d85b5c4",-6804.1470646858215,"unknown",-6797.10223197937,-6790.155559062958,0.0,6.093198537826538,10.625775575637817,16.969547271728516,27.15159296989441,33.56382751464844,38.525596380233765,"unknown",43.927175760269165,50.41085982322693,52.02078938484192,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",57.985307455062866,"unknown","unknown",63.74986433982849,"","",""
"43b56f8",-27337.91717672348,"unknown",-27331.858776330948,-27325.901528596878,0.0,5.540578842163086,11.254078149795532,17.96548056602478,76.05484986305237,82.24016833305359,88.23097062110901,"unknown",94.71209597587585,100.7408173084259,103.50088477134705,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",110.2666654586792,"unknown","unknown",116.8492546081543,"","",""
"3ecbabb",-24.369445323944092,"unknown",-18.211081504821777,-11.526750802993774,0.0,5.8868818283081055,8.807063817977905,14.938885688781738,27.461310386657715,34.55441737174988,47.79747915267944,"unknown",53.97270584106445,60.32198929786682,61.85456824302673,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",68.91164565086365,"unknown","unknown",75.4463357925415,"","",""
"c9c92b5",-10189.49260687828,"unknown",-10182.845651388168,-10176.733212709427,0.0,7.193389892578125,12.673115253448486,18.967876434326172,33.27769422531128,40.209688901901245,46.31789183616638,"unknown",52.12485408782959,59.2828106880188,61.28816342353821,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",68.14012670516968,"unknown","unknown",74.24490356445312,"","",""
"f9b9236",-2185.0131475925446,"unknown",-2177.901267528534,-2171.677065849304,0.0,5.996459245681763,8.31986689567566,15.276352643966675,32.62882661819458,38.75726342201233,88.49514675140381,"unknown",93.81354403495789,100.97339916229248,104.22045302391052,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",109.53854990005493,"unknown","unknown",116.29956579208374,"","",""
"4a0236d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b7a265d",-866.1770896911621,"unknown",-859.5606889724731,-853.4603004455566,0.0,7.261402606964111,12.673138856887817,19.5456120967865,1549.9291093349457,1556.964964389801,1562.9278569221497,"unknown",1568.3927447795868,1575.5814971923828,1577.1935212612152,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",1584.1259145736694,"unknown","unknown",1589.549430847168,"","",""
"912afde",-343963.33897948265,"unknown",-343957.7857685089,-343951.5267484188,0.0,10.242584705352783,16.716042518615723,23.236503839492798,36.02328968048096,55.757044315338135,63.90225863456726,"unknown",72.56292533874512,78.82839322090149,80.83290362358093,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",87.35049438476562,"unknown","unknown",92.62499523162842,"","",""
"c97639e",-9851.013152122498,"unknown",-9844.515617609024,-9838.776336431503,0.0,5.512165784835815,12.376112461090088,18.82636308670044,62.256476402282715,68.75294423103333,75.48596549034119,"unknown",80.8808057308197,86.25977683067322,87.91946840286255,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",94.49709844589233,"unknown","unknown",100.72842979431152,"","",""
"af72486",-18951.49619293213,"unknown",-18945.30368757248,-18938.05118918419,0.0,7.085429668426514,14.45727014541626,19.86492657661438,35.466790437698364,42.08850979804993,59.99478626251221,65.71277499198914,"unknown",72.64774179458618,75.05576777458191,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",80.34776854515076,"unknown","unknown",87.27702403068542,"","",""
"e2517d9",-308.15706038475037,"unknown",-302.5485851764679,-296.4766707420349,0.0,6.882374048233032,11.171292781829834,16.863024473190308,99.15461015701294,105.05108761787415,110.82857418060303,"unknown",116.63084197044373,122.19070792198181,124.50412058830261,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",131.51163959503174,"unknown","unknown",137.4061827659607,"","",""
"1e88a68",-21550.226904153824,"unknown",-21544.714580774307,-21539.213304042816,0.0,6.805789470672607,545373.4205060005,545379.0706348419,545397.1353228092,545403.895868063,545429.6950032711,545435.5586659908,"unknown",545442.5519549847,545444.7795944214,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",545450.0400595665,"unknown","unknown",545456.2303023338,"","",""
"9d97673",-1133.288563966751,"unknown",-1126.565982580185,-1118.399642944336,0.0,6.707579612731934,11.063324928283691,17.09999442100525,28.255900859832764,35.524986743927,43.296306133270264,"unknown",50.380791902542114,55.7776415348053,58.07053518295288,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",64.33345675468445,"unknown","unknown",69.73514461517334,"","",""
"aa07d95",-5638.036401510239,"unknown",-5631.170662164688,-5624.634906291962,0.0,5.47337532043457,22.93519902229309,29.495311498641968,35.24232053756714,41.711546659469604,100.3053560256958,"unknown",106.40127635002136,112.2809464931488,117.25454545021057,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",123.15362405776978,"unknown","unknown",130.03880429267883,"","",""
"d27b032","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38c4951",-3424.4138040542603,"unknown",-3418.160897731781,-3412.8311729431152,0.0,6.546206951141357,11.810137748718262,18.355153560638428,35.06834840774536,41.57359957695007,48.763577938079834,"unknown",54.9416389465332,61.83495807647705,63.606621980667114,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",69.56086707115173,"unknown","unknown",75.04070568084717,"","",""
"13dba9e",-489.4467089176178,"unknown",-484.200443983078,-478.66056084632874,0.0,6.655943870544434,10.144281148910522,19.77738928794861,37.0261173248291,43.82470917701721,4921620.346897364,"unknown",4921625.721129656,4921631.037489653,4921638.028635979,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",4921644.50885582,"unknown","unknown",4921650.216973543,"","",4913251.264111757
"e6d310e",-57100.06770324707,"unknown",-57093.60027003288,-57087.27723455429,0.0,7.076305627822876,14.807623863220215,20.562421798706055,48.912420988082886,55.25104284286499,64.42153191566467,70.87773823738098,"unknown",77.3220465183258,78.8516104221344,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",86.02328491210938,"unknown","unknown",92.30816435813904,"","",""
"8c74aa5",-2552.1730501651764,"unknown",-2545.1215736865997,-2539.091476202011,0.0,7.023958444595337,28.875083208084106,34.67054057121277,51.60531497001648,58.601239919662476,72.42714357376099,"unknown",78.85294604301453,85.45454740524292,88.89668273925781,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",95.83058786392212,"unknown","unknown",102.04205274581909,"","",""
"679fa36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b164bf7",-5031.156147003174,"unknown",-5024.690669298172,-5018.688124895096,0.0,6.14203953742981,17.750842571258545,24.95525336265564,37.80314636230469,44.53579640388489,67.52942204475403,"unknown",73.20936059951782,79.84932374954224,90.28654980659485,95.48888564109802,103.7181408405304,109.91553235054016,"unknown",116.66480088233948,117.99879813194275,"unknown","unknown","unknown","unknown",123.8503270149231,"unknown",129.9976589679718,"","",""
"7e62763",-1054085.9458065033,"unknown",-1054078.7921700478,-1054071.8341553211,0.0,6.4323859214782715,14.187923908233643,20.402144193649292,145.43736791610718,152.07226419448853,158.0325698852539,"unknown",164.04017877578735,170.28483271598816,172.58135437965393,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",178.9438817501068,"unknown","unknown",186.08975267410278,"","",""
