"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15"
"518e9b8","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b5edd3c","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"374ecf8",-6701.495745897293,"unknown",-6695.887528181076,-6688.997256755829,0.0,6.481295347213745,9.850419998168945,16.44731593132019,26.162461042404175,32.650697231292725,51.8287935256958,"unknown",58.31610131263733,64.84993624687195,67.46046280860901,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",72.8761875629425,"unknown","unknown",80.00803852081299
"89f120b","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1883ca0",-42873.464832782745,"unknown",-42866.61447381973,-42860.52634930611,0.0,6.644589424133301,12.21652340888977,19.27594828605652,27.504977226257324,33.26783514022827,76.18034076690674,83.5068347454071,"unknown",90.6297459602356,109.43827390670776,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",116.68888974189758,"unknown","unknown",122.44718718528748
"8d2da97","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2541155",-22913.908913373947,"unknown",-22907.785957098007,-22902.46376490593,0.0,6.582208633422852,7.858865737915039,13.078711032867432,14.800371885299683,21.38596200942993,35.80532360076904,41.264423847198486,"unknown",47.81998372077942,5037.567728281021,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",5043.695910692215,"unknown","unknown",5050.031992673874
"ac6f3f6",-4520.536399364471,"unknown",-4514.324611663818,-4507.627291202545,0.0,7.206691741943359,9.573515892028809,15.321080684661865,38.63487148284912,46.045217514038086,66.8822386264801,"unknown",73.97982096672058,80.94617795944214,83.28076601028442,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",89.45294713973999,"unknown","unknown",94.84475469589233
"62447b9","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20f3e2e",-5538.783497095108,"unknown",-5531.949136734009,-5525.223565340042,0.0,6.7771971225738525,11.352449655532837,16.853580713272095,39.19981265068054,46.74373698234558,62.23040533065796,67.69653487205505,"unknown",74.31479978561401,84.74799513816833,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",91.00362992286682,"unknown","unknown",96.37075614929199
"4e53c5c",-1871.8668644428253,"unknown",-1866.6217513084412,-1859.8959164619446,0.0,5.481204509735107,13.753284931182861,20.856821298599243,38.70953345298767,45.843220949172974,60.88713550567627,"unknown",67.9277651309967,74.61790752410889,76.89259576797485,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",84.28573441505432,"unknown","unknown",90.11978673934937
"ac6ecda","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c899adb",-38.181280851364136,"unknown",-32.51349997520447,-26.318447589874268,0.0,7.6960554122924805,14.989933013916016,21.43656349182129,31.346206426620483,38.38095688819885,74.71674108505249,80.62760543823242,"unknown",87.09582424163818,130.757577419281,136.33297157287598,147.46531009674072,"unknown",153.83935165405273,159.7719328403473,162.96704840660095,"unknown","unknown","unknown","unknown",169.25829815864563,"unknown",175.09634923934937
"b8ec123","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"07b298c","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
