"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","3_1","2_1"
"8ec15bc",-44.826422691345215,"unknown",-38.57789468765259,-31.533591985702515,0.0,6.226599931716919,11.98464035987854,19.710914850234985,38.05673003196716,45.862574100494385,75.67666101455688,"unknown",82.6919162273407,89.2663893699646,100.26947236061096,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",105.96708583831787,"unknown","unknown",111.3941764831543,"",""
"6c8906b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dae9b13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4828266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"614fc3f",-43564.0766723156,"unknown",-43557.44174551964,-43550.92348766327,0.0,6.503821611404419,9.08635663986206,14.709362983703613,24.329610109329224,30.63736319541931,83.02117490768433,"unknown",88.71012234687805,95.19900918006897,97.61703181266785,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",104.62631034851074,"unknown","unknown",110.28556156158447,"",""
"a300755","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"802d704","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e892cd4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ac42d69",-10745.475334882736,"unknown",-10739.97417473793,-10733.042754650116,0.0,5.922873497009277,32.9165735244751,39.316118478775024,53.89086651802063,60.80758357048035,66.97224926948547,"unknown",72.92682695388794,78.90528512001038,80.77793455123901,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",86.45256042480469,"unknown","unknown",93.60544872283936,"",""
"7bb45d3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7622483","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"730747e",-1662.0530650615692,"unknown",-1655.652423620224,-1648.475272655487,0.0,6.146821975708008,10.374265432357788,16.380887746810913,27.34507942199707,32.7727837562561,38.82349634170532,"unknown",44.910780906677246,50.4081814289093,52.671191930770874,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",59.58579611778259,"unknown","unknown",66.66934490203857,"",""
"07ff49d",-11145.295682430267,"unknown",-11138.533673524857,-11131.787790775299,0.0,7.193638563156128,10.66710901260376,17.73395323753357,28.194573163986206,34.8787043094635,43.42180776596069,"unknown",50.26105999946594,55.72906517982483,58.39714813232422,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",64.72239446640015,"unknown","unknown",71.2330174446106,"",""
"22fdb61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"db046f2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99ee852",-11045.52315402031,"unknown",-11039.597504138947,-11033.925327301025,0.0,6.1979382038116455,10.49277925491333,17.209966897964478,27.155873775482178,34.62383222579956,51.49872136116028,"unknown",56.75976490974426,63.95146083831787,65.86007189750671,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",71.43694305419922,"unknown","unknown",77.32953953742981,"",""
"ad2fc5b",-781.3344490528107,"unknown",-774.7214937210083,-768.5488166809082,0.0,6.257201433181763,11.143771409988403,17.86432456970215,43.45137071609497,50.678173780441284,70.27696585655212,"unknown",76.91350650787354,83.29520010948181,88.12471723556519,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",94.41614580154419,"unknown","unknown",100.11075973510742,"",""
"d318264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"741ef32",-1173.2052371501923,"unknown",-1167.8053781986237,-1162.1535079479218,0.0,6.186774015426636,18.452412843704224,25.636961698532104,39.23215985298157,45.07208704948425,58.886313676834106,"unknown",65.5736403465271,72.12077045440674,73.54466938972473,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",79.37433528900146,"unknown","unknown",85.56050443649292,"",""
"b75259d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b67425b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
