"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","x_3","12A","12B","13_1","13_2","13_3","15","3_1","2_1"
"a300755",-79269.50565505028,"unknown",-79262.69858813286,-79256.6627626419,0.0,6.050522804260254,8.513668298721313,16.703362226486206,27.97860550880432,33.58246445655823,40.9582462310791,46.97650074958801,"unknown",52.92942023277283,54.54360485076904,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",59.96102476119995,"unknown","unknown",65.5098328590393,"",""
"802d704",-50092.535707473755,"unknown",-50085.49131011963,-50079.429980278015,0.0,5.655030250549316,11.733646392822266,18.8395893573761,62.872177839279175,68.5927746295929,80.31580018997192,87.5461859703064,"unknown",93.52135372161865,99.07898616790771,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",104.88395166397095,"unknown","unknown",110.18910527229309,"",""
"e892cd4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ac42d69",-247.27039313316345,"unknown",-240.76862907409668,-234.33272314071655,0.0,7.3081159591674805,14.111009120941162,21.98065161705017,59.70151352882385,66.4266471862793,85.54787158966064,92.71892881393433,"unknown",99.37159514427185,105.54938864707947,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",112.59449815750122,"unknown","unknown",119.8149471282959,"",""
"7bb45d3",-672.5191581249237,"unknown",-666.7522418498993,-659.7813589572906,0.0,6.827979564666748,13.147446155548096,19.768675088882446,34.495301961898804,40.464189529418945,58.14415669441223,64.27113199234009,"unknown",70.10829329490662,72.11514639854431,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",77.61478471755981,"unknown","unknown",84.81607866287231,"",""
"7622483",-17013.459135770798,"unknown",-17008.065465927124,-17001.450111865997,0.0,6.859119415283203,90.21497440338135,98.47211241722107,103.32705688476562,108.99476099014282,113.38220357894897,"unknown",119.9511239528656,126.08755445480347,135.39367938041687,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",142.1179642677307,"unknown","unknown",148.5052843093872,"",""
"730747e",-8676.046365976334,"unknown",-8670.318402290344,-8663.73776936531,0.0,7.210569381713867,11.763127565383911,20.34258008003235,30.11418104171753,36.02676486968994,47.92560386657715,"unknown",55.22072148323059,61.833351135253906,63.478976011276245,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",69.98145532608032,"unknown","unknown",77.0750298500061,"",""
"07ff49d",-94.67753386497498,"unknown",-89.30339336395264,-82.28030896186829,0.0,6.1091694831848145,11.105443477630615,18.91086721420288,35.390955209732056,42.49836015701294,50.64112567901611,56.91867518424988,"unknown",63.94497990608215,65.3926784992218,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",72.23652267456055,"unknown","unknown",79.18505144119263,"",""
"22fdb61",-55083.12841296196,"unknown",-55077.13331127167,-55070.70289301872,0.0,7.098716735839844,16.499019861221313,23.353803873062134,42.49686622619629,48.72367715835571,58.17604327201843,"unknown",64.58722376823425,70.73258972167969,75.94660067558289,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",82.70477175712585,"unknown","unknown",88.15502429008484,"",""
"db046f2",-458.68245029449463,"unknown",-452.23911023139954,-445.1833758354187,0.0,6.921318292617798,9.568515539169312,17.478095293045044,27.99964475631714,33.64465522766113,39.75990605354309,45.468793630599976,"unknown",51.53692030906677,53.29226279258728,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",58.6389946937561,"unknown","unknown",65.45295810699463,"",""
"99ee852",-35302.04140853882,"unknown",-35296.45326304436,-35289.660885095596,0.0,5.547878742218018,10.04653000831604,18.495392560958862,57.00458478927612,63.50640606880188,86.22840929031372,91.90738320350647,"unknown",98.0566759109497,100.56430745124817,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",107.41666603088379,"unknown","unknown",113.35259556770325,"",""
"ad2fc5b",-71.97790718078613,"unknown",-65.20910859107971,-58.98019456863403,0.0,7.484757661819458,21.18468451499939,28.71457028388977,59.52764654159546,65.73687744140625,100.68849444389343,"unknown",107.34534668922424,112.69855666160583,115.1520299911499,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",121.28265023231506,"unknown","unknown",127.55007648468018,"",""
"d318264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"741ef32",-1274.0060408115387,"unknown",-1267.596087217331,-1260.7114837169647,0.0,5.755263805389404,14.532339096069336,22.58954668045044,39.198652267456055,44.93091344833374,108.90200638771057,114.99559688568115,"unknown",120.27977061271667,121.98612594604492,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",130.3637990951538,"unknown","unknown",137.34501671791077,"",""
"b75259d",-2078647.1184670925,"unknown",-2078641.6205780506,-2078635.4689612389,0.0,7.16256856918335,35.36912536621094,43.51742601394653,57.059534549713135,63.192676305770874,87.07589507102966,93.70227479934692,"unknown",100.51974129676819,102.58954429626465,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",109.63685011863708,"unknown","unknown",116.81008791923523,"",""
"b67425b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446ad6c",-32284.164973974228,"unknown",-32277.098342180252,-32271.41542816162,0.0,6.999725818634033,10.778403520584106,19.41297435760498,44.36407804489136,50.59722852706909,63.64541172981262,"unknown",70.07804489135742,75.61324906349182,80.89900708198547,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",87.10024905204773,"unknown","unknown",93.73462915420532,"",""
"70405ea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1117a63",-2332.3977556228638,"unknown",-2326.802041053772,-2321.0493359565735,0.0,6.9462196826934814,13.782480478286743,21.02712845802307,47.50255537033081,52.9610550403595,101.01454591751099,106.24907612800598,"unknown",113.15202951431274,115.71392393112183,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",121.09559297561646,"unknown","unknown",126.35377049446106,"",""
"537189f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17b5a6e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d3e37eb",-84736.89964437485,"unknown",-84729.92655277252,-84723.5506966114,0.0,7.255761384963989,9.496957540512085,16.572453260421753,39.09355068206787,45.8527557849884,59.89124345779419,66.63680720329285,"unknown",72.31738543510437,74.74900913238525,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",80.51511859893799,"unknown","unknown",87.8128387928009,"",""
"2ee7f92",-28.929941177368164,"unknown",-22.3893826007843,-16.484240293502808,0.0,7.2654430866241455,17.461695671081543,25.01789116859436,36.65133595466614,42.538291454315186,52.97242021560669,"unknown",59.35205340385437,65.05844902992249,84.24898266792297,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",90.52280259132385,"unknown","unknown",96.5346896648407,"",""
"89d63ed",-4604.410165071487,"unknown",-4597.593991518021,-4591.5975930690765,0.0,7.622498989105225,9.89166259765625,18.478525161743164,22.292354106903076,27.8265700340271,40.47136425971985,46.55763244628906,"unknown",53.14640665054321,55.11615467071533,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",61.330055475234985,"unknown","unknown",67.9477698802948,"",""
"c0a644e",-1815.5435445308685,"unknown",-1809.6424658298492,-1804.143170595169,0.0,6.605720520019531,11.700244903564453,20.170164108276367,46.19511914253235,52.163835525512695,62.39591097831726,69.07417583465576,"unknown",76.06589126586914,78.13974714279175,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",85.28791570663452,"unknown","unknown",92.09283947944641,"",""
"80f558b",-1584.668508529663,"unknown",-1577.718663930893,-1570.575439453125,0.0,5.985736846923828,10.83594298362732,17.78391408920288,43.527830839157104,49.56221318244934,69.66836380958557,"unknown",76.8396737575531,83.76979351043701,86.56837248802185,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",92.52526187896729,"unknown","unknown",99.59133839607239,"",""
"87e4f18",-13567.349840641022,"unknown",-13560.628618955612,-13555.034924268723,0.0,6.13018798828125,14.973597764968872,22.73838210105896,59.9168803691864,66.60053372383118,77.19681215286255,82.76087760925293,"unknown",88.31574940681458,89.76120281219482,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",95.33672761917114,"unknown","unknown",100.55547022819519,"",""
"0186834",-52296.31593990326,"unknown",-52290.2963719368,-52284.50041890144,0.0,6.392061710357666,11.721941471099854,19.660805225372314,51.367889165878296,57.3356146812439,75.02123761177063,"unknown",80.9611406326294,86.6278920173645,88.37459683418274,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",94.11494755744934,"unknown","unknown",99.56249070167542,"",""
"0355f6d",-73928.8288025856,"unknown",-73922.70325684547,-73916.09335923195,0.0,6.040416240692139,13.263784646987915,21.75754141807556,64.81007122993469,71.27012228965759,80.5152542591095,86.86036801338196,"unknown",93.19706773757935,95.04661226272583,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",101.3551721572876,"unknown","unknown",107.56765103340149,"",""
"fa6a8b8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"145d339",-7008.541893720627,"unknown",-7003.044095277786,-6996.087238550186,0.0,5.444361925125122,11.07261347770691,18.356499671936035,68.84679198265076,75.75627589225769,82.54892015457153,87.9799153804779,"unknown",94.83192038536072,96.53422570228577,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",102.62265920639038,"unknown","unknown",109.22260594367981,"",""
"e96f42c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f382ec0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"962a7dd",-295.4445872306824,"unknown",-288.6319582462311,-281.43936824798584,0.0,6.69349217414856,13.10168194770813,21.280099868774414,52.808125495910645,59.12856364250183,74.3657488822937,81.19163751602173,"unknown",86.61266040802002,88.16725516319275,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",94.71159887313843,"unknown","unknown",100.61901807785034,"",""
"5c97513",-36661.79146814346,"unknown",-36654.66165328026,-36648.91775226593,0.0,5.893918037414551,26.10145401954651,34.32675814628601,58.10029196739197,64.69162940979004,75.90991878509521,81.7128734588623,"unknown",88.79081082344055,1554.9051871299744,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",1561.1077587604523,"unknown","unknown",1567.13631772995,"",""
"acc6118",-28160.62574481964,"unknown",-28155.149085521698,-28148.322963237762,0.0,5.880066156387329,12.709822654724121,19.470686197280884,69.30055332183838,75.42714548110962,84.27424502372742,89.83650422096252,"unknown",96.37805581092834,98.57469034194946,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",103.85337138175964,"unknown","unknown",109.40839147567749,"",""
"d33371d",-877633.3412082195,"unknown",-877626.8631317616,-877620.3219077587,0.0,5.695213317871094,28.639642000198364,36.45015788078308,86.7810571193695,92.75736737251282,124.97897481918335,130.53006196022034,"unknown",136.11348390579224,140.2793595790863,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",146.67728424072266,"unknown","unknown",152.35747003555298,"",""
"5d45bd1",-4526.515877723694,"unknown",-4520.78041934967,-4513.642221927643,0.0,7.44823694229126,10.887083053588867,19.035823106765747,50.11454367637634,56.78280448913574,93.61308240890503,"unknown",100.6726667881012,107.67818188667297,112.76974034309387,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",119.38345527648926,"unknown","unknown",124.69794797897339,"",""
"cfcbc2d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"98ecb86",-13800.512349128723,"unknown",-13794.934960842133,-13788.559732198715,0.0,6.800106048583984,13.487770080566406,21.045214414596558,30.93164610862732,38.11234092712402,44.10183644294739,"unknown",50.292067527770996,56.4169499874115,62.89296770095825,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",69.59304809570312,"unknown","unknown",75.17742204666138,"",""
"7636563",-22.923248529434204,"unknown",-17.229182720184326,-11.786606550216675,0.0,6.235433340072632,10.07309103012085,17.86478543281555,84.1894941329956,89.6141254901886,180.31574892997742,"unknown",186.60771250724792,193.19315838813782,195.13216090202332,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",201.36437559127808,"unknown","unknown",207.73676896095276,"",""
"5d2b358",-1246.5443017482758,"unknown",-1239.7600729465485,-1234.0443840026855,0.0,6.824452877044678,11.82364559173584,19.077699422836304,32.31970739364624,38.16346001625061,45.413103103637695,"unknown",50.849098682403564,56.250460386276245,59.2409086227417,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",65.23949098587036,"unknown","unknown",71.48355531692505,"",""
"5d9ae0c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73d4e20",-38.072683572769165,"unknown",-32.133017778396606,-26.710930824279785,0.0,6.031451940536499,37.990092039108276,46.6540846824646,54.56135582923889,61.980414628982544,96.64348697662354,"unknown",103.47040343284607,109.3624005317688,111.39960432052612,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",117.20957016944885,"unknown","unknown",123.48519968986511,"",""
"be94a32",-23105.762249469757,"unknown",-23099.739099264145,-23093.965857982635,0.0,5.427818775177002,6.553070783615112,14.534003496170044,16.35980463027954,21.596051454544067,41.75769877433777,"unknown",47.77511715888977,54.995062828063965,61.64165759086609,67.70602130889893,75.70260047912598,82.400235414505,"unknown",89.52601051330566,92.41653275489807,"unknown","","unknown","unknown","unknown",99.56254720687866,"unknown",106.01451754570007,"",""
"9f972fb",-18.24687957763672,"unknown",-11.352274179458618,-4.8580334186553955,0.0,5.225464820861816,20.586154460906982,30.637186288833618,70.30074286460876,76.52917051315308,86.1534492969513,"unknown",92.7360486984253,99.73688316345215,105.41199350357056,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",111.8976194858551,"unknown","unknown",117.83199429512024,"",""
"6e93efd",-13470.828416585922,"unknown",-13465.135915517807,-13459.167641878128,0.0,6.357582330703735,61.70647573471069,70.27496552467346,76.82416415214539,82.612384557724,95.47260308265686,"unknown",102.74312472343445,109.42501091957092,111.99744987487793,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",117.96055555343628,"unknown","unknown",124.7986364364624,"",""
"5a4afae",-289662.5486264229,"unknown",-289656.2143421173,-289650.12248396873,0.0,6.047210693359375,10.243175745010376,18.915031909942627,37.19028282165527,43.054423809051514,61.31865358352661,"unknown",67.35343766212463,73.85732817649841,75.34447908401489,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",81.26095533370972,"unknown","unknown",87.96960783004761,"",""
"c34e373","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6bac72b",-619.8411436080933,"unknown",-614.271674156189,-608.4902663230896,0.0,7.263794422149658,11.015323877334595,19.323329210281372,35.550705909729004,40.8812689781189,54.578949213027954,61.15909671783447,"unknown",68.3793306350708,70.30315828323364,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",77.10209798812866,"unknown","unknown",83.55039405822754,"",""
"c9285e4",-45882.149797439575,"unknown",-45812.32276034355,-45745.519384384155,0.0,5.881086111068726,9.821311950683594,16.641667366027832,1554.2206017971039,1561.27494597435,1572.5500230789185,1577.923419713974,"unknown",1583.2092649936676,1585.1264164447784,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",1591.797605752945,"unknown","unknown",1597.1870529651642,"",""
"bd4b2f4",-43552.61637091637,"unknown",-43546.14178752899,-43538.93059682846,0.0,5.68546199798584,11.014835119247437,17.563234090805054,58.989022731781006,64.38299775123596,72.6187355518341,"unknown",79.19910979270935,84.65685486793518,86.89277672767639,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",93.67087697982788,"unknown","unknown",99.35287499427795,"",""
"bd650e8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b81bc6e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0ff20c2",-1345.1500194072723,"unknown",-1338.7956323623657,-1332.0839788913727,0.0,5.363809585571289,11.142194509506226,18.604655265808105,31.70962166786194,37.99361205101013,58.613686084747314,64.97203993797302,"unknown",71.46311688423157,73.53576183319092,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",79.68786716461182,"unknown","unknown",85.10734987258911,"",""
"b0e3caa",-22933.491532564163,"unknown",-22927.00995326042,-22920.591471672058,0.0,6.797774791717529,11.975064754486084,19.65494179725647,506.5743455886841,513.6311330795288,569.2705693244934,575.2398352622986,"unknown",581.638902425766,584.5267117023468,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",591.1949598789215,"unknown","unknown",598.3903031349182,"",""
"45f7f6c",-2242509.087082863,"unknown",-2242503.4986059666,-2242496.461573839,0.0,5.9784462451934814,19.896501302719116,27.55457091331482,50.07993125915527,55.348557233810425,66.70628476142883,73.1178150177002,"unknown",79.43216919898987,81.31623911857605,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",88.14504051208496,"unknown","unknown",94.26284694671631,"",""
"1df700a",-98.72490215301514,"unknown",-92.30054306983948,-86.99615550041199,0.0,5.94581937789917,11.15552306175232,18.304405212402344,52.35305094718933,58.24965763092041,65.60845851898193,71.07884860038757,"unknown",77.86231541633606,80.1650185585022,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",85.95621752738953,"unknown","unknown",92.94229936599731,"",""
"d3a396c",-19236.41537976265,"unknown",-19229.828286409378,-19223.77212357521,0.0,6.88113260269165,15.26389455795288,22.568587064743042,48.24477195739746,55.14667868614197,64.3014509677887,"unknown",71.09352159500122,76.76691842079163,78.5186595916748,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",85.85420346260071,"unknown","unknown",92.24754571914673,"",""
"79b129c",-153.62936091423035,"unknown",-147.66115283966064,-141.89021277427673,0.0,7.0871593952178955,13.202286720275879,20.990554571151733,124.87920618057251,131.19325399398804,158.43581652641296,164.36735367774963,"unknown",171.03369569778442,174.02556848526,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",179.7437229156494,"unknown","unknown",186.58568716049194,"",""
"d85b5c4",-3512.448853492737,"unknown",-3505.9822812080383,-3499.0257127285004,0.0,6.805677175521851,17.64392590522766,25.164380073547363,81.29598784446716,88.36450409889221,97.51315093040466,"unknown",103.1488790512085,109.10758113861084,111.70549058914185,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",118.78343272209167,"unknown","unknown",125.40399432182312,"",""
"43b56f8",-453870.0403916836,"unknown",-453864.38544368744,-453858.95837545395,0.0,5.486872673034668,10.12057638168335,18.357512712478638,57.513349294662476,62.96231293678284,85.00157737731934,"unknown",91.7757339477539,98.56248950958252,106.40068221092224,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",112.27666139602661,"unknown","unknown",119.52417993545532,"",""
"3ecbabb",-224361.45613098145,"unknown",-224355.42331671715,-224349.37896585464,0.0,6.2602996826171875,12.360576152801514,20.68782925605774,46.57368516921997,53.50371074676514,72.08995842933655,"unknown",77.93426012992859,83.68158173561096,85.15969729423523,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",90.64148354530334,"unknown","unknown",97.2241063117981,"",""
"c9c92b5",-11832.334562063217,"unknown",-11825.763722658157,-11818.826033592224,0.0,6.2059667110443115,41.449310541152954,48.93563461303711,62.89821529388428,69.35369300842285,93.23571610450745,100.1169638633728,"unknown",107.27674722671509,108.97556042671204,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",115.01129412651062,"unknown","unknown",121.30713272094727,"",""
"f9b9236",-8151.768863916397,"unknown",-8146.37560915947,-8140.284863948822,0.0,6.973994731903076,10.000672817230225,17.703375101089478,58.24644637107849,65.16565752029419,122.11553883552551,128.09701991081238,"unknown",133.8450334072113,135.92488837242126,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",141.84427976608276,"unknown","unknown",148.32763838768005,"",""
"4a0236d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b7a265d",-6973.376626968384,"unknown",-6967.825666189194,-6962.014292001724,0.0,6.484924793243408,13.23963713645935,21.98961305618286,43.23958230018616,50.12952423095703,59.71006798744202,"unknown",66.532461643219,73.61616110801697,76.23689866065979,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",82.6846399307251,"unknown","unknown",89.94560027122498,"",""
"912afde","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c97639e",-566964.0353674889,"unknown",-566957.5169434547,-566951.788936615,0.0,6.157252073287964,9.380502939224243,17.24982523918152,30.486451864242554,35.81474804878235,42.87977910041809,"unknown",50.09384489059448,55.68242406845093,56.821696519851685,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",62.850006341934204,"unknown","unknown",69.31407856941223,"",""
"af72486",-80892.15463638306,"unknown",-80822.51792883873,-80755.22486925125,0.0,5.5496556758880615,12.843151807785034,20.955697059631348,38.117921590805054,45.28744673728943,63.09909391403198,"unknown",68.7075719833374,75.8556866645813,79.35276079177856,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",85.38551664352417,"unknown","unknown",91.73697280883789,"",""
"e2517d9",-42717.910648822784,"unknown",-42711.32269072533,-42705.15124940872,0.0,6.806448698043823,15.69605827331543,22.200687885284424,33.86505484580994,40.84808683395386,50.33271622657776,57.29046106338501,"unknown",62.745503187179565,71.41068148612976,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",77.78534317016602,"unknown","unknown",83.15669798851013,"",""
"1e88a68",-50084.608335733414,"unknown",-50079.10999298096,-50072.29200196266,0.0,6.4233222007751465,16.05651617050171,22.71155619621277,52.81418752670288,58.42248558998108,69.26338005065918,75.30472493171692,"unknown",81.10865712165833,83.0561842918396,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",89.35351157188416,"unknown","unknown",95.1062524318695,"",""
"9d97673",-23.261582374572754,"unknown",-16.459726572036743,-10.479548692703247,0.0,5.334851980209351,10.761949062347412,18.41301131248474,50.7931387424469,56.99321746826172,62.82259511947632,69.28458976745605,"unknown",76.23468279838562,81.65065312385559,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",87.00265669822693,"unknown","unknown",93.97143650054932,"",""
"aa07d95",-2791.0966334342957,"unknown",-2785.7980992794037,-2780.3498623371124,0.0,7.091578006744385,14.66903018951416,21.683838367462158,127.04787397384644,134.21209144592285,201.22845792770386,206.6249349117279,"unknown",212.48543119430542,221.69890642166138,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",228.24148058891296,"unknown","unknown",233.97504234313965,"",""
"d27b032","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38c4951",-920369.6901404858,"unknown",-920362.9786548615,-920357.3414852619,0.0,6.376278400421143,12.129762172698975,19.917457342147827,33.69435381889343,40.009695529937744,51.73713755607605,57.89285731315613,"unknown",63.88837170600891,70.65584254264832,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",75.98973155021667,"unknown","unknown",81.69519829750061,"",""
"13dba9e",-98961.6588230133,"unknown",-98954.56918811798,-98949.23900103569,0.0,5.792644023895264,12.184421300888062,20.19578218460083,34.95802855491638,41.40352773666382,68.30035281181335,75.51202821731567,"unknown",82.007479429245,85.30331659317017,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",90.72921538352966,"unknown","unknown",96.80686712265015,"",""
"e6d310e",-125683.22558951378,"unknown",-125675.44817519188,-125667.67622160912,0.0,7.176149368286133,16.473482847213745,24.365405082702637,61.264543294906616,67.74831652641296,97.05883932113647,102.75229930877686,"unknown",108.79848194122314,110.92625975608826,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",116.63333702087402,"unknown","unknown",122.93807244300842,"",""
"8c74aa5",-2713.9635224342346,"unknown",-2706.9310092926025,-2700.915783405304,0.0,5.354741096496582,6.961277961730957,14.0265793800354,31.039456605911255,38.33003544807434,44.02824330329895,49.59197640419006,"unknown",55.048861026763916,86.45105957984924,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",93.37763476371765,"unknown","unknown",100.26511693000793,"",""
"679fa36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b164bf7",-14.325975179672241,"unknown",-7.661103010177612,-1.5156810283660889,0.0,6.663935422897339,20.307819366455078,28.08110547065735,40.84818196296692,48.12732815742493,58.2057421207428,65.51220893859863,"unknown",71.7190990447998,73.64246726036072,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",79.07390546798706,"unknown","unknown",84.49244666099548,"",""
"7e62763",-7480.365463733673,"unknown",-7473.159267425537,-7466.101432561874,0.0,7.259086608886719,15.285456895828247,23.68791890144348,60.628973722457886,67.311607837677,97.25700426101685,"unknown",102.76697087287903,109.56181383132935,111.56897830963135,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",118.88767695426941,"unknown","unknown",124.35535597801208,"",""
"c7a7d85",-2505.16259932518,"unknown",-2497.94753074646,-2491.425379037857,0.0,6.382920742034912,9.549743413925171,16.63538432121277,30.75010919570923,37.27678680419922,47.95139980316162,"unknown",54.70726561546326,61.82460331916809,65.77627515792847,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",72.46258735656738,"unknown","unknown",78.26252365112305,"",""
"3b7f267","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fa1efad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ae58bf1",-9299.952954769135,"unknown",-9293.368955612183,-9286.822195529938,0.0,5.836268424987793,9.96803092956543,17.66317343711853,27.771284818649292,34.44137907028198,48.840147256851196,54.37221598625183,"unknown",60.416693925857544,62.508161306381226,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",68.72836780548096,"unknown","unknown",74.78433775901794,"",""
"492238f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43c977d",-18185.88247203827,"unknown",-18180.228292942047,-18174.463317871094,0.0,5.811733961105347,32.50883889198303,41.348108768463135,81.53567814826965,87.47232747077942,113.04192423820496,"unknown",120.34182405471802,126.29603147506714,128.45768404006958,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",133.94704389572144,"unknown","unknown",139.18093299865723,"",""
"4eff6be",-4812979.026365042,"unknown",-4812972.068156242,-4812965.108356476,0.0,5.676851749420166,10.688692331314087,18.794108867645264,34.47466540336609,40.57361364364624,89.97215461730957,"unknown",95.37817907333374,100.70739841461182,102.82940602302551,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",109.64071035385132,"unknown","unknown",115.12987732887268,"",""
"e1b193b",-1000.6105959415436,"unknown",-995.2296869754791,-988.0885996818542,0.0,5.504780530929565,45801.35453701019,45809.60044503212,46222.87277388573,46229.02753949165,46234.28622674942,46239.69189500809,"unknown",46245.918563604355,46251.637239933014,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",46257.44746923447,"unknown","unknown",46263.505095005035,38290.43310403824,""
"1415cd3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2953e33",-270387.76678586006,"unknown",-270381.2063589096,-270374.86712884903,0.0,6.5009424686431885,7.824856281280518,15.907153129577637,56.41534161567688,62.44850945472717,77.75901317596436,84.75254344940186,"unknown",90.34121918678284,92.27015042304993,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",97.99212265014648,"unknown","unknown",103.8644368648529,"",""
"a540012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dd88e0f",-7427160.016125202,"unknown",-7427153.831387758,-7427146.81584096,0.0,6.232000350952148,14.600415706634521,22.520270586013794,59.90874528884888,67.4807779788971,81.17632865905762,87.47908568382263,"unknown",93.39910769462585,95.87710475921631,"unknown","","unknown","unknown","unknown","","unknown","","unknown","unknown",101.51472401618958,"unknown","unknown",108.00170087814331,"",-5639856.93115139
