"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","2_1","4_1","2_2"
"8ec15bc",-20447.82609295845,"unknown",-20441.191685676575,-20435.001499176025,0.0,5.481494426727295,7.117870569229126,15.867986917495728,38.06261992454529,44.68089413642883,67.61780142784119,73.87688827514648,"unknown",80.63030409812927,84.0678379535675,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",89.68225979804993,"unknown","unknown",95.91254425048828,"","",""
"6c8906b",-5804.913251876831,"unknown",-5799.470499277115,-5793.561064004898,0.0,6.915228605270386,78711.96785569191,78719.2881770134,78743.09494614601,78749.3666768074,159355.94690847397,159361.83404111862,"unknown",159368.48622202873,159371.01370859146,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",159376.64154696465,"unknown","unknown",159382.5885527134,"","",""
"dae9b13",-68.12255883216858,"unknown",-62.41767144203186,-56.778688192367554,0.0,7.239762783050537,11.853693008422852,20.338369369506836,49.235740661621094,54.85708689689636,101.00966501235962,"unknown",106.69275760650635,113.2025146484375,135.38229322433472,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",142.35533452033997,"unknown","unknown",148.32613325119019,"","",""
"4828266",-661533.8179678917,"unknown",-661526.8220162392,-661521.4015464783,0.0,7.105574369430542,9.634776592254639,16.50233554840088,28.67327356338501,35.235090255737305,52.158000469207764,57.84512209892273,"unknown",63.379005670547485,73.07443714141846,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",80.21399545669556,"unknown","unknown",86.68458986282349,"","",""
"614fc3f",-17437.33873295784,"unknown",-17430.808856248856,-17424.753709316254,0.0,6.633467674255371,101.66994547843933,110.01057434082031,4524.485504150391,4531.496721506119,4561.236975669861,4567.696726560593,"unknown",4573.072623252869,4576.3917808532715,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",4582.09547495842,"unknown","unknown",4588.311930894852,"","",""
"a300755",-7094.9590837955475,"unknown",-7089.679915904999,-7084.073715925217,0.0,7.449616193771362,12.566914558410645,20.712554931640625,36.53205180168152,43.201502323150635,53.57759165763855,58.865445613861084,"unknown",65.354159116745,66.97029209136963,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",73.97675895690918,"unknown","unknown",83.5745325088501,"","",""
"802d704",-86731.86982512474,"unknown",-86725.52224946022,-86719.35617041588,0.0,6.851570129394531,12.970823049545288,21.04821491241455,47.06320023536682,62.04267930984497,82.15258359909058,87.962970495224,"unknown",93.2930645942688,96.59687447547913,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",102.38064885139465,"unknown","unknown",109.14595341682434,"","",""
"e892cd4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ac42d69",-377.43671107292175,"unknown",-370.89133882522583,-363.74709939956665,0.0,6.245659589767456,13.371127367019653,21.95789933204651,49.97218728065491,55.654210805892944,71.37917804718018,78.57408595085144,"unknown",85.1813530921936,160.8025414943695,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",167.21100687980652,"unknown","unknown",173.26280760765076,"","",""
"7bb45d3",-9054.083235263824,"unknown",-9047.086159467697,-9039.49775671959,0.0,6.394531011581421,14.686142206192017,22.844287395477295,41.582786083221436,48.170374155044556,63.01029324531555,"unknown",70.1730420589447,77.24550724029541,79.00582003593445,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",85.97171235084534,"unknown","unknown",92.13444423675537,"","",""
"7622483",-17.10629415512085,"unknown",-10.934672832489014,-5.382117033004761,0.0,6.627735376358032,9.669714450836182,17.358781099319458,29.624953269958496,36.7772912979126,64.39715933799744,69.80455327033997,"unknown",75.16486191749573,77.70394706726074,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",83.58823370933533,"unknown","unknown",89.16972780227661,"","",""
"730747e",-23.419732093811035,"unknown",-16.960939645767212,-9.754033088684082,0.0,6.693369388580322,11.915272951126099,19.67518711090088,32.23641586303711,38.9462993144989,59.71507549285889,66.33953404426575,"unknown",73.34586501121521,75.49760413169861,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",81.67521166801453,"unknown","unknown",87.6902539730072,"","",""
"07ff49d",-18928.396277427673,"unknown",-18921.58342409134,-18915.974749326706,0.0,6.960834503173828,39.86437749862671,47.388858795166016,59.339539527893066,66.11848187446594,82.31109404563904,88.21957564353943,"unknown",93.98158049583435,95.377685546875,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",101.43897795677185,"unknown","unknown",107.77035546302795,"","",""
"22fdb61",-42398.118824243546,"unknown",-42392.04898023605,-42385.07370829582,0.0,7.14660120010376,18.998422861099243,27.401949167251587,42.96532654762268,49.331838846206665,63.571796894073486,70.54235434532166,"unknown",76.38130378723145,79.7732310295105,85.42348790168762,103.76664328575134,109.02995347976685,"unknown",115.39023041725159,119.40403318405151,"unknown","unknown","unknown","unknown",125.1386649608612,"unknown",132.28921127319336,"","",""
"db046f2",-66.34148955345154,"unknown",-60.410593032836914,-54.118441343307495,0.0,6.041873455047607,10.860650539398193,19.276671409606934,38.782382011413574,44.579975605010986,55.49953889846802,61.17249417304993,"unknown",66.81809139251709,68.81197500228882,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",74.41598749160767,"unknown","unknown",80.21708703041077,"","",""
"99ee852",-63501.422575712204,"unknown",-63494.57392215729,-63487.635900974274,0.0,6.774397611618042,21.974833488464355,29.537434101104736,43.64696669578552,49.016199827194214,83.64307498931885,90.34121799468994,"unknown",96.46085453033447,98.16353416442871,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",104.01960182189941,"unknown","unknown",110.15110468864441,"","",""
"ad2fc5b",-8276.636573314667,"unknown",-8093.761192083359,-7912.648046016693,0.0,6.292197942733765,17.03388524055481,25.783832550048828,96.81642007827759,103.36517596244812,141.7119336128235,148.24899077415466,"unknown",154.82135009765625,157.91445541381836,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",165.69594645500183,"unknown","unknown",172.00436902046204,"","",""
"d318264",-611584.8362109661,"unknown",-611569.0776391029,-611557.9571006298,0.0,7.048797845840454,15.615723848342896,22.73223567008972,45.09309434890747,50.68646812438965,71.90469121932983,77.89729523658752,"unknown",84.39740443229675,86.77659130096436,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",93.32161688804626,"unknown","unknown",100.37669134140015,"","",""
"741ef32",-3777.821943283081,"unknown",-3771.915411233902,-3765.3018338680267,0.0,6.442293882369995,13.720640420913696,20.820775270462036,50.92500948905945,57.43296003341675,112.45155572891235,118.14444422721863,"unknown",124.3636462688446,126.44541549682617,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",131.76764249801636,"unknown","unknown",138.3006501197815,"","",""
"b75259d",-468812.31010198593,"unknown",-468806.4274380207,-468799.53177571297,0.0,5.374005556106567,13.848520040512085,21.521579265594482,48.19193911552429,54.43851685523987,86.59697103500366,91.90720558166504,"unknown",98.30369472503662,100.1727225780487,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",106.9922742843628,"unknown","unknown",113.9706358909607,"","",""
"b67425b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446ad6c",-150.7299554347992,"unknown",-144.22731471061707,-138.57378840446472,0.0,6.274827003479004,11.755944728851318,19.215216159820557,38.216313123703,44.54067635536194,110.718270778656,116.42028784751892,"unknown",123.00239634513855,125.10482978820801,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",130.45302820205688,"unknown","unknown",137.1030352115631,"","",""
"70405ea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1117a63",-1913.685956954956,"unknown",-1906.7617964744568,-1901.0723135471344,0.0,5.729889154434204,58.56331419944763,66.7701301574707,126.86915135383606,133.70830368995667,152.81269216537476,159.70909929275513,"unknown",165.02899956703186,166.78676056861877,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",173.65842628479004,"unknown","unknown",178.98396039009094,"","",""
"537189f",-1924.6083056926727,"unknown",-1917.48624253273,-1910.3593499660492,0.0,5.292574882507324,11.466265678405762,19.13606882095337,39.32541584968567,45.349858045578,65.7361752986908,"unknown",71.51105856895447,77.30961966514587,79.0574562549591,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",85.91120338439941,"unknown","unknown",91.93041515350342,"","",""
"17b5a6e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d3e37eb",-747.0555741786957,"unknown",-563.6154088973999,-385.5547397136688,0.0,6.258685350418091,12.384495735168457,22.180404901504517,34.88658332824707,41.96198582649231,52.34956502914429,58.582974910736084,"unknown",65.85588550567627,68.43178653717041,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",74.81295251846313,"unknown","unknown",81.59719467163086,"","",""
"2ee7f92",-18.881330490112305,"unknown",-13.161672830581665,-6.167418718338013,0.0,5.885671138763428,10.2222318649292,18.917046785354614,41.2415132522583,48.162747621536255,69.44019913673401,75.37361216545105,"unknown",82.08240365982056,86.41364240646362,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",92.48831057548523,"unknown","unknown",98.36643505096436,"","",""
"89d63ed",-4561.900356292725,"unknown",-4555.464089393616,-4548.934602022171,0.0,5.746598720550537,7.809427976608276,15.777425289154053,20.12296724319458,25.39233422279358,39.39222979545593,"unknown",46.47573471069336,53.47215175628662,55.37678503990173,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",61.8662052154541,"unknown","unknown",68.79501128196716,"","",""
"c0a644e",-75.35570192337036,"unknown",-68.45105862617493,-63.15563631057739,0.0,6.315650701522827,25.827987670898438,33.29950666427612,57.95403265953064,64.73782205581665,95.93792462348938,102.92159247398376,"unknown",109.32457113265991,111.66636919975281,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",117.33586764335632,"unknown","unknown",123.2658920288086,"","",""
"80f558b",-6061.060876369476,"unknown",-6055.372441530228,-6049.625135421753,0.0,6.087466716766357,13.326950550079346,20.77653479576111,38.93680930137634,45.639172315597534,62.78398013114929,68.55904340744019,"unknown",74.572096824646,77.0370705127716,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",83.20384407043457,"unknown","unknown",89.90876507759094,"","",""
"87e4f18",-15080.45173048973,"unknown",-15073.442439317703,-15067.236319541931,0.0,5.829132556915283,12.591938495635986,19.81168484687805,65.31654906272888,72.47860479354858,82.80313110351562,89.49526000022888,"unknown",95.5909411907196,97.93047308921814,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",104.08459901809692,"unknown","unknown",109.58062791824341,"","",""
"0186834",-11658.596220731735,"unknown",-11652.186141252518,-11646.875399589539,0.0,5.975818157196045,12.812782287597656,21.235326528549194,52.128817558288574,59.23157811164856,80.18766713142395,"unknown",86.11175799369812,93.11087131500244,122.17927670478821,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",128.06339025497437,"unknown","unknown",134.20937323570251,"","",""
"0355f6d",-252688.22693824768,"unknown",-252681.5298628807,-252675.0196917057,0.0,5.235554933547974,15.56436038017273,22.587456464767456,77.93035554885864,83.96452903747559,114.23470783233643,119.91713213920593,"unknown",126.88521814346313,129.01769971847534,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",135.70866417884827,"unknown","unknown",141.32813119888306,"","",""
"fa6a8b8",-84751.19865584373,"unknown",-84745.13426184654,-84738.91536307335,0.0,6.171192646026611,17.665794849395752,25.62942337989807,37.94809532165527,44.136481285095215,82.45722842216492,89.56057095527649,"unknown",96.59863328933716,98.8707582950592,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",105.23530578613281,"unknown","unknown",111.06602692604065,"","",""
"145d339",-9497.197749853134,"unknown",-9491.488361597061,-9485.440493822098,0.0,6.270618438720703,11.043889284133911,19.50432562828064,39.97806978225708,46.06284737586975,65.43363904953003,71.261714220047,"unknown",77.20628523826599,79.71727275848389,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",85.84121823310852,"unknown","unknown",91.33872437477112,"","",""
"e96f42c",-9650.379834413528,"unknown",-9644.325592756271,-9638.306112527847,0.0,5.844614267349243,10.025064945220947,17.4965558052063,31.314354181289673,37.642640829086304,65.47510957717896,71.86857032775879,"unknown",78.71870851516724,80.40985560417175,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",86.94805955886841,"unknown","unknown",92.55572128295898,"","",""
"f382ec0",-77668.01213741302,"unknown",-77662.5045542717,-77656.11537146568,0.0,7.184507369995117,11.376265048980713,18.459274530410767,52.046894788742065,58.790480852127075,135.8755338191986,142.9694766998291,"unknown",150.0637125968933,152.83071064949036,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",159.3510549068451,"unknown","unknown",165.88312149047852,"","",""
"962a7dd",-249.74088549613953,"unknown",-244.33398628234863,-237.93505716323853,0.0,6.146637439727783,12.500190019607544,19.98771381378174,43.18881916999817,49.65207386016846,1390.8481748104095,1396.5211691856384,"unknown",1402.933910369873,1413.8848097324371,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",1419.4953153133392,"unknown","unknown",1425.3335263729095,"","",""
"5c97513",-123539.9688282013,"unknown",-123534.05127072334,-123527.33982133865,0.0,5.994810581207275,14.722597360610962,22.94844365119934,49.38903570175171,56.242290019989014,96.03003454208374,102.72986078262329,"unknown",108.13805937767029,111.52247023582458,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",118.75724172592163,"unknown","unknown",125.25942993164062,"","",""
"acc6118",-28783.86283349991,"unknown",-28777.67929625511,-28770.627510547638,0.0,7.335984706878662,13.66933298110962,21.49305295944214,36.42116451263428,42.573333978652954,50.57736420631409,56.894142866134644,"unknown",62.231393575668335,64.34139966964722,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",69.56734108924866,"unknown","unknown",75.03086423873901,"","",""
"d33371d",-511800.48238396645,"unknown",-511794.4035844803,-511787.0612871647,0.0,6.109088659286499,16.315459489822388,24.217775106430054,67.27204012870789,74.32891130447388,101.38022112846375,107.52620697021484,"unknown",113.78642201423645,116.53340435028076,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",123.47204613685608,"unknown","unknown",129.3611137866974,"","",""
"5d45bd1",-28347.554025650024,"unknown",-28341.352031469345,-28335.903850078583,0.0,5.4754862785339355,12.415298223495483,20.010459661483765,57.9720892906189,63.55314612388611,76.94619655609131,82.838449716568,"unknown",88.93677806854248,90.89474105834961,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",97.67467999458313,"unknown","unknown",104.2211241722107,"","",""
"cfcbc2d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"98ecb86",-83.90728259086609,"unknown",-77.70248770713806,-71.54106593132019,0.0,7.19674825668335,9.817888975143433,17.71097707748413,30.2739200592041,36.93808341026306,60.588425159454346,"unknown",66.0958640575409,71.80204629898071,74.00701451301575,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",80.66324234008789,"unknown","unknown",86.35632181167603,"","",""
"7636563",-26.03371834754944,"unknown",-19.53656315803528,-12.611943006515503,0.0,7.31679368019104,14.290364980697632,21.46811580657959,39.18107295036316,45.28088068962097,84.88137292861938,91.77994751930237,"unknown",98.11311268806458,100.11482095718384,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",105.8748950958252,"unknown","unknown",111.84217977523804,"","",""
"5d2b358",-181136.25617408752,"unknown",-181129.60741329193,-181123.89717411995,0.0,6.882392168045044,11.654720544815063,20.121424436569214,36.041950941085815,43.45472502708435,53.45481610298157,60.072768449783325,"unknown",66.11506485939026,69.06824016571045,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",75.38448309898376,"unknown","unknown",82.49963974952698,"","",""
"5d9ae0c",-1866.6609683036804,"unknown",-1859.7896621227264,-1853.7346153259277,0.0,5.990667343139648,9.568671226501465,17.047872066497803,32.681718587875366,40.075756788253784,49.54911184310913,"unknown",56.824859857559204,62.73287582397461,64.73233675956726,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",71.7443699836731,"unknown","unknown",77.75804567337036,"","",""
"73d4e20",-43380.65786576271,"unknown",-43374.70243215561,-43369.4361782074,0.0,6.4658589363098145,14.225440740585327,22.054936408996582,36.44691491127014,43.03970694541931,134.5798454284668,"unknown",140.942884683609,147.3699667453766,180.9627697467804,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",187.48586988449097,"unknown","unknown",193.92658305168152,"","",""
"be94a32",-946.045441865921,"unknown",-939.502477645874,-933.4540474414825,0.0,6.79757022857666,14.022323369979858,21.394974946975708,34.00052523612976,39.41643738746643,46.02759671211243,"unknown",51.83570218086243,57.62634229660034,59.11615514755249,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",65.67259645462036,"unknown","unknown",71.88218259811401,"","",""
"9f972fb",-47798.747134685516,"unknown",-47792.182163238525,-47786.478442668915,0.0,6.644335508346558,14.395330905914307,22.3221116065979,44.11413359642029,49.64224553108215,81.4252347946167,"unknown",86.95925998687744,94.1278862953186,98.3954381942749,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",103.86818718910217,"unknown","unknown",110.51375699043274,"","",""
"6e93efd",-17.805275678634644,"unknown",-10.98959755897522,-5.575603246688843,0.0,5.738670110702515,8.478358030319214,15.98732328414917,19.75589370727539,28.44697594642639,52.34425067901611,"unknown",57.68567109107971,64.60677337646484,66.81745862960815,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",72.40538787841797,"unknown","unknown",78.45829606056213,"","",""
"5a4afae",-113465.30634403229,"unknown",-113458.21007418633,-113452.78595280647,0.0,5.465161561965942,11.357919931411743,18.40672016143799,35.46219301223755,42.71515512466431,55.88334655761719,62.31550121307373,"unknown",68.02127504348755,70.08096313476562,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",76.41645789146423,"unknown","unknown",82.94676804542542,"","",""
"c34e373",-76293.50106167793,"unknown",-76287.90724563599,-76281.70153522491,0.0,5.527667760848999,11.662045240402222,19.203657865524292,35.86565971374512,42.54166579246521,87.13587045669556,93.45625162124634,"unknown",99.93764901161194,101.57837343215942,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",108.8577389717102,"unknown","unknown",114.73360800743103,"","",""
"6bac72b",-4987.563957452774,"unknown",-4981.577934741974,-4974.767189741135,0.0,5.837336778640747,14.59800386428833,22.586138010025024,41.00368928909302,46.37972831726074,71.97616696357727,77.25843214988708,"unknown",84.03334760665894,88.55477929115295,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",95.59662795066833,"unknown","unknown",102.80318260192871,"","",""
"c9285e4",-1151.324012517929,"unknown",-1144.3654339313507,-1138.4177272319794,0.0,5.381593465805054,24.76130199432373,32.3125159740448,60.34237718582153,66.4730441570282,90.060387134552,97.04459547996521,"unknown",104.11115717887878,105.7822003364563,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",112.88738298416138,"unknown","unknown",118.39329814910889,"","",""
"bd4b2f4",-2638.5906858444214,"unknown",-2632.140193462372,-2626.4237580299377,0.0,6.577331066131592,16.263304471969604,23.512996673583984,71.59188342094421,78.22711968421936,87.00963115692139,92.43299603462219,"unknown",98.2229745388031,101.40943002700806,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",108.40491938591003,"unknown","unknown",113.54561638832092,"","",""
"bd650e8",-3762.050929069519,"unknown",-3756.388276576996,-3750.2010378837585,0.0,5.338096857070923,12.271935224533081,20.26104497909546,40.09897017478943,46.893646240234375,66.63389921188354,"unknown",73.17695927619934,79.29298377037048,81.89262747764587,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",87.59426856040955,"unknown","unknown",95.14231824874878,"","",""
"b81bc6e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0ff20c2",-50765.15236401558,"unknown",-50759.8179192543,-50752.951241731644,0.0,5.7065606117248535,11.499612808227539,18.63865852355957,36.160062074661255,41.843488693237305,85.75168538093567,91.64079403877258,"unknown",98.77294373512268,101.09780979156494,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",107.76688575744629,"unknown","unknown",114.77440738677979,"","",""
"b0e3caa",-23043.70426607132,"unknown",-23037.163133621216,-23030.455971479416,0.0,5.5312793254852295,63.65115261077881,71.91850924491882,89.99899506568909,96.7342176437378,107.197927236557,113.73250102996826,"unknown",120.52565956115723,138.15606880187988,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",143.71747589111328,"unknown","unknown",150.95868229866028,"","",""
"45f7f6c",-101666.85636305809,"unknown",-101660.06760001183,-101653.88343572617,0.0,7.063293218612671,10.08023715019226,18.153621673583984,32.66772484779358,38.728992223739624,54.32886838912964,60.620158672332764,"unknown",67.13041925430298,69.37575817108154,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",76.10823512077332,"unknown","unknown",81.70799493789673,"","",""
"1df700a",-25941.98468375206,"unknown",-25934.98544406891,-25928.417466163635,0.0,6.388094425201416,17.257516860961914,24.653597116470337,48.06858682632446,53.54181909561157,85.15606141090393,90.49082469940186,"unknown",97.02834558486938,99.40561604499817,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",104.66971063613892,"unknown","unknown",110.08008575439453,"","",""
"d3a396c",-79.7202217578888,"unknown",-74.05112075805664,-66.97707629203796,0.0,6.56658673286438,8.385518074035645,15.294921875,25.89712905883789,32.20969581604004,48.679805278778076,54.21615433692932,"unknown",59.96649384498596,62.074933767318726,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",68.42627620697021,"unknown","unknown",75.51067662239075,"","",""
"79b129c",-14238.290424823761,"unknown",-14232.551671028137,-14226.688642978668,0.0,6.394162893295288,21.958670139312744,30.177770137786865,54.41813635826111,61.60814547538757,90.76886343955994,"unknown",96.76078200340271,102.27799463272095,103.58869481086731,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",110.43306350708008,"unknown","unknown",115.68368792533875,"","",""
"d85b5c4",-42.141961336135864,"unknown",-35.29172325134277,-29.554193019866943,0.0,7.031158208847046,13.619607210159302,21.586796045303345,35.98579931259155,42.881829261779785,71.15412592887878,"unknown",76.63952589035034,82.09420275688171,83.70370650291443,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",90.4486358165741,"unknown","unknown",97.30821895599365,"","",""
"43b56f8",-587031.5098142624,"unknown",-587026.164803505,-587019.213265419,0.0,6.864096403121948,15.106877565383911,23.5502610206604,59.34419250488281,66.57629251480103,98.45082497596741,"unknown",104.95566129684448,110.95341038703918,112.97942066192627,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",119.93380427360535,"unknown","unknown",127.11739683151245,"","",""
"3ecbabb",-14773.085918188095,"unknown",-14766.696666955948,-14759.511910676956,0.0,6.546545028686523,8.892051458358765,16.38214373588562,25.159667253494263,31.15776014328003,66.45037531852722,71.96761202812195,"unknown",78.57103276252747,80.07952427864075,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",87.1251859664917,"unknown","unknown",92.53878331184387,"","",""
"c9c92b5",-109826.98755002022,"unknown",-109820.25090003014,-109813.99726223946,0.0,7.396153926849365,11.661269903182983,18.268988847732544,34.16675400733948,39.62509036064148,59.68919277191162,"unknown",65.69782900810242,71.85254859924316,86.00624442100525,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",92.35942244529724,"unknown","unknown",99.09104824066162,"","",""
"f9b9236",-29425.81824684143,"unknown",-29419.328548192978,-29412.481530427933,0.0,6.921449184417725,13.292160034179688,20.736600160598755,50.51879811286926,56.297380685806274,118.42929410934448,125.40912985801697,"unknown",132.53095269203186,134.8166265487671,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",140.4453887939453,"unknown","unknown",146.72780847549438,"","",""
"4a0236d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b7a265d",-6672.773211717606,"unknown",-6665.864925146103,-6659.93546795845,0.0,5.735201597213745,11.070053339004517,19.281540393829346,47.85985565185547,54.303375244140625,75.69014739990234,82.79763960838318,"unknown",88.22039890289307,90.23616051673889,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",95.75721406936646,"unknown","unknown",101.88494491577148,"","",""
"912afde",-65780.68325710297,"unknown",-65774.03065681458,-65767.08558797836,0.0,5.755216836929321,11.291959047317505,19.096306800842285,31.383371353149414,38.048202991485596,51.32175850868225,57.4514741897583,"unknown",63.5944619178772,65.94670963287354,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",72.74104261398315,"unknown","unknown",79.75016617774963,"","",""
"c97639e",-33500.44828772545,"unknown",-33494.87514209747,-33488.378455877304,0.0,6.1778435707092285,12.570979595184326,20.512372970581055,47.67208552360535,54.2454297542572,76.85755467414856,"unknown",82.49362969398499,89.63257479667664,91.22809147834778,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",97.87612819671631,"unknown","unknown",103.81384634971619,"","",""
"af72486",-464860.5421395302,"unknown",-464854.49322867393,-464848.1368443966,0.0,6.069845676422119,15.801982879638672,23.77629041671753,45.40899920463562,51.59975504875183,79.0556309223175,"unknown",85.98410487174988,92.17332339286804,102.61185717582703,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",109.74635481834412,"unknown","unknown",115.39061498641968,"","",""
"e2517d9",-1575.7985363006592,"unknown",-1568.627427816391,-1562.133751153946,0.0,6.038287401199341,21.036241054534912,28.563135147094727,56.13392090797424,61.756147384643555,83.05515956878662,89.8342981338501,"unknown",96.01761221885681,98.15832376480103,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",103.67777872085571,"unknown","unknown",110.22555017471313,"","",""
"1e88a68",-28443.224814653397,"unknown",-28435.32973408699,-28429.30903816223,0.0,5.660369396209717,14.434950351715088,23.23412251472473,44.59538769721985,49.87080955505371,65.00970697402954,70.98798942565918,"unknown",76.27941727638245,78.28219413757324,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",84.76610946655273,"unknown","unknown",90.90521311759949,"","",""
"9d97673",-100405.85131144524,"unknown",-100398.80904054642,-100392.71769762039,0.0,6.503155469894409,12.330412149429321,23.30448627471924,38.35716962814331,44.43778133392334,55.39586806297302,62.4224853515625,"unknown",68.44225072860718,70.69925045967102,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",77.24383211135864,"unknown","unknown",83.48863863945007,"","",""
"aa07d95",-15901.749958992004,"unknown",-15895.855774402618,-15890.340972661972,0.0,6.012419700622559,8.642859935760498,16.112483024597168,37.97880005836487,44.829689741134644,86.68101119995117,92.56083846092224,"unknown",99.37211203575134,122.96513438224792,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",131.83493733406067,"unknown","unknown",140.4194142818451,"","",""
"d27b032",-2492342.5049245358,"unknown",-2492336.021066904,-2492330.400447607,0.0,9.331308364868164,26.985319137573242,63.746081590652466,83.49059009552002,96.9535505771637,107.06354022026062,114.40419387817383,"unknown",128.74242496490479,130.99060249328613,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",144.31058859825134,"unknown","unknown",155.77372860908508,-190.3900647163391,"",""
"38c4951",-238733.5226111412,"unknown",-238726.7073316574,-238719.57536959648,0.0,6.523068904876709,10.203880310058594,17.733161449432373,53.36448884010315,60.1803297996521,67.97684097290039,75.05586886405945,"unknown",80.939368724823,82.44541144371033,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",89.29251289367676,"unknown","unknown",96.14354205131531,"","",""
"13dba9e",-22163.729278087616,"unknown",-22158.496828079224,-22153.158957481384,0.0,7.190405607223511,14.156662940979004,21.967490911483765,36.37570333480835,43.646772146224976,51.13188648223877,57.26531624794006,"unknown",63.66306781768799,66.49010348320007,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",72.38356280326843,"unknown","unknown",78.01695013046265,"","",""
