"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15"
"814517e","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"53deb5c","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e4cf342","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c1a9909","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"844ab34","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fc2538d",-907.1916477680206,"unknown",-900.7307119369507,-894.1214737892151,0.0,7.347412347793579,11.371671438217163,18.687652349472046,447.3851978778839,452.67863416671753,480.85260224342346,487.90288257598877,"unknown",495.03044629096985,693.4085779190063,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",699.6762719154358,"unknown","unknown",705.3796594142914
"4c228f6",-2016.8324885368347,"unknown",-2011.4787714481354,-2004.331657409668,0.0,5.990180730819702,7.610735893249512,14.399030923843384,31.3383150100708,38.04164004325867,45.36153769493103,"unknown",51.381598472595215,56.822494983673096,61.97563123703003,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",68.0555727481842,"unknown","unknown",74.1106584072113
"747ce5f","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6ab42f2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41f2447",-16694.71532201767,"unknown",-16689.00467634201,-16682.689200401306,0.0,6.714211702346802,10.280165433883667,15.645700931549072,28.741100311279297,35.867828130722046,45.83528137207031,"unknown",53.29427194595337,59.637489557266235,61.56175088882446,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",66.9533519744873,"unknown","unknown",74.07931447029114
"5bf619a","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a123713","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4997357","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5455b1d","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f52861b","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"466a0ab","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"399b994","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6568ea1",-3968.424460411072,"unknown",-3962.0707631111145,-3956.39506149292,0.0,7.104651927947998,9.387137174606323,16.248271703720093,41.53782677650452,48.7489230632782,66.65770602226257,73.76162481307983,"unknown",80.37257218360901,81.65626263618469,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",87.68758296966553,"unknown","unknown",93.61039328575134
"a839247","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5d6ad7f","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"528d0fe","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"900150c","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"924de30","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d925650","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37798a6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ff10184","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cde7968","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52d61f6",-654286.6920928955,"unknown",-654281.1439182758,-654275.692877531,0.0,7.342854738235474,12.711447715759277,17.960492849349976,45.80357503890991,51.60557317733765,77.4357647895813,84.87140083312988,"unknown",91.85369086265564,95.54740285873413,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",101.88000106811523,"unknown","unknown",108.48100090026855
