"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","2_1"
"233ee90",-1650605.2219307423,"unknown",-1650598.4215021133,-1650592.2470183372,0.0,6.755754470825195,11.043333053588867,17.752864837646484,225.17511773109436,231.12813544273376,1809740.9506280422,1809747.7293131351,"unknown",1809754.0471372604,1809756.0247449875,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",1809762.843965292,"unknown","unknown",1809769.8806626797,""
"db844b1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e4c0f9c","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fd01af9","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"77a5d2f","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b92dee2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"50ec1c5","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11892fd",-796376.6990637779,"unknown",-796370.6205427647,-796364.6830401421,0.0,5.809905767440796,11.528802871704102,16.72554659843445,26.60828685760498,32.58564114570618,44.60740041732788,"unknown",51.38411068916321,58.085686922073364,60.51532030105591,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",66.43053388595581,"unknown","unknown",72.20189952850342,-691965.505934
"5ba2fe6","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c94e42e",-5189.029773950577,"unknown",-5183.466788053513,-5176.534251213074,0.0,6.359887361526489,55.942455530166626,63.05790162086487,78.07693791389465,84.52101922035217,129.6346619129181,"unknown",137.0194854736328,142.90636777877808,145.55463409423828,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",151.98550581932068,"unknown","unknown",158.12413048744202,""
"ee4b6cd",-499.84792590141296,"unknown",-492.8341233730316,-487.6328384876251,0.0,6.882579565048218,17.686910390853882,23.84675908088684,33.766170501708984,40.179373025894165,55.756213903427124,"unknown",62.126399993896484,68.83591985702515,70.58327031135559,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",76.86681914329529,"unknown","unknown",83.87918472290039,""
"f2291ba",-158549.3226017952,"unknown",-158367.29943203926,-158185.21133828163,0.0,7.370821237564087,149922.98846292496,149928.29663205147,149955.4566848278,149960.6389424801,149967.61668276787,"unknown",149972.82117557526,149979.95230674744,149985.64256358147,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",149991.31372976303,"unknown","unknown",149996.6502251625,""
"fb6ca94",-27000.47321820259,"unknown",-26994.714921712875,-26989.07049202919,0.0,6.119742393493652,9.532184362411499,15.053521633148193,20.73929715156555,26.74937343597412,47.6982045173645,"unknown",54.56069779396057,59.90642809867859,61.93069839477539,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",67.63886880874634,"unknown","unknown",74.1034767627716,""
"516417f",-6222391.88589406,"unknown",-6222384.846307039,-6222377.846089363,0.0,6.15808629989624,12.927894830703735,19.02312159538269,26.697815895080566,32.73682475090027,66.00837135314941,72.02369403839111,"unknown",78.38052558898926,80.76225209236145,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",86.40114665031433,"unknown","unknown",92.22219443321228,-941632.7586231232
"7a0eabe",-1509.2447538375854,"unknown",-1502.7986814975739,-1497.1236889362335,0.0,6.508203744888306,13.6268892288208,20.2943856716156,32.222200870513916,38.977423429489136,47.823890686035156,"unknown",54.43640971183777,59.73496699333191,70.09644222259521,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",75.64839577674866,"unknown","unknown",82.79542446136475,""
"7b65802","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e09b84","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7da3821","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2f5762a",-17210.123262882233,"unknown",-17204.365688085556,-17198.185690402985,0.0,6.999220848083496,10.987342119216919,16.728116989135742,25.98890781402588,31.878990173339844,38.24038505554199,"unknown",44.08285856246948,49.84508204460144,52.80671572685242,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",59.45199418067932,"unknown","unknown",66.04196810722351,""
"50a0fdd",-68.45260548591614,"unknown",-62.516510248184204,-57.05969023704529,0.0,5.4445037841796875,8.687100648880005,15.289506912231445,21.22651219367981,26.90395975112915,57.60097360610962,"unknown",64.02793884277344,70.44212031364441,368.9689178466797,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",374.90820145606995,"unknown","unknown",381.2941298484802,""
"b7cec81",-19755.249187469482,"unknown",-19749.836106061935,-19743.254632472992,0.0,7.242830514907837,11.776856422424316,18.499696254730225,24.3184814453125,31.108598232269287,38.78721785545349,"unknown",44.189861536026,50.377249002456665,52.35837960243225,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",57.94010782241821,"unknown","unknown",63.352863788604736,""
"bf983ba",-31.117097854614258,"unknown",-25.634597539901733,-18.48832654953003,0.0,5.827675819396973,16.49172592163086,21.817853450775146,24.710970401763916,31.13817858695984,42.382468938827515,48.81045913696289,"unknown",56.023566246032715,63.27856469154358,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",70.21176767349243,"unknown","unknown",75.82373547554016,""
"b53b559","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4a92bfd","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90434eb","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37674f9","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0dc300b","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1800004","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7b3c431",-383756.2770359516,"unknown",-383750.96657705307,-383743.9960000515,0.0,6.9844372272491455,18.759891986846924,24.00859236717224,30.938401460647583,38.14434456825256,45.85895609855652,"unknown",52.53610634803772,57.851805210113525,59.77197766304016,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",66.11219143867493,"unknown","unknown",73.29256868362427,""
