"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","4_1","2_1"
"614fc3f",-137783.86128139496,"unknown",-137776.567820549,-137771.12188458443,0.0,6.85932469367981,10.603935480117798,16.47696828842163,27.62510871887207,33.26187014579773,46.15902853012085,51.81743550300598,"unknown",57.30747103691101,60.33462333679199,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",66.14757299423218,"unknown","unknown",72.5998649597168,"",""
"a300755","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"802d704","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e892cd4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ac42d69",-239168.5677652359,"unknown",-239162.5170276165,-239156.07733726501,0.0,5.188200235366821,83.4875316619873,98.24063348770142,108.9424660205841,114.5515148639679,123.60222744941711,"unknown",129.4444510936737,135.29458785057068,136.63872075080872,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",142.16445970535278,"unknown","unknown",148.71439719200134,"",""
"7bb45d3",-10255.817054510117,"unknown",-10248.626524925232,-10240.692054271698,0.0,6.798116683959961,10.858139276504517,18.104748487472534,30.833158016204834,38.01292634010315,52.903587341308594,60.02159595489502,"unknown",66.53370833396912,69.37057137489319,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",75.37669944763184,"unknown","unknown",81.65892195701599,"",""
"7622483","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"730747e",-8397.255974292755,"unknown",-8390.656165599823,-8384.213465452194,0.0,5.732439756393433,9.631250858306885,15.219704151153564,24.39484143257141,30.483871698379517,36.17299747467041,"unknown",41.54057502746582,48.549845695495605,50.32865285873413,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",56.75600242614746,"unknown","unknown",63.5207679271698,"",""
"07ff49d",-950.4794645309448,"unknown",-944.7264778614044,-938.4648880958557,0.0,5.678089618682861,8.886205673217773,15.171886920928955,22.882129192352295,28.137015104293823,43.91221237182617,"unknown",50.596468687057495,57.44774580001831,59.257060050964355,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",66.34863495826721,"unknown","unknown",72.35322451591492,"",""
"22fdb61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"db046f2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99ee852",-10553.332608699799,"unknown",-10546.601391792297,-10540.289869070053,0.0,5.599001407623291,12.203272104263306,18.98805046081543,33.98857617378235,40.02155566215515,64.74941158294678,70.15503859519958,"unknown",75.5363838672638,134.80224800109863,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",141.06507658958435,"unknown","unknown",146.926589012146,"",""
"ad2fc5b",-2056.550602197647,"unknown",-2050.999852657318,-2044.6104357242584,0.0,6.715879440307617,12.51641297340393,19.582120656967163,32.09245324134827,39.28563594818115,69.43953919410706,75.78793025016785,"unknown",82.11391305923462,85.00444293022156,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",90.81350827217102,"unknown","unknown",96.12613463401794,"",""
"d318264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"741ef32",-649.4406855106354,"unknown",-642.7469992637634,-635.9799103736877,0.0,6.323452711105347,10.062224864959717,16.263974905014038,31.77174425125122,37.19650340080261,51.17877531051636,57.62335681915283,"unknown",63.941320180892944,65.53926348686218,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",71.54006457328796,"unknown","unknown",78.5016610622406,"",""
"b75259d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b67425b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446ad6c",-14523.391398191452,"unknown",-14516.691704034805,-14510.693491220474,0.0,6.387494802474976,67.43767833709717,73.40251564979553,94.86765384674072,101.54247570037842,240.16152691841125,"unknown",246.0490562915802,252.81367421150208,256.17610359191895,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",263.07939171791077,"unknown","unknown",269.3457977771759,"",""
"70405ea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1117a63",-16260.03875541687,"unknown",-16254.100959062576,-16248.353823661804,0.0,6.4500181674957275,12.663710355758667,20.465351104736328,37.14820981025696,43.813119888305664,50.68922662734985,"unknown",56.85407018661499,63.89676213264465,65.62538528442383,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",71.26328158378601,"unknown","unknown",77.31819868087769,"",""
"537189f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17b5a6e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d3e37eb",-68347.86938428879,"unknown",-68341.28711915016,-68335.09010624886,0.0,9.241117715835571,25.2120144367218,41.60003590583801,73.72831797599792,87.50260210037231,122.78146839141846,"unknown",137.52753710746765,150.95985078811646,165.60432124137878,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",176.73797249794006,"unknown","unknown",188.02377319335938,"",""
"2ee7f92",-2616.1198654174805,"unknown",-2609.365613937378,-2602.612293243408,0.0,5.6004486083984375,12.250931978225708,18.868985652923584,30.390121698379517,36.793253660202026,60.05881309509277,65.33151412010193,"unknown",71.18347382545471,74.5673897266388,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",80.93362760543823,"unknown","unknown",87.59600949287415,"",""
"89d63ed",-14144.11123585701,"unknown",-14137.45860171318,-14131.281457662582,0.0,6.408933639526367,548.1126568317413,554.3331353664398,575.0107934474945,581.2047142982483,588.4797937870026,594.1949031352997,"unknown",600.6933925151825,603.3573327064514,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",609.7576446533203,"unknown","unknown",616.098307132721,"",""
"c0a644e",-966.9953510761261,"unknown",-960.1005766391754,-953.9416840076447,0.0,5.841398000717163,9.260186910629272,15.81217098236084,94.24249172210693,101.00508737564087,124.4285945892334,"unknown",130.13546705245972,136.70244812965393,163.5878324508667,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",170.8293650150299,"unknown","unknown",177.68048667907715,"",""
"80f558b",-384082.8897423744,"unknown",-384075.699801445,-384070.39157271385,0.0,6.838540554046631,16.30162787437439,21.98994255065918,39.04643511772156,45.24516749382019,77.38118052482605,83.63704299926758,"unknown",89.27364253997803,92.46965909004211,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",98.19383430480957,"unknown","unknown",104.62805557250977,"",""
"87e4f18",-9771.565949678421,"unknown",-9764.79121351242,-9759.459110736847,0.0,6.623105764389038,11.19215202331543,17.826985359191895,39.43383979797363,46.644103050231934,60.769355058670044,66.33479189872742,"unknown",72.85155630111694,74.71047353744507,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",80.27676248550415,"unknown","unknown",85.93267560005188,"",""
"0186834",-66856.78407502174,"unknown",-66849.51610326767,-66843.1794257164,0.0,7.066597938537598,10.460105419158936,16.81595778465271,27.54856514930725,33.913092851638794,48.7331063747406,"unknown",55.33972144126892,60.70844626426697,63.32948684692383,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",69.24457550048828,"unknown","unknown",74.51347088813782,"",""
"0355f6d",-78903.9293050766,"unknown",-78896.79045152664,-78891.5037317276,0.0,5.650745153427124,11.123411178588867,18.136025428771973,31.5042142868042,36.78114151954651,55.75820255279541,62.38334321975708,"unknown",67.96091270446777,69.9131371974945,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",75.25185179710388,"unknown","unknown",82.04893565177917,"",""
"fa6a8b8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
