"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15","2_1","3_1"
"47dcadc",-2624.8446679115295,"unknown",-2618.5847659111023,-2611.819219827652,0.0,5.830442905426025,14.985921144485474,21.076656579971313,75.10814332962036,81.65085577964783,114.1116292476654,"unknown",121.33426022529602,127.98389220237732,131.49602961540222,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",137.6338722705841,"unknown","unknown",143.81560945510864,"",""
"233ee90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"db844b1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e4c0f9c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fd01af9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"77a5d2f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b92dee2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"50ec1c5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11892fd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5ba2fe6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c94e42e",-1710.0416882038116,"unknown",-1703.6362142562866,-1697.776400089264,0.0,5.559335231781006,7.892461061477661,14.000051736831665,21.41463327407837,26.81904649734497,39.49920630455017,46.47004294395447,"unknown",53.32528233528137,56.52109217643738,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",63.1621618270874,"unknown","unknown",69.9769492149353,"",""
"ee4b6cd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f2291ba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fb6ca94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"516417f",-8083.2065851688385,"unknown",-8076.359122037888,-8070.206139564514,0.0,5.469538927078247,15.957687377929688,23.080334663391113,64.96322011947632,72.19207215309143,88.97298645973206,95.8880500793457,"unknown",102.71372842788696,104.69884634017944,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",110.63111448287964,"unknown","unknown",117.56839680671692,"",""
"7a0eabe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7b65802","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e09b84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7da3821","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2f5762a",-51059.86386299133,"unknown",-51053.475083589554,-51047.79321575165,0.0,7.092896223068237,11.246388912200928,16.932483673095703,35.96105742454529,41.606918811798096,69.3027925491333,"unknown",75.09474158287048,82.01146078109741,107.02480149269104,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",112.49301385879517,"unknown","unknown",117.85836362838745,"",""
"50a0fdd",-653.7329423427582,"unknown",-647.5302362442017,-641.9735107421875,0.0,6.397105932235718,56.55429553985596,63.806872606277466,98.97379851341248,105.46767544746399,135.82179713249207,"unknown",141.6948094367981,148.1922857761383,166.157799243927,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",172.99903964996338,"unknown","unknown",179.7739589214325,"",""
"b7cec81",-134170.78122377396,"unknown",-134115.88374757767,-134061.12216210365,0.0,6.006347417831421,9.412492990493774,15.751940727233887,30.535854816436768,36.531331062316895,78.08488178253174,"unknown",84.41398811340332,90.64344668388367,94.07647180557251,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",99.98602628707886,"unknown","unknown",105.7400586605072,"",""
