"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","9A","9B","10","11","12A","12B","13_1","13_2","13_3","15"
"399b994","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6568ea1",-4218.6224575042725,"unknown",-4212.299338817596,-4206.700924158096,0.0,6.239488840103149,7.985563039779663,15.372466325759888,29.232187271118164,34.9402129650116,39.35988116264343,45.38901877403259,"unknown",51.094597816467285,52.40458583831787,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",57.75127029418945,"unknown","unknown",63.664146184921265
"a839247","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5d6ad7f","","","","","","","","","","","","","","","","","","","","","","","","","",""
"528d0fe","","","","","","","","","","","","","","","","","","","","","","","","","",""
"900150c","","","","","","","","","","","","","","","","","","","","","","","","","",""
"924de30","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d925650","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37798a6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ff10184","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cde7968","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52d61f6",-53.11137413978577,"unknown",-47.58257269859314,-40.44513487815857,0.0,5.841662883758545,8.588776350021362,16.8261079788208,31.21422815322876,38.187620878219604,47.33058786392212,53.03562116622925,"unknown",59.44431519508362,60.97934603691101,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",66.97028732299805,"unknown","unknown",74.05952763557434
"34d8485",-67.00478935241699,"unknown",-60.86532115936279,-55.24619436264038,0.0,5.636041879653931,17.33215594291687,24.78293490409851,41.42117214202881,48.54125666618347,57.07733750343323,"unknown",63.22585439682007,69.36073541641235,73.90077519416809,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",79.80934119224548,"unknown","unknown",86.75620293617249
"693ef79",-26.7911958694458,"unknown",-19.752501010894775,-12.936867952346802,0.0,5.63212251663208,17.207007884979248,24.613036394119263,34.910037994384766,41.71623468399048,48.22154116630554,"unknown",54.77517032623291,61.58306574821472,66.94006180763245,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",74.28670692443848,"unknown","unknown",81.10648679733276
"0d5233e","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f0a4194","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11e5d50","","","","","","","","","","","","","","","","","","","","","","","","","",""
"047f2ca","","","","","","","","","","","","","","","","","","","","","","","","","",""
"02b634c","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0f91d63","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87e086c","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ece9ce7","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a975113","","","","","","","","","","","","","","","","","","","","","","","","","",""
