"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","9A","9B","10","11","12A","12B","13_1","13_2","13_3","15","2_1"
"1a8e45b",-121768.94196557999,"unknown",-121762.02461957932,-121756.54789733887,0.0,6.730409860610962,14.377185583114624,22.43034863471985,35.765934467315674,42.40515375137329,53.66499710083008,"unknown",60.67915463447571,67.89046382904053,73.00149250030518,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",78.69241786003113,"unknown","unknown",84.90387201309204,""
"5f2a1aa","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87b3434","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bd305b8","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4b70ed3",-52992.94992661476,"unknown",-52985.90573859215,-52979.68547749519,0.0,5.647298574447632,17.834816455841064,25.888575077056885,39.83441090583801,46.360621213912964,53.179943799972534,"unknown",60.25930213928223,66.01810646057129,68.19537878036499,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",73.72774028778076,"unknown","unknown",79.24479961395264,""
"8ec15bc",-15.512022256851196,"unknown",-10.089945554733276,-3.63558030128479,0.0,5.6116249561309814,6.913188457489014,15.421702146530151,179.57379984855652,185.1849160194397,210.43190455436707,"unknown",216.3173487186432,222.67743229866028,224.0068700313568,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",230.49430537223816,"unknown","unknown",236.1466064453125,""
"6c8906b","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dae9b13","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4828266","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"614fc3f",-9910.006391525269,"unknown",-9902.930417060852,-9895.788826704025,0.0,6.156923532485962,8.783164501190186,16.85351538658142,39.04334306716919,46.0949342250824,57.28879714012146,"unknown",63.28421711921692,70.40584969520569,72.82771372795105,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",78.86120200157166,"unknown","unknown",86.05439925193787,""
"a300755","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"802d704","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e892cd4","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ac42d69","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7bb45d3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7622483","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"730747e",-453.43020486831665,"unknown",-446.8265528678894,-440.7509880065918,0.0,5.8969831466674805,15.512325525283813,23.190617322921753,36.41224765777588,42.71819067001343,48.330260276794434,"unknown",55.043505907058716,61.03101062774658,122.81647062301636,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",129.97096228599548,"unknown","unknown",135.83367729187012,""
"07ff49d","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22fdb61","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"db046f2","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99ee852","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ad2fc5b","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d318264","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"741ef32","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b75259d","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b67425b","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446ad6c",-965.1282088756561,"unknown",-958.1549835205078,-951.6884088516235,0.0,5.93458104133606,7.452677965164185,15.267369031906128,69.21320462226868,76.13796162605286,84.93368291854858,"unknown",90.74192428588867,96.69146728515625,101.59589886665344,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",108.40027666091919,"unknown","unknown",113.86326026916504,""
"70405ea","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1117a63",-304.1267695426941,"unknown",-297.1798379421234,-291.1156487464905,0.0,7.470133066177368,16.12353277206421,24.00187039375305,40.64440393447876,47.84708499908447,53.42702054977417,"unknown",59.53471279144287,64.89887285232544,67.51405501365662,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",74.64483189582825,"unknown","unknown",81.41035795211792,""
"537189f","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17b5a6e","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d3e37eb",-176903.86762166023,"unknown",-176893.58216190338,-176878.20799827576,0.0,5.669477224349976,7.508434772491455,16.29914379119873,26.562784910202026,31.999528169631958,61.31866431236267,"unknown",68.578040599823,75.27971458435059,76.80585193634033,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",82.46236681938171,"unknown","unknown",88.52924823760986,""
"2ee7f92",-22228.031319856644,"unknown",-22222.17133951187,-22215.057806253433,0.0,6.8421430587768555,8.237199068069458,15.75661826133728,21.5471613407135,26.990008115768433,31.55530333518982,"unknown",36.92647981643677,42.83015584945679,55.62327980995178,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",62.52344059944153,"unknown","unknown",68.95193648338318,""
"89d63ed",-14970.228056907654,"unknown",-14963.098350286484,-14956.501235723495,0.0,6.852293252944946,11.8852219581604,20.137966871261597,24.813663721084595,30.673999309539795,37.520578145980835,"unknown",43.780938148498535,49.45171570777893,57.47424125671387,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",63.63152837753296,"unknown","unknown",70.64083790779114,""
"c0a644e",-738.6664967536926,"unknown",-731.6323642730713,-725.3567426204681,0.0,6.469696283340454,10.294227123260498,18.516982316970825,28.407771825790405,34.22112536430359,43.34140467643738,"unknown",50.18257689476013,56.63315534591675,58.237104654312134,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",64.19113063812256,"unknown","unknown",70.7080454826355,""
"80f558b","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87e4f18","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0186834","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0355f6d","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fa6a8b8","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"145d339",-7421.176614284515,"unknown",-7414.82200717926,-7408.750709533691,0.0,6.205034971237183,13.621076583862305,21.947999715805054,40.55654788017273,47.78570747375488,51.751529693603516,"unknown",58.18076968193054,65.0352680683136,67.23437309265137,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",74.39670729637146,"unknown","unknown",80.35176587104797,""
"e96f42c","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f382ec0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"962a7dd",-1520.1559278964996,"unknown",-1508.0081706047058,-1500.039944410324,0.0,19.20573329925537,44.88336420059204,53.337201833724976,69.92693519592285,79.50044822692871,89.9875659942627,"unknown",98.54312109947205,105.39085125923157,107.6400933265686,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",114.62917852401733,"unknown","unknown",122.62440252304077,-5.018692493438721
"5c97513","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"acc6118",-1568768.7295236588,"unknown",-1568762.1114053726,-1568756.4726617336,0.0,7.007162809371948,12.470732688903809,19.377333164215088,28.64539909362793,35.23591470718384,65.64451766014099,"unknown",73.02271699905396,78.55936241149902,84.6483461856842,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",91.27928280830383,"unknown","unknown",97.98591113090515,""
"d33371d","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5d45bd1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cfcbc2d","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"98ecb86",-1671077.3597984314,"unknown",-1671070.1581058502,-1671064.5866584778,0.0,6.002310752868652,8.309893369674683,15.301464557647705,23.115605354309082,30.32935094833374,35.69288945198059,"unknown",41.354625940322876,48.27203321456909,56.01012444496155,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",62.22372817993164,"unknown","unknown",68.87222480773926,""
"7636563",-38.23593878746033,"unknown",-32.150633811950684,-24.991817235946655,0.0,5.342867136001587,9.071264505386353,16.551197052001953,40.38562870025635,47.10168218612671,58.31930994987488,"unknown",65.28023171424866,70.62021708488464,72.00253653526306,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",77.2217161655426,"unknown","unknown",83.87940430641174,""
"5d2b358","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5d9ae0c","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73d4e20","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"be94a32","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9f972fb","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6e93efd",-385.57218861579895,"unknown",-379.1136431694031,-372.2922239303589,0.0,5.531869173049927,1262.048021554947,1270.6588771343231,1272.5114364624023,1277.9545114040375,1297.1526572704315,"unknown",1303.66028881073,1310.465255498886,1312.5193600654602,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",1319.291434764862,"unknown","unknown",1324.7436695098877,""
"5a4afae","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c34e373","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6bac72b",-2147.8817567825317,"unknown",-2140.8509917259216,-2135.5546131134033,0.0,6.712644100189209,8.397132158279419,15.514618635177612,35.74025011062622,42.89189696311951,49.48894429206848,"unknown",55.348413944244385,61.02957797050476,71.2780647277832,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",76.76370286941528,"unknown","unknown",83.7588255405426,""
"c9285e4","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bd4b2f4",-7711.83318400383,"unknown",-7706.114649057388,-7700.800043821335,0.0,7.1771204471588135,8.957982540130615,16.654731512069702,37.82062101364136,43.217873334884644,92.87328958511353,"unknown",98.44553637504578,104.9900312423706,106.68377375602722,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",112.46075415611267,"unknown","unknown",119.51517605781555,""
"bd650e8","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b81bc6e","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0ff20c2","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b0e3caa","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45f7f6c","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1df700a","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d3a396c","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79b129c","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d85b5c4","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43b56f8","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3ecbabb","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c9c92b5","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f9b9236",-31017.60238957405,"unknown",-31010.555778741837,-31005.25758457184,0.0,7.236735105514526,12.102708101272583,20.85459017753601,46.57622766494751,53.50598335266113,58.46681880950928,"unknown",64.28882956504822,70.46586871147156,72.68367743492126,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",79.15794491767883,"unknown","unknown",85.27624440193176,""
"4a0236d","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b7a265d","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"912afde","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c97639e","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"af72486",-39031.613711595535,"unknown",-39025.86343026161,-39020.37348365784,0.0,7.1328043937683105,12.343796491622925,19.717761278152466,33.777981996536255,40.09609818458557,46.42952919006348,"unknown",51.717921018600464,58.15371751785278,59.78629446029663,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",65.26336574554443,"unknown","unknown",72.16828322410583,""
"e2517d9","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1e88a68","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9d97673","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aa07d95",-36301.307315588,"unknown",-36294.97817969322,-36288.88331222534,0.0,7.023874282836914,8.35558009147644,15.485114336013794,32.64127326011658,38.832488775253296,53.3612699508667,"unknown",59.63028120994568,65.29229283332825,76.68349695205688,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",82.27788352966309,"unknown","unknown",88.79312682151794,""
"d27b032","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38c4951","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"13dba9e","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e6d310e",-682.6560118198395,"unknown",-675.7634034156799,-669.2012155056,0.0,6.431671142578125,15.350859880447388,23.211429357528687,42.14934706687927,47.75413751602173,56.283668756484985,"unknown",63.44221878051758,70.06387734413147,72.19423413276672,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",79.11304211616516,"unknown","unknown",85.677006483078,""
"8c74aa5",-32.86993479728699,"unknown",-27.603979349136353,-20.59752058982849,0.0,6.818326473236084,12.214637279510498,19.64237117767334,30.69776463508606,37.53247904777527,58.50025224685669,"unknown",64.39559268951416,69.74787020683289,72.62438559532166,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",79.74591970443726,"unknown","unknown",86.95911192893982,""
"679fa36","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b164bf7","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7e62763","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c7a7d85",-353.2043354511261,"unknown",-346.0799114704132,-340.62428545951843,0.0,6.856909990310669,20.853898286819458,28.87823462486267,56.32571291923523,62.102238178253174,80.74849128723145,"unknown",87.61031103134155,94.61624693870544,96.7967882156372,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",103.36903309822083,"unknown","unknown",110.18214988708496,""
"3b7f267","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fa1efad","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ae58bf1",-18841.106922388077,"unknown",-18835.67237687111,-18830.22945356369,0.0,5.481175899505615,10.388749837875366,19.222421646118164,35.616863489151,42.282235860824585,96.51036190986633,"unknown",103.84023475646973,109.11949872970581,115.3946099281311,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",121.46321725845337,"unknown","unknown",127.6672477722168,""
"492238f","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43c977d",-32692.964871168137,"unknown",-32686.704652071,-32679.404094457626,0.0,6.365860939025879,10.47259259223938,18.09320068359375,42.55812692642212,49.00845766067505,58.27166271209717,"unknown",64.03641676902771,69.62594437599182,71.20973634719849,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",78.02280282974243,"unknown","unknown",83.30616235733032,""
"4eff6be","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e1b193b",-19866.913244247437,"unknown",-19860.669877052307,-19853.847041368484,0.0,5.897922515869141,8.313887119293213,15.755892753601074,25.029329299926758,30.936967611312866,40.275208950042725,"unknown",47.35269737243652,54.0259485244751,60.05134463310242,"unknown","unknown","unknown","unknown","unknown","unknown","unknown",65.71514415740967,"unknown","unknown",72.23835778236389,""
"1415cd3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2953e33","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a540012","","","","","","","","","","","","","","","","","","","","","","","","","","",""
