"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","x_1","6A","6B","7","v_x_1","8","x_2","9A","9B","10","v_x_2","11","12A","12B","13_1","13_2","13_3","15"
"518e9b8","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b5edd3c","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"374ecf8",-9901.227341413498,"unknown",-9895.409145832062,-9890.010813951492,0.0,6.412015199661255,8.553633451461792,14.51563024520874,24.05264902114868,29.972479343414307,79.25364446640015,85.2227258682251,"unknown",90.63246989250183,147.29704880714417,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",153.55783820152283,"unknown","unknown",159.43478679656982
"89f120b","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1883ca0",-1285.5463285446167,"unknown",-1280.0652482509613,-1274.6746981143951,0.0,7.059388875961304,9.84227705001831,16.883046865463257,22.60506319999695,28.407465934753418,55.83947777748108,62.168736696243286,"unknown",69.12145757675171,77.34264516830444,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",84.67730712890625,"unknown","unknown",90.00469374656677
"8d2da97","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2541155",-18.200172185897827,"unknown",-11.391651153564453,-5.474601745605469,0.0,5.9160683155059814,7.143350839614868,13.679985523223877,14.878667831420898,21.94741678237915,44.71192693710327,"unknown",51.00640368461609,57.13625144958496,59.705912828445435,65.56427550315857,68.70326709747314,74.10982728004456,"unknown",80.63203144073486,82.03977584838867,"unknown","unknown","unknown","unknown",88.74246001243591,"unknown",95.14951658248901
"ac6f3f6",-22.48630952835083,"unknown",-16.812305212020874,-9.678993940353394,0.0,7.0176074504852295,65.93039536476135,72.026540517807,79.39195203781128,84.72761917114258,99.21643114089966,"unknown",105.69176840782166,111.45663905143738,114.07784461975098,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",119.6736068725586,"unknown","unknown",126.63909482955933
"62447b9","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20f3e2e",-7570.481774091721,"unknown",-7564.192266941071,-7557.102135896683,0.0,5.690664291381836,29.561075925827026,35.165064334869385,52.68203020095825,59.44640231132507,69.67044925689697,75.02803778648376,"unknown",81.5659852027893,84.62714338302612,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",91.61849522590637,"unknown","unknown",98.17724466323853
"4e53c5c",-152547.8025789261,"unknown",-152542.09096240997,-152535.75043797493,0.0,5.608962059020996,13.153841495513916,18.538864135742188,34.786887407302856,40.56923460960388,52.175992488861084,57.98746180534363,"unknown",63.80329513549805,65.9198260307312,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",72.02930116653442,"unknown","unknown",77.5444757938385
"ac6ecda","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c899adb",-37093.85275244713,"unknown",-37086.8855638504,-37079.92482304573,0.0,6.603506803512573,46.89897084236145,53.647127866744995,70.31038475036621,77.31234836578369,127.82271957397461,"unknown",134.1820421218872,141.19070982933044,447.7470054626465,"unknown","","unknown","unknown","unknown","","unknown","unknown","unknown",453.4898474216461,"unknown","unknown",459.9715328216553
"b8ec123","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"07b298c","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
