"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","2_1","7_otro_1"
"0dc300b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1800004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7b3c431",-5427.080096006393,"unknown",-5420.429949760437,-5413.287303924561,0.0,6.340888738632202,10.679337501525879,16.852105617523193,32.61613202095032,39.607781648635864,61.36168313026428,"unknown","unknown",67.24821043014526,73.23447561264038,74.72900915145874,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",80.30349206924438,"","unknown",86.59169125556946,91.27044796943665,"unknown",97.90471267700195,"unknown",103.95321559906006,105.26856017112732,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",112.34265208244324,"unknown","unknown",119.46079683303833,"",""
"2457ed6",-9701.662281036377,"unknown",-9695.106627702713,-9688.362609624863,0.0,5.432178497314453,8.009273290634155,13.391637802124023,15.649863243103027,21.276842832565308,44.59796857833862,"unknown",51.36405682563782,"unknown",58.670453786849976,60.76299452781677,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",67.72953176498413,"","unknown",74.91248536109924,92.1654577255249,"unknown",98.98383116722107,"unknown",105.01091885566711,1801944.9314277172,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",1801951.5539543629,"unknown","unknown",1801957.1371440887,"",1538325.5413467884
"c4bba29",-4116.133771657944,"unknown",-4110.643020868301,-4104.135709762573,0.0,5.916326999664307,7.914592027664185,13.413104057312012,26.834755659103394,32.82391715049744,54.53021454811096,60.67588424682617,"unknown","unknown",66.24492931365967,70.58456563949585,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",76.3236026763916,"","unknown",83.34421491622925,85.97067713737488,93.62987494468689,"unknown","unknown",99.37978625297546,103.56389713287354,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",110.33112454414368,"unknown","unknown",115.48518252372742,"",""
"2dffb9e",-990.5358395576477,"unknown",-983.0885181427002,-976.5212488174438,0.0,7.001551866531372,119.7506537437439,126.84131503105164,128.67513251304626,135.49482131004333,143.78402853012085,149.14904069900513,"unknown","unknown",155.70555877685547,157.66488027572632,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",164.56506967544556,"","unknown",170.6481523513794,174.27480006217957,180.62936544418335,"unknown","unknown",186.36328196525574,187.98786878585815,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",194.13822746276855,"unknown","unknown",200.89924550056458,"",""
"7a35b75",-1279.899817943573,"unknown",-1272.7195513248444,-1267.3786482810974,0.0,6.787252426147461,13.2709321975708,19.855313301086426,30.015064239501953,36.32004642486572,83.66546440124512,"unknown","unknown",89.15215992927551,95.5412929058075,97.83745980262756,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",103.92202615737915,"","unknown",109.87155604362488,121.12910389900208,"unknown","unknown",127.68886494636536,133.75896215438843,136.1639449596405,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",143.22357439994812,"unknown","unknown",149.66799640655518,"",""
"3883e37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"eacd6a3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d09321f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1116780","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"58b1c8e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bf3dfcf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"80e625f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9846ca8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cc02471",-16718.915938854218,"unknown",-16713.53089618683,-16708.257510900497,0.0,6.777655601501465,9.509352922439575,16.455037832260132,29.939060926437378,35.374603509902954,44.26874232292175,49.97686147689819,"unknown","unknown",55.65458965301514,58.02682614326477,64.32900738716125,66.00712203979492,"unknown",71.47755360603333,"unknown",77.88870239257812,80.10651135444641,"unknown","unknown","unknown","unknown","unknown",86.01287007331848,"unknown",93.20013093948364,99.84695291519165,"unknown","unknown",106.24136209487915,113.35788536071777,115.92825102806091,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",122.65204906463623,"unknown","unknown",129.98051524162292,"",""
"0a30844",-1006286.9666361809,"unknown",-1006281.7824008465,-1006276.1594083309,0.0,6.752465724945068,13.76020860671997,20.86786675453186,44.69817662239075,50.898964166641235,88.49273896217346,"unknown",94.77809858322144,"unknown",100.35416007041931,120.22140407562256,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",127.16757655143738,"","unknown",132.68465304374695,145.35416436195374,"unknown",151.78027963638306,"unknown",157.3247570991516,181.1876459121704,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",188.4334592819214,"unknown","unknown",194.89539885520935,-26435.775040864944,""
"43d0b63",-1818.3722939491272,"unknown",-1811.4199132919312,-1805.1652326583862,0.0,6.14402437210083,13.38807225227356,20.56641983985901,43.59176826477051,50.66369962692261,53.29878520965576,"unknown",58.971638441085815,"unknown",64.77192497253418,67.16552305221558,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",73.0224916934967,"","unknown",79.78552556037903,86.29542183876038,92.5101523399353,"unknown","unknown",99.52588081359863,101.59223675727844,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",108.09593892097473,"unknown","unknown",115.39054799079895,"",""
"addf295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"870dc60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1a8e45b",-1924.12691116333,"unknown",-1917.9510340690613,-1911.0070207118988,0.0,5.424603700637817,9.466111660003662,16.008414268493652,46.561728954315186,52.03589057922363,94.40883374214172,"unknown","unknown",100.41635918617249,106.83109283447266,115.27153301239014,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",121.70075845718384,"","unknown",127.91790318489075,152.97786664962769,"unknown","unknown",160.20966339111328,167.45295310020447,171.61223244667053,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",179.0945839881897,"unknown","unknown",185.33328485488892,"",""
"0e42357","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f2a1aa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87b3434","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bd305b8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4b70ed3",-469.5202691555023,"unknown",-464.02473616600037,-458.19133949279785,0.0,6.497140884399414,11.113870859146118,17.29912781715393,26.471555471420288,33.65971899032593,46.7831449508667,"unknown","unknown",53.75732421875,60.605406761169434,62.214507818222046,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",67.51214575767517,"","unknown",73.60175657272339,78.06018900871277,84.02033948898315,"unknown","unknown",91.04979944229126,92.48829340934753,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",99.13868451118469,"unknown","unknown",105.19647240638733,"",""
"8ec15bc",-26.528016805648804,"unknown",-20.20631170272827,-14.62730860710144,0.0,5.361166000366211,9.86580228805542,16.143857955932617,17.828723907470703,23.874920129776,48.63320231437683,"unknown",55.33801865577698,"unknown",61.098649740219116,72.88062953948975,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",79.0094907283783,"","unknown",85.28903269767761,108.97289490699768,"unknown",114.7996723651886,"unknown",121.24577140808105,187.7964789867401,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",195.24541425704956,"unknown","unknown",201.56735348701477,"",""
"6c8906b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e51496b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"01baaf6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e8a0b7a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dae9b13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6c3f0f6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4828266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1f77294","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6f1360e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1e17723","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"614fc3f",-27858.780143737793,"unknown",-27852.093326091766,-27844.757042884827,0.0,6.808308839797974,16.914879322052002,22.23614525794983,132.77489948272705,139.44992637634277,159.40356516838074,"unknown",165.13482928276062,"unknown",170.48024034500122,172.6136085987091,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",179.44688773155212,"","unknown",185.50195145606995,190.70318126678467,"unknown",196.0615210533142,"unknown",203.00874137878418,210.87409090995789,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",217.0296654701233,"unknown","unknown",222.93071818351746,"",""
"a300755","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"802d704","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e892cd4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b06ee97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"758fff8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ac42d69",-2150.4891645908356,"unknown",-2144.9303312301636,-2139.6306495666504,0.0,6.5712151527404785,25475.57625746727,25482.24924135208,27193.229456186295,27199.601049900055,27212.488324403763,"unknown","unknown",27219.539854049683,27225.42355442047,27231.042876958847,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",27236.55815601349,"","unknown",27243.800720214844,27365.933317422867,"unknown","unknown",27372.22066807747,27377.609145641327,27387.720412015915,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",27393.186168909073,"unknown","unknown",27398.566492319107,"",""
"7bb45d3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7622483","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1f16f74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"730747e",-12192.340794801712,"unknown",-12185.417518138885,-12178.657811880112,0.0,6.131653785705566,10.387514114379883,16.830405235290527,18.681101322174072,24.95942711830139,38.678609132766724,"unknown","unknown",44.5818555355072,51.70729088783264,57.26675581932068,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",64.1920096874237,"","unknown",69.78276991844177,75.94221329689026,81.36784386634827,"unknown","unknown",86.88272643089294,141.03089022636414,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",148.09694814682007,"unknown","unknown",154.35138392448425,"",""
"07ff49d",-1451.5434303283691,"unknown",-1445.975769996643,-1439.596107006073,0.0,6.631516218185425,8.493340492248535,13.989720106124878,21.569189310073853,27.10513710975647,44.509193658828735,"unknown","unknown",50.91025114059448,58.10548496246338,103.30957102775574,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",109.45792531967163,"","unknown",115.50676727294922,202.83383321762085,"unknown","unknown",208.78683066368103,215.94727778434753,217.87017250061035,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",223.39370131492615,"unknown","unknown",229.23581266403198,"",""
"22fdb61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"db046f2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73c3f48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3218556","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99ee852",-13179.433338403702,"unknown",-13172.526909351349,-13166.231559991837,0.0,6.115981578826904,21.148485898971558,27.60738444328308,36.0293664932251,41.49442195892334,51.815688371658325,57.536635637283325,"unknown","unknown",63.020121335983276,65.9782931804657,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",72.71213006973267,"","unknown",79.60473299026489,107.24576020240784,113.87406468391418,"unknown","unknown",120.75577425956726,127.58027124404907,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",134.46873235702515,"unknown","unknown",140.05642676353455,"",""
"ad2fc5b",-41.83185386657715,"unknown",-35.57802057266235,-28.4313907623291,0.0,6.07393741607666,9.367552042007446,15.612358093261719,31.31181263923645,37.75015926361084,99.39921617507935,"unknown","unknown",105.34092020988464,111.44882678985596,125.43140864372253,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",132.25223541259766,"","unknown",137.72511458396912,143.65772461891174,"unknown","unknown",150.02935194969177,156.0130512714386,160.24508619308472,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",166.28476524353027,"unknown","unknown",173.04212951660156,"",""
"d318264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"741ef32",-44.7451171875,"unknown",-39.362430572509766,-32.74031710624695,0.0,6.103535413742065,8.785966396331787,16.060272932052612,38.394065141677856,45.91876459121704,69.76962327957153,"unknown","unknown",77.13252973556519,84.16580200195312,89.44873118400574,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",95.04561161994934,"","unknown",101.92609882354736,106.88276314735413,"unknown","unknown",113.74227523803711,120.62900376319885,122.46485161781311,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",127.71308398246765,"unknown","unknown",133.14084815979004,"",""
"b75259d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b67425b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446ad6c",-7528.8719394207,"unknown",-7521.963418006897,-7514.78752040863,0.0,6.624485731124878,9.206598043441772,16.030833959579468,48.381234645843506,55.631489276885986,69.76103496551514,75.81101155281067,"unknown","unknown",81.74764823913574,85.19993734359741,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",91.99877405166626,"","unknown",97.94708037376404,102.51925826072693,110.0612165927887,"unknown","unknown",117.82426333427429,128.09029722213745,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",135.18025493621826,"unknown","unknown",141.93203902244568,"",""
"70405ea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1117a63",-12533.050063848495,"unknown",-12526.397889614105,-12520.917348623276,0.0,6.017734527587891,11.899734497070312,17.616766452789307,44.049962759017944,50.0232093334198,52.98264741897583,59.39571785926819,"unknown","unknown",66.35953664779663,68.21933007240295,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",74.90421271324158,"","unknown",81.75484728813171,97.12743997573853,"unknown",103.85737109184265,"unknown",109.1533133983612,111.35300397872925,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",118.19275903701782,"unknown","unknown",124.73511385917664,"",""
"537189f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17b5a6e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d3e37eb",-92432.35153651237,"unknown",-92426.96854543686,-92421.39545702934,0.0,6.788652658462524,8.88239073753357,15.185383081436157,17.46818447113037,22.66876196861267,37.380162477493286,"unknown","unknown",42.8367338180542,48.577757596969604,50.394187211990356,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",57.78391933441162,"","unknown",64.93797469139099,66.83927178382874,"unknown","unknown",72.02917504310608,78.12822437286377,79.49411392211914,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",85.46641445159912,"unknown","unknown",91.95914220809937,"",""
"2ee7f92",-1298.0262913703918,"unknown",-1290.8174664974213,-1283.8876473903656,0.0,6.151210784912109,7.343211650848389,13.152712345123291,20.000104427337646,26.43391180038452,30.6929771900177,"unknown","unknown",38.02243423461914,43.223618030548096,266.8098294734955,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",273.31104469299316,"","unknown",279.5356538295746,285.2463607788086,"unknown","unknown",290.5859019756317,296.80837988853455,297.9392921924591,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",305.02706575393677,"unknown","unknown",311.7244429588318,"",""
"89d63ed",-1363.0071251392365,"unknown",-1356.3203823566437,-1350.6506383419037,0.0,6.8941380977630615,8.674813508987427,15.907649993896484,18.06465768814087,23.660260677337646,26.25174117088318,32.56653714179993,"unknown","unknown",39.31637167930603,42.66096115112305,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",48.028560161590576,"","unknown",55.1840238571167,62.27078461647034,"unknown",68.34573793411255,"unknown",73.62802624702454,75.71428894996643,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",82.2759895324707,"unknown","unknown",88.02626490592957,"",""
"c0a644e",-293793.35492682457,"unknown",-293788.1227886677,-293782.4028725624,0.0,5.776645660400391,8.37163257598877,14.258676290512085,21.037901163101196,29.026026725769043,34.361316442489624,40.942293643951416,"unknown","unknown",47.98070430755615,49.843059062957764,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",55.566845178604126,"","unknown",61.40606331825256,69.51868009567261,75.62712597846985,"unknown","unknown",82.9058690071106,87.81688070297241,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",94.12805104255676,"unknown","unknown",100.31982111930847,"",""
"80f558b",-456361.8199789524,"unknown",-456356.10992622375,-456349.1014482975,0.0,5.766944169998169,9.314956665039062,15.213805675506592,32.02100157737732,38.25475597381592,56.35500383377075,"unknown","unknown",61.990087270736694,67.78409671783447,72.17567110061646,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",78.86217617988586,"","unknown",85.87662363052368,97.90336346626282,"unknown","unknown",104.93753433227539,111.52668929100037,113.75247693061829,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",119.0601954460144,"unknown","unknown",126.09033536911011,"",""
"9ad2396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87e4f18",-2571.40092420578,"unknown",-2564.521717786789,-2557.471254348755,0.0,6.316123723983765,8.792795419692993,14.830144882202148,26.462298154830933,31.979012489318848,48.811413526535034,"unknown","unknown",55.60209536552429,62.69304943084717,65.87459206581116,71.98851799964905,91.13754272460938,"unknown",98.07677912712097,"unknown",105.27443146705627,145.00135326385498,"unknown","unknown","unknown","unknown","unknown",151.96197509765625,"unknown",158.3218629360199,162.42549896240234,"unknown","unknown",168.80643105506897,174.58668279647827,177.3149745464325,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",182.69181203842163,"unknown","unknown",188.5203948020935,"",""
"0186834","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0355f6d",-792862.5886821747,"unknown",-792855.9700374603,-792849.379127264,0.0,6.558477163314819,12.05974793434143,18.900099515914917,27.92645835876465,33.62673854827881,41.478371143341064,"unknown","unknown",47.60585045814514,53.1330406665802,56.49935507774353,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",62.2606635093689,"","unknown",67.6748435497284,82.87493753433228,"unknown",90.08882188796997,"unknown",96.46911597251892,98.62602090835571,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",104.40695786476135,"unknown","unknown",111.1269736289978,"",""
"fa6a8b8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44167d5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"145d339",-6541.917556524277,"unknown",-6535.220694541931,-6529.740416765213,0.0,6.950677394866943,67.49677014350891,73.70818448066711,83.45916509628296,90.45705890655518,112.65453720092773,"unknown","unknown",118.01856350898743,123.54024028778076,126.98314237594604,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",133.99563217163086,"","unknown",139.33461141586304,156.50962591171265,"unknown","unknown",162.47293543815613,168.1042675971985,170.40070962905884,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",176.456933259964,"unknown","unknown",182.37845635414124,"",""
"e96f42c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f382ec0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"962a7dd",-333.5224413871765,"unknown",-326.51960587501526,-320.7534475326538,0.0,7.361463308334351,10.215797901153564,15.40614628791809,23.980227947235107,30.201611757278442,36.50964832305908,"unknown","unknown",43.08375597000122,50.07173466682434,54.50081729888916,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",59.73764634132385,"","unknown",66.03642201423645,70.70242762565613,"unknown","unknown",77.78984379768372,84.30911302566528,90.95069432258606,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",97.97525358200073,"unknown","unknown",103.45383310317993,"",""
"5c97513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"acc6118",-27021.10674405098,"unknown",-27015.638499975204,-27008.410219430923,0.0,5.645527601242065,8.637869834899902,14.152639150619507,27.32981777191162,33.29720401763916,40.06893825531006,"unknown","unknown",45.971354246139526,51.747878074645996,55.135443687438965,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",62.09385800361633,"","unknown",68.42554950714111,77.51778864860535,"unknown",84.64260792732239,"unknown",90.39981770515442,91.710289478302,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",97.85499691963196,"unknown","unknown",103.58663201332092,"",""
"d33371d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"78603ec","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5d45bd1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cfcbc2d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"98ecb86",-6217.407566547394,"unknown",-6211.681241512299,-6204.568848609924,0.0,6.751746416091919,8.48049020767212,15.628679037094116,17.68572759628296,24.31783127784729,49.1972017288208,"unknown","unknown",55.585389852523804,61.43031716346741,63.45479393005371,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",70.65446710586548,"","unknown",77.09291934967041,81.71379065513611,"unknown","unknown",87.67553567886353,94.66823816299438,96.67519021034241,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",104.0866630077362,"unknown","unknown",111.08968114852905,"",""
"7636563",-493.2662100791931,"unknown",-486.7384829521179,-479.7956612110138,0.0,7.008363962173462,10.331825971603394,17.513142108917236,74.63987874984741,80.57979702949524,123.54119086265564,"unknown",130.1062912940979,"unknown",135.55413508415222,154.6461799144745,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",161.35204458236694,"","unknown",167.7860791683197,177.51372170448303,183.5865671634674,"unknown","unknown",190.10838437080383,191.7650763988495,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",197.41815662384033,"unknown","unknown",203.45699191093445,"",""
"5d2b358","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5d9ae0c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73d4e20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"be94a32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9f972fb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6e93efd",-261.95098423957825,"unknown",-254.8088574409485,-248.66197896003723,0.0,6.5989603996276855,10.351238250732422,17.46027898788452,21.313043117523193,27.93018388748169,52.25448489189148,"unknown",59.494619607925415,"unknown",66.16955661773682,77.6174545288086,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",83.76766061782837,"","unknown",89.36247730255127,94.6715726852417,100.01655769348145,"unknown","unknown",106.69870066642761,108.94322299957275,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",114.83346891403198,"unknown","unknown",122.16405034065247,"",""
"5a4afae","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c34e373","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60a02cd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
