"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","9A_otro","9B_otro","9C_otro","10_otro","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","5_1"
"088d8b4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a2d2ca9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9f4d288","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"aaad0b7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c16eb71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3e6beba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"35adcf1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b92ee81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b2621a2",-5280.508241891861,-5275.003887653351,-5268.031986474991,-5261.231962680817,0.0,5.351747751235962,8.60814881324768,15.24744963645935,29.647534132003784,37.13075041770935,39.59091019630432,"unknown",44.996334075927734,"unknown",51.98167610168457,54.324851751327515,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",60.91329097747803,"","unknown",66.32107186317444,69.39668846130371,"unknown",75.69927215576172,"unknown",81.82475686073303,84.21497344970703,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",91.01308250427246,"unknown","unknown",98.10636878013611,""
"dd64cdc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6099d06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d91bf84",-50591.74346089363,-50586.138105392456,-50578.88454031944,-50571.77549290657,0.0,6.837074041366577,39.80776762962341,48.88495230674744,361.94650506973267,368.35376620292664,647.9575250148773,"unknown","unknown",655.2036633491516,660.7168643474579,716.2600195407867,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",721.9100115299225,"","unknown",727.977867603302,772.6409955024719,"unknown",778.4534645080566,"unknown",784.9598562717438,786.3632695674896,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",792.9555230140686,"unknown","unknown",800.0181210041046,""
"c3db77a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7c9678a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"db7d9c3",-82106.77723932266,-82101.0203511715,-82094.61749315262,-82087.49315285683,0.0,7.172379493713379,22.58352541923523,29.833064794540405,42.19366121292114,48.30670952796936,65.80956816673279,"unknown","unknown",72.33359932899475,77.88258385658264,83.07487630844116,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",89.60493445396423,"","unknown",95.79266047477722,108.82820630073547,"unknown","unknown",114.54809403419495,120.04845809936523,135.0816011428833,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",140.99823713302612,"unknown","unknown",147.61911725997925,""
"7d9c3_1",-82106.77723932266,-82101.0203511715,-82094.61749315262,-82087.49315285683,0.0,7.172379493713379,22.58352541923523,29.833064794540405,42.19366121292114,48.30670952796936,65.80956816673279,"unknown","unknown",72.33359932899475,77.88258385658264,83.07487630844116,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",89.60493445396423,"","unknown",95.79266047477722,108.82820630073547,"unknown","unknown",114.54809403419495,120.04845809936523,135.0816011428833,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",140.99823713302612,"unknown","unknown",147.61911725997925,""
"804c32f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
