"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","4_1","2_1"
"ac6ecda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c899adb","unknown","unknown","unknown","unknown",0.0,"unknown",11.470863819122314,"unknown",44.31050515174866,"unknown",58.34482741355896,"unknown","unknown","unknown","unknown",73.82902693748474,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown","unknown","","unknown","unknown",93.32512140274048,"unknown","unknown","unknown","unknown",107.50807046890259,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","",""
"b8ec123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"07b298c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4c7f106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49db8c4",-2234.200044631958,"unknown",-2228.631308555603,-2221.43151307106,0.0,6.10328483581543,10.07078218460083,17.27854037284851,32.49954271316528,39.73641872406006,49.03644919395447,"unknown","unknown",55.81790637969971,62.413824796676636,64.59991240501404,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",70.43749213218689,"","unknown",76.85302710533142,91.79746150970459,"unknown","unknown",98.95285248756409,105.33867168426514,107.3894875049591,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",113.39152812957764,"unknown","unknown",119.51507925987244,"",""
"ea8c0d6",-106343.92351865768,"unknown",-106337.42963194847,-106330.95245027542,0.0,6.427990674972534,26.183971643447876,34.890496253967285,64.60575890541077,70.4310405254364,85.39449977874756,"unknown","unknown",90.96916699409485,97.47136735916138,138.52698850631714,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",145.70163750648499,"","unknown",152.6537630558014,158.69423007965088,"unknown","unknown",165.09562134742737,172.22376203536987,176.68048310279846,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",182.03139972686768,"unknown","unknown",188.45272040367126,"",""
"527d11d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7cf831f",-356.71837973594666,"unknown",-350.7537727355957,-344.66487979888916,0.0,5.704224109649658,24.27447199821472,31.768534660339355,67.8498146533966,73.42677283287048,76.17760300636292,83.44828605651855,"unknown","unknown",90.67602801322937,94.42083406448364,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",101.4763433933258,"","unknown",107.8626708984375,139.97540521621704,"unknown","unknown",146.55125856399536,152.56760597229004,260.71755599975586,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",267.6013071537018,"unknown","unknown",273.994225025177,"",""
"41f497c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8d5112a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f496964","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68c3192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"eb77de6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1288ac2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
