"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","2_1"
"518e9b8",-39538.265046834946,"unknown",-39531.958550691605,-39525.648374795914,0.0,6.41238260269165,11.669804334640503,18.335496425628662,21.075154781341553,26.67464566230774,31.816760778427124,"unknown",38.41264486312866,"unknown",44.66467809677124,47.787185192108154,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",54.77167987823486,"","unknown",61.13365030288696,70.65419936180115,"unknown",77.5654284954071,"unknown",84.45548677444458,106.65575814247131,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",113.49117946624756,"unknown","unknown",118.95987796783447,""
"b5edd3c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"374ecf8",-2014.685490846634,"unknown",-2009.0586259365082,-2001.8465466499329,0.0,7.024361848831177,9.09674072265625,16.39129090309143,22.36206603050232,27.68612027168274,35.986377000808716,43.27741527557373,"unknown","unknown",49.809415340423584,51.22508978843689,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",57.98296499252319,"","unknown",64.4989001750946,71.30482745170593,76.6266815662384,"unknown","unknown",83.67690801620483,183.80207324028015,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",190.8797471523285,"unknown","unknown",197.45927095413208,""
"89f120b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1883ca0",-6585.604430437088,"unknown",-6580.171794891357,-6574.452003002167,0.0,6.152488946914673,9.091006994247437,15.194196462631226,22.58356237411499,29.042055368423462,34.10646343231201,"unknown",41.35191321372986,"unknown",47.146711111068726,49.60900688171387,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",54.946327924728394,"","unknown",61.01865601539612,77.33426356315613,"unknown",82.8961935043335,"unknown",89.41027069091797,91.62637543678284,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",96.94265460968018,"unknown","unknown",103.62605428695679,""
"8d2da97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2541155",-109466.51484274864,"unknown",-109459.47313523293,-109452.86888456345,0.0,12.258373737335205,13.998781442642212,20.104349613189697,22.115350008010864,28.167880058288574,30.2579607963562,37.15889263153076,"unknown","unknown",44.28922486305237,46.469481468200684,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",53.26435399055481,"","unknown",60.55479598045349,62.38062500953674,69.36775970458984,"unknown","unknown",76.5744981765747,80.6884925365448,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",87.7317373752594,"unknown","unknown",93.57329630851746,""
"ac6f3f6",-27447.1406788826,"unknown",-27440.794808149338,-27433.60248017311,0.0,6.714670419692993,334.2081673145294,341.0966372489929,351.47259855270386,357.7509412765503,360.63432931900024,"unknown",366.09515929222107,"unknown",373.1514472961426,374.97906160354614,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",382.01975536346436,"","unknown",389.11181473731995,393.010125875473,399.2185778617859,"unknown","unknown",404.7578363418579,406.598516702652,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",413.35220193862915,"unknown","unknown",419.685968875885,""
"62447b9",-1022006.3664259911,"unknown",-1022000.0235292912,-1021993.308003664,0.0,7.216816425323486,10.399617671966553,16.79632806777954,27.13917636871338,34.147438049316406,39.408851623535156,"unknown","unknown",46.01696157455444,52.68933057785034,56.749075412750244,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",62.11057138442993,"","unknown",68.92024827003479,75.6471631526947,"unknown","unknown",81.98768496513367,88.11673784255981,90.57020878791809,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",96.31882381439209,"unknown","unknown",102.52546954154968,""
"20f3e2e",-7838.561742782593,"unknown",-7832.169319629669,-7825.876957416534,0.0,6.430275201797485,44.081279039382935,50.95578980445862,63.59005403518677,69.27403831481934,78.85264825820923,"unknown","unknown",84.4074330329895,89.98126006126404,93.13897228240967,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",99.7348461151123,"","unknown",106.47477889060974,110.37816619873047,"unknown","unknown",116.41315150260925,123.4293429851532,132.9113359451294,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",138.62943291664124,"unknown","unknown",145.81582283973694,""
