"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14"
"518e9b8",-17034.67205810547,-17029.342363119125,-17022.324090480804,-17016.4763109684,0.0,7.284849405288696,13023.293161153793,13031.006158351898,13033.842073917389,13039.555137395859,13048.533194065094,"unknown",13053.899111032486,"unknown",13060.345608949661,13078.664259910583,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",13084.68435382843,"","unknown",13090.040877103806,13099.764341592789,"unknown",13105.582053661346,"unknown",13112.587193250656,13128.065509557724,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",13134.129191875458,"unknown","unknown",13140.512732744217
"b5edd3c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"374ecf8",-28524.26204109192,-28517.640977859497,-28511.55878353119,-28504.587068080902,0.0,6.623851537704468,14.4297616481781,22.95405387878418,46.24277400970459,53.305076122283936,58.894747495651245,"unknown",65.05432295799255,"unknown",71.79963302612305,73.83296275138855,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",79.37192249298096,"","unknown",86.01698803901672,90.18108868598938,"unknown",95.71511459350586,"unknown",101.00715184211731,103.78270292282104,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",109.2767174243927,"unknown","unknown",115.2827661037445
"89f120b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1883ca0",-32150.418121099472,-32143.784294843674,-32137.71449613571,-32131.724800109863,0.0,7.364060878753662,9.410902738571167,17.30555534362793,27.929877042770386,35.157044887542725,40.12486672401428,"unknown","unknown",46.084348917007446,52.18319487571716,53.91336464881897,60.37019610404968,62.358683824539185,"unknown",69.06104063987732,"unknown",75.6548376083374,77.49688863754272,"unknown","unknown","unknown","unknown","unknown",84.34449410438538,"unknown",90.13785719871521,95.28858280181885,100.85912036895752,"unknown","unknown",106.86149406433105,108.74784421920776,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",114.0565676689148,"unknown","unknown",120.08919215202332
"8d2da97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2541155",-11228.674158334732,-11222.5085105896,-11217.081253767014,-11211.228450536728,0.0,6.545174837112427,8.971688985824585,17.849788904190063,30.75680637359619,36.57502269744873,39.855729818344116,46.69228959083557,"unknown","unknown",53.603583335876465,55.059240102767944,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",60.89139175415039,"","unknown",67.43970322608948,71.419588804245,78.17190790176392,"unknown","unknown",83.93995094299316,3693.5570890903473,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",3699.0764076709747,"unknown","unknown",3704.248246192932
"ac6f3f6",-6579.309172868729,-6572.330898284912,-6566.954460144043,-6561.6842212677,0.0,6.104990720748901,7.761410474777222,15.8707594871521,36.39088988304138,42.8953583240509,49.91120362281799,"unknown",56.092872858047485,"unknown",61.96148729324341,66.43023824691772,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",73.65653562545776,"","unknown",80.34379148483276,101.0871434211731,"unknown",107.62080550193787,"unknown",113.19567704200745,119.36604452133179,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",126.0732033252716,"unknown","unknown",132.69866943359375
"62447b9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20f3e2e",-48164.44711089134,-48158.042246580124,-48151.26478910446,-48145.808560848236,0.0,6.29799485206604,10.133819103240967,16.97137212753296,50.386805057525635,56.288145542144775,63.344226360321045,"unknown","unknown",69.42311453819275,74.8621563911438,76.65945315361023,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",82.43474578857422,"","unknown",88.18277597427368,94.35923838615417,"unknown",99.74259448051453,"unknown",105.70817470550537,107.21739721298218,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",113.37488770484924,"unknown","unknown",119.23179030418396
"4e53c5c",-3447.4600517749786,-3441.440396785736,-3433.611145734787,-3427.366976737976,0.0,6.097353935241699,12.577593326568604,19.571189641952515,58.80566382408142,65.0210382938385,68.32249331474304,"unknown",75.34925556182861,"unknown",81.02354669570923,83.26187777519226,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",88.53549265861511,"","unknown",94.20194172859192,112.10383009910583,117.35456109046936,"unknown","unknown",123.88118600845337,128.89963555335999,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",135.630024433136,"unknown","unknown",140.85335612297058
"ac6ecda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c899adb",-117839.55645275116,-117833.6617770195,-117826.42492318153,-117820.60402655602,0.0,6.454020023345947,8.380976438522339,15.106136798858643,36.049819469451904,43.611353158950806,45.68068480491638,"unknown","unknown",52.02083420753479,58.26226782798767,59.62876105308533,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",65.55091047286987,"","unknown",72.21607255935669,87.51358294487,"unknown","unknown",93.85660982131958,100.51002740859985,102.40993857383728,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",109.46491432189941,"unknown","unknown",114.8289167881012
"b8ec123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
