"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","4_1","2_1"
"1288ac2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8ce483d",-5463862.3999938965,"unknown",-5463856.303309917,-5463851.021727562,0.0,5.477121353149414,14.311352968215942,22.152173042297363,30.936811447143555,36.16774582862854,38.53912043571472,45.07318449020386,"unknown","unknown",52.08008909225464,53.8385124206543,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",59.476200103759766,"","unknown",66.32130169868469,69.42814326286316,76.26877284049988,"unknown","unknown",82.6970841884613,84.06368589401245,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",91.09382677078247,"unknown","unknown",96.87654256820679,"",""
"79868cd","unknown","unknown","unknown","unknown",0.0,"unknown",8.920910120010376,"unknown",21.983608722686768,"unknown",45.14993071556091,"unknown","unknown","unknown","unknown",64.81892657279968,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown","unknown","","unknown","unknown",93.18412399291992,"unknown","unknown","unknown","unknown",108.31137037277222,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","",""
"56ee475",-26562.56786108017,"unknown",-26555.73596382141,-26549.644216299057,0.0,6.269642114639282,8.43568468093872,16.601762533187866,26.278196573257446,32.193302392959595,37.08924341201782,"unknown",43.543006896972656,"unknown",50.17642092704773,1833.8629126548767,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",1839.9734151363373,"","unknown",1845.9511053562164,6170.975141048431,6176.825501918793,"unknown","unknown",6182.157539129257,6183.244354486465,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",6189.785549402237,"unknown","unknown",6195.603239536285,"",""
"916c172",-7511.648260354996,"unknown",-7505.815011501312,-7498.805116415024,0.0,5.89584755897522,139.88603830337524,148.41603994369507,42125.38863992691,42131.211582660675,42231.86112475395,"unknown",42238.917402505875,"unknown",42245.784685611725,42248.56696224213,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",42254.22559785843,"","unknown",42259.89077043533,42483.32210755348,"unknown","unknown",42489.06300449371,42494.40699195862,42845.257655620575,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",42851.39347219467,"unknown","unknown",42857.11178135872,"",""
"d9696dd",-263274.926861763,"unknown",-263269.346660614,-263263.680798769,0.0,6.723381042480469,13.838350296020508,21.05923891067505,478180.5712888241,478187.02522587776,478200.6735470295,"unknown",478206.9218828678,"unknown",478214.03305602074,478219.05177021027,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",478225.16349983215,"","unknown",478231.569668293,478234.8766050339,478240.68057346344,"unknown","unknown",478246.6946964264,478248.3268311024,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",478255.4788117409,"unknown","unknown",478262.36979198456,104493.79088187218,""
"eff7ebe",-1390.9844019412994,"unknown",-1384.6881730556488,-1378.1630954742432,0.0,5.745812654495239,7.1245129108428955,15.201063871383667,31.545964002609253,38.221407651901245,57.649035930633545,64.11925458908081,"unknown","unknown",69.7056622505188,71.29937148094177,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",78.00533556938171,"","unknown",85.00134110450745,88.96114706993103,95.53812384605408,"unknown","unknown",101.73378872871399,103.73828196525574,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",109.00146341323853,"unknown","unknown",115.91819620132446,"",""
"5d4fcbe",-1112.71599984169,"unknown",-1106.8087618350983,-1101.255954027176,0.0,6.129421234130859,36.735702991485596,45.22959494590759,55.75775194168091,61.23625349998474,64.21567749977112,70.84698605537415,"unknown","unknown",77.28288245201111,80.65144777297974,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",86.91175580024719,"","unknown",93.6062548160553,97.36967396736145,103.66979312896729,"unknown","unknown",110.49679660797119,117.0922863483429,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",123.70600700378418,"unknown","unknown",130.79781985282898,"",""
"965ec7c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"170bd80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
