"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","2_1"
"c899adb",-772.8311395645142,"unknown",-766.7296562194824,-759.5303010940552,0.0,7.305433511734009,13.465872049331665,20.5361385345459,57.808305501937866,64.13265538215637,83.71275043487549,"unknown","unknown",89.77764225006104,96.39817070960999,100.40217161178589,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",107.10485506057739,"","unknown",113.91135859489441,118.95851373672485,"unknown",125.11230564117432,"unknown",132.17949151992798,135.82364511489868,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",141.81670832633972,"unknown","unknown",148.62932920455933,""
"b8ec123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"07b298c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4c7f106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49db8c4",-146160.3071656227,"unknown",-146154.60274982452,-146149.12986183167,0.0,5.731247425079346,16.764738082885742,22.931246757507324,38.71317934989929,44.19894194602966,52.424758195877075,"unknown","unknown",58.96316409111023,64.34164094924927,66.96659779548645,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",73.8368546962738,"","unknown",80.92193722724915,85.72051525115967,91.39680886268616,"unknown","unknown",98.3861768245697,100.51933431625366,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",107.69285249710083,"unknown","unknown",114.49773788452148,""
"ea8c0d6",-79251.3260538578,"unknown",-79244.99864077568,-79239.02242445946,0.0,6.485653400421143,10.290052890777588,17.6309015750885,63.86365222930908,70.64750337600708,77.02976083755493,"unknown","unknown",83.76150608062744,90.53902006149292,93.82613158226013,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",99.11308479309082,"","unknown",104.49615383148193,114.41134667396545,121.5990059375763,"unknown","unknown",128.82793474197388,131.03347301483154,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",137.82993698120117,"unknown","unknown",143.99268698692322,""
"527d11d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7cf831f",-357570.90596985817,"unknown",-357565.6806817055,-357559.4917726517,0.0,6.3149049282073975,8.717731475830078,15.193079233169556,38.14604735374451,44.28573131561279,46.053171157836914,52.579079389572144,"unknown","unknown",57.94722509384155,59.7941632270813,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",65.64481139183044,"","unknown",71.32398080825806,73.21843791007996,79.18860936164856,"unknown","unknown",86.11657285690308,87.88750290870667,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",94.28724193572998,"unknown","unknown",99.87017464637756,""
"41f497c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8d5112a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f496964","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68c3192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"eb77de6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1288ac2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8ce483d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79868cd",-2740.3566575050354,"unknown",-2734.917582988739,-2729.31512260437,0.0,6.657006740570068,9.119710445404053,15.370333194732666,17.784257650375366,23.207406520843506,35.13652586936951,41.10526442527771,"unknown","unknown",48.317530155181885,203.4304437637329,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",209.69309449195862,"","unknown",216.7225182056427,232.86273002624512,240.02683448791504,"unknown","unknown",247.25733876228333,829.8432626724243,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",835.444078207016,"unknown","unknown",841.5736510753632,""
"56ee475",-4305.36395072937,"unknown",-4298.1879007816315,-4291.55571937561,0.0,5.881417274475098,2945.9990673065186,2952.6346464157104,2977.927525281906,2984.801207780838,4324.642761468887,"unknown",4331.752232789993,"unknown",4337.373495578766,5934.199140787125,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",5940.92950129509,"","unknown",5948.138526678085,6215.977930545807,6222.704288721085,"unknown","unknown",6228.386904001236,6232.237827062607,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",6239.487804412842,"unknown","unknown",6245.401828765869,""
"916c172",-3709600.6922473907,"unknown",-3709595.154628992,-3709588.4259212017,0.0,7.037876129150391,22.984811067581177,30.487531661987305,42.838685750961304,48.728556394577026,277.3481080532074,"unknown",284.4858009815216,"unknown",291.1904664039612,303.3871784210205,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",309.4446859359741,"","unknown",315.7629165649414,527.4901883602142,534.1426379680634,"unknown","unknown",540.0875627994537,542.7590141296387,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",549.4453077316284,"unknown","unknown",555.5075304508209,-2006.6521151065826
