"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14"
"518e9b8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b5edd3c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"374ecf8",-41495.558069229126,"unknown",-41488.68409729004,-41483.117747068405,0.0,7.247700929641724,9.304108381271362,17.69340181350708,31.000958681106567,37.11094665527344,43.30699133872986,"unknown",50.14301609992981,"unknown",55.42636775970459,57.28294348716736,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",63.62951421737671,"","unknown",69.22224378585815,70.98961210250854,"unknown",77.65696001052856,"unknown",83.00923466682434,84.57474994659424,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",91.74416732788086,"unknown","unknown",98.7587959766388
"89f120b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1883ca0",-20450.420970201492,"unknown",-20445.089297771454,-20437.7715280056,0.0,5.974012851715088,8.389864206314087,15.606019735336304,29.038839101791382,34.6817843914032,39.468239307403564,"unknown",45.73981285095215,"unknown",51.44806528091431,54.64585614204407,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",61.58215618133545,"","unknown",68.49558639526367,83.27059578895569,"unknown","unknown",89.06754660606384,95.68547534942627,101.19965815544128,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",107.91148567199707,"unknown","unknown",114.11850500106812
"8d2da97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2541155",-156481.006919384,"unknown",-156475.27531170845,-156469.48734211922,0.0,6.6693596839904785,8.38772177696228,15.600960969924927,17.442837238311768,22.716657638549805,35.10882329940796,"unknown","unknown",40.64386487007141,47.99386239051819,51.50773310661316,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",58.11893701553345,"","unknown",63.453715324401855,66.63910722732544,"unknown","unknown",73.91410422325134,80.61912655830383,83.64045310020447,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",88.96341109275818,"unknown","unknown",94.37567782402039
"ac6f3f6",-13.838428020477295,"unknown",-8.4029061794281,-2.584555149078369,0.0,6.551234483718872,27.893961429595947,35.12282729148865,37.54404926300049,43.280930519104004,68.6014997959137,"unknown",74.63008642196655,"unknown",81.02256441116333,83.31591820716858,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",89.47825503349304,"","unknown",95.15579724311829,98.7873899936676,104.08376240730286,"unknown","unknown",111.2407820224762,113.2305338382721,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",118.59810256958008,"unknown","unknown",125.17228102684021
"62447b9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20f3e2e",-11348.092926979065,"unknown",-11342.57107925415,-11335.771829605103,0.0,6.760408878326416,9.60152554512024,17.42337942123413,47.38513970375061,53.85373067855835,57.681119203567505,"unknown","unknown",64.1077527999878,71.16204285621643,73.37117838859558,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",80.68530797958374,"","unknown",87.86505150794983,93.96959352493286,"unknown",100.05646562576294,"unknown",106.44487929344177,108.25140953063965,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",114.96195983886719,"unknown","unknown",120.98394060134888
