"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","9A_otro","9B_otro","9C_otro","10_otro","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14"
"c899adb",-7528.100506544113,"unknown",-7521.15874505043,-7514.563628911972,0.0,5.868340253829956,35.79763603210449,41.76316547393799,85.91027355194092,92.15502572059631,98.07657980918884,105.00209951400757,"unknown","unknown",110.52593731880188,112.03740859031677,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",119.07886862754822,"","unknown",125.72611832618713,128.8071105480194,135.4500026702881,"unknown","unknown",141.86938571929932,143.33719277381897,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",149.48383450508118,"unknown","unknown",156.4946949481964
"b8ec123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"07b298c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4c7f106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49db8c4",-47738.24264097214,"unknown",-47732.94847202301,-47727.42942261696,0.0,6.20723295211792,11.5571928024292,18.000837564468384,30.93649411201477,38.261255979537964,47.46048855781555,"unknown","unknown",52.8850576877594,59.88625359535217,68.57328224182129,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",73.89881730079651,"","unknown",80.41687846183777,96.21203827857971,"unknown",101.72185707092285,"unknown",108.22525811195374,110.48348498344421,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",116.71446681022644,"unknown","unknown",123.05644154548645
"ea8c0d6",-7737.630660057068,"unknown",-7732.346535205841,-7725.311234474182,0.0,5.495986223220825,27.549670696258545,33.72620630264282,63.09358358383179,70.05205821990967,90.31052756309509,"unknown",96.21350240707397,"unknown",102.60047006607056,106.10420513153076,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",111.7689778804779,"","unknown",117.94806790351868,141.51512050628662,148.8539490699768,"unknown","unknown",155.03546404838562,157.7960078716278,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",164.30238795280457,"unknown","unknown",170.908349275589
"527d11d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7cf831f",-1144.7870075702667,"unknown",-1138.780603647232,-1132.8701584339142,0.0,6.0132060050964355,43.60496163368225,50.62105965614319,968.6808304786682,975.3766689300537,977.3891112804413,984.3493130207062,"unknown","unknown",989.9703199863434,991.4746158123016,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",998.2377941608429,"","unknown",1004.5240738391876,1325.3960711956024,1331.1458508968353,"unknown","unknown",1336.9068920612335,1339.765722990036,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",1345.7606122493744,"unknown","unknown",1351.5583815574646
"41f497c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8d5112a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f496964","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68c3192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
