"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","5_1","2_1"
"2457ed6",-10120.749733686447,"unknown",-10114.841788053513,-10107.541319847107,0.0,6.473156929016113,10.44020414352417,16.1539089679718,25.88042426109314,31.829030990600586,42.0948703289032,"unknown","unknown",47.576454401016235,52.868077754974365,55.56731128692627,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",62.75099992752075,"","unknown",69.0177628993988,78.35238289833069,"unknown","unknown",84.95278263092041,91.06164836883545,93.22910904884338,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",100.32994151115417,"unknown","unknown",105.5983407497406,"",""
"c4bba29",-25.3719162940979,"unknown",-19.367536067962646,-12.921074628829956,0.0,5.281099796295166,8.856600284576416,14.446317195892334,28.65611720085144,34.94088625907898,40.84850311279297,"unknown",46.198760747909546,"unknown",52.401196002960205,54.39086985588074,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",59.68760704994202,"","unknown",66.46338701248169,74.23690938949585,80.94623279571533,"unknown","unknown",86.817391872406,98.07787251472473,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",104.44856190681458,"unknown","unknown",110.10138082504272,"",""
"2dffb9e",-10715.99350118637,"unknown",-10708.898233413696,-10703.521946430206,0.0,7.253444671630859,9.322124242782593,15.610201835632324,19.588961362838745,26.36096954345703,28.27000904083252,"unknown","unknown",33.50769901275635,39.47498106956482,41.05646872520447,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",47.52389407157898,"","unknown",54.1937689781189,58.63496494293213,65.0546407699585,"unknown","unknown",70.59810328483582,72.81955432891846,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",79.94119954109192,"unknown","unknown",85.82329225540161,"",""
"7a35b75",-2005.0204362869263,"unknown",-1998.7505836486816,-1992.273847103119,0.0,5.4018261432647705,9.909440517425537,15.768128871917725,58.90102767944336,64.61046576499939,70.08460998535156,"unknown",76.52421998977661,"unknown",81.97113585472107,83.80380535125732,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",90.05210852622986,"","unknown",96.35170722007751,105.17000198364258,"unknown","unknown",111.57094216346741,117.0496916770935,120.1190013885498,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",126.01457071304321,"unknown","unknown",132.62479281425476,"",""
"3883e37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"eacd6a3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d09321f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1116780","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"58b1c8e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bf3dfcf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"80e625f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9846ca8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cc02471",-29970.5113697052,"unknown",-29965.090743541718,-29959.091701745987,0.0,5.547942638397217,8.580262184143066,14.191707611083984,25.701407432556152,31.52563214302063,40.172524213790894,"unknown",46.18740963935852,"unknown",52.512476444244385,54.36927151679993,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",59.98630905151367,"","unknown",67.11118936538696,68.66426610946655,"unknown","unknown",74.6164014339447,80.56685757637024,82.0590283870697,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",88.80997085571289,"unknown","unknown",94.54420208930969,"",""
"0a30844",-1173111.3413274288,"unknown",-1173105.933538437,-1173100.6508016586,0.0,5.374922513961792,10.625536441802979,16.649375915527344,32.04780387878418,39.19885182380676,48.79601073265076,"unknown",54.7289822101593,"unknown",60.646209955215454,63.298513889312744,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",70.3846869468689,"","unknown",77.07404279708862,85.25557112693787,"unknown","unknown",90.90468001365662,96.39058208465576,99.16448640823364,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",104.59540700912476,"unknown","unknown",111.05443024635315,"",""
"43d0b63",-97049.934892416,"unknown",-97043.48713874817,-97037.31073284149,0.0,6.725710153579712,10.924510717391968,17.132450580596924,23618.122854232788,23625.02784371376,23629.249587535858,"unknown","unknown",23635.894473075867,23641.308888435364,23642.907603502274,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",23649.020832538605,"","unknown",23655.694177627563,23663.38103890419,"unknown","unknown",23670.165820121765,23676.43554162979,23678.459836483,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",23685.22769665718,"unknown","unknown",23690.545880794525,"",""
"addf295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"870dc60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1a8e45b",-11494.701003074646,"unknown",-11487.454495429993,-11482.083233594894,0.0,5.364680767059326,13.753774642944336,20.251890897750854,26.719563722610474,33.4696159362793,38.56478929519653,"unknown",44.33805537223816,"unknown",51.38989186286926,53.356679916381836,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",59.82583212852478,"","unknown",66.66898488998413,68.97245192527771,74.42993640899658,"unknown","unknown",82.16097807884216,62959.2052154541,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",62973.37142968178,"unknown","unknown",62986.66875553131,"",""
"0e42357","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f2a1aa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87b3434","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bd305b8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4b70ed3",-6205.300694227219,"unknown",-6199.7297348976135,-6193.953261613846,0.0,7.185128211975098,13.109524726867676,20.085771322250366,30.693135261535645,36.59520602226257,42.64219355583191,"unknown","unknown",49.78652739524841,55.86423468589783,58.58339858055115,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",65.12136793136597,"","unknown",70.52557706832886,74.04513001441956,"unknown","unknown",80.92471051216125,88.14354515075684,89.71534276008606,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",96.6588499546051,"unknown","unknown",102.17216372489929,"",""
"8ec15bc",-13.51992678642273,"unknown",-7.486548185348511,-1.3008840084075928,0.0,6.335081100463867,10.929769515991211,17.226452112197876,38.76052808761597,45.87664294242859,47.97745442390442,55.06792950630188,"unknown","unknown",62.05580759048462,64.41846823692322,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",71.55533003807068,"","unknown",78.68162727355957,80.6919858455658,87.72088551521301,"unknown","unknown",93.76946949958801,98.81289410591125,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",105.18212962150574,"unknown","unknown",112.15828227996826,"",""
"6c8906b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e51496b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"01baaf6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e8a0b7a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dae9b13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6c3f0f6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4828266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1f77294","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6f1360e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1e17723","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"614fc3f",-49248.757069826126,"unknown",-49241.78713607788,-49235.52658748627,0.0,6.01199746131897,9.553540706634521,15.320895195007324,64.79757261276245,70.77604818344116,78.25811100006104,"unknown",83.9383933544159,"unknown",89.98481631278992,126.22140002250671,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",132.53902387619019,"","unknown",138.04138088226318,180460.93787908554,"unknown","unknown",180467.58309292793,180474.12064504623,206150.94760394096,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",206157.59387731552,"unknown","unknown",206163.72720742226,"",""
"a300755","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"802d704","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e892cd4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b06ee97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"758fff8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ac42d69",-539186.032831192,"unknown",-539179.6148443222,-539172.7527060509,0.0,7.026595115661621,19.164401292800903,26.569559335708618,40.10712242126465,46.825321435928345,55.5012264251709,"unknown",61.15808439254761,"unknown",66.59738183021545,68.59386897087097,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",74.56250882148743,"","unknown",81.6474916934967,88.3731369972229,95.06975626945496,"unknown","unknown",100.50642037391663,102.52111220359802,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",109.49549078941345,"unknown","unknown",115.34078240394592,"",-748.0578224658966
"7bb45d3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7622483","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1f16f74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"730747e",-3698.411663532257,"unknown",-3691.6448197364807,-3684.28435587883,0.0,5.499028921127319,9.775660514831543,15.383711338043213,26.741406679153442,33.740591287612915,36.0652289390564,"unknown","unknown",41.70272755622864,47.429370164871216,200.47879672050476,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",207.72337412834167,"","unknown",214.33224868774414,218.80833625793457,225.15036582946777,"unknown","unknown",231.7566888332367,246.07258653640747,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",251.54740190505981,"unknown","unknown",258.4113917350769,"",""
"07ff49d",-120.39128088951111,"unknown",-114.23642539978027,-108.32856869697571,0.0,7.163739204406738,9.75581693649292,16.823587894439697,33.77584648132324,39.147976875305176,41.65097975730896,"unknown",47.2786660194397,"unknown",52.81034851074219,60.14214754104614,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",65.98450350761414,"","unknown",72.55068564414978,77.12007713317871,"unknown",84.01394486427307,"unknown",91.0856261253357,92.33275747299194,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",97.97839879989624,"unknown","unknown",104.23776245117188,"",""
"22fdb61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"db046f2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73c3f48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3218556","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99ee852",-8842.434629678726,"unknown",-8836.317832708359,-8829.204965114594,0.0,7.319347143173218,14.253064632415771,20.091411352157593,56.46745228767395,62.1314959526062,76.51812410354614,"unknown","unknown",82.46800923347473,87.87319493293762,97.08891367912292,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",103.20000100135803,"","unknown",109.840247631073,146.04266357421875,"unknown",153.12948656082153,"unknown",159.81236457824707,165.92888355255127,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",172.02668619155884,"unknown","unknown",177.92591047286987,"",""
"ad2fc5b",-3933.6966466903687,"unknown",-3927.4329040050507,-3921.645066022873,0.0,5.669046401977539,7.590099096298218,13.694238424301147,25.19102931022644,31.79968523979187,64335.86619210243,"unknown","unknown",64342.796600818634,64348.70923113823,64357.37117767334,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",64363.90561938286,"","unknown",64370.85725283623,64375.22793483734,64381.42281937599,"unknown","unknown",64387.3283097744,64395.03728532791,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",64401.461691617966,"unknown","unknown",64408.426802396774,"",""
"d318264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"741ef32",-1052.4090325832367,"unknown",-1046.0851604938507,-1040.1880605220795,0.0,6.400570869445801,11.239526510238647,16.506208419799805,33.087183713912964,38.404847621917725,42.03210234642029,"unknown","unknown",48.81094264984131,54.83785033226013,56.78726553916931,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",63.63549995422363,"","unknown",69.82865905761719,75.71343231201172,"unknown","unknown",81.03591537475586,86.84393334388733,88.59855484962463,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",95.21931767463684,"unknown","unknown",101.31467986106873,"",""
"b75259d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b67425b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446ad6c",-5018.212486982346,"unknown",-5011.491379737854,-5004.752262353897,0.0,6.724314212799072,10.348257780075073,16.045318603515625,28.60443377494812,34.71907591819763,71.97655391693115,"unknown","unknown",79.03169226646423,85.81005597114563,87.88909816741943,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",94.15089988708496,"","unknown",101.47671794891357,108.82351303100586,114.25257158279419,"unknown","unknown",120.50231742858887,122.51117444038391,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",128.33023977279663,"unknown","unknown",134.23759651184082,"",""
"70405ea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1117a63",-8502.603865385056,"unknown",-8496.666390419006,-8489.60736656189,0.0,5.701814413070679,10.602476835250854,16.875524044036865,32.607240438461304,39.44561719894409,47.19631886482239,"unknown","unknown",53.681220054626465,59.6413836479187,66.86289048194885,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",73.6027626991272,"","unknown",79.75534534454346,93.93310499191284,"unknown","unknown",99.30429196357727,105.02783346176147,106.80758857727051,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",113.23311471939087,"unknown","unknown",119.00637865066528,"",""
"537189f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17b5a6e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d3e37eb",-427656.83991765976,"unknown",-427650.1155667305,-427643.16882538795,0.0,6.310406923294067,7.866574287414551,14.649296998977661,25.632185459136963,32.607046127319336,38.28571939468384,45.000061988830566,"unknown","unknown",51.55427122116089,52.65927028656006,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",58.97815299034119,"","unknown",65.21077346801758,77.76134824752808,"unknown","unknown",84.21226906776428,90.77743887901306,92.03992915153503,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",99.16632175445557,"unknown","unknown",106.45340299606323,"",""
"2ee7f92",-1475.6423211097717,"unknown",-1469.8101105690002,-1462.8865904808044,0.0,6.177181243896484,9.872211217880249,15.575821161270142,24.928120613098145,31.90284276008606,49.13479232788086,"unknown","unknown",56.48901605606079,63.43982124328613,114.15881872177124,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",119.66510152816772,"","unknown",126.85712337493896,206.96022486686707,"unknown","unknown",213.09808778762817,218.56791186332703,280.36892104148865,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",286.93025636672974,"unknown","unknown",293.8351876735687,"",""
"89d63ed",-59.001243591308594,"unknown",-52.24607849121094,-46.21324825286865,0.0,7.461119890213013,13.991615295410156,20.24462580680847,77.76028418540955,83.3528664112091,87.85932159423828,"unknown",95.34825205802917,"unknown",101.49292922019958,103.13985180854797,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",108.38805079460144,"","unknown",115.55321192741394,123.37420272827148,"unknown","unknown",129.64685106277466,135.40828895568848,137.36498618125916,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",143.49404621124268,"unknown","unknown",150.41368103027344,"",""
"c0a644e",-2186.1865327358246,"unknown",-2179.8129518032074,-2172.2115161418915,0.0,5.525548458099365,9.771552801132202,15.584336519241333,27.747232913970947,34.27787494659424,36.39502429962158,"unknown",42.52823233604431,"unknown",47.83327054977417,49.20402240753174,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",54.7620964050293,"","unknown",60.23016285896301,64.90037560462952,70.29091715812683,"unknown","unknown",76.12432265281677,78.79445052146912,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",85.03936743736267,"unknown","unknown",91.80776071548462,"",""
"80f558b",-193293.60424804688,"unknown",-193287.81028103828,-193282.31276845932,0.0,5.853643417358398,11.436062574386597,18.449559211730957,29.9058096408844,35.68252515792847,42.40172791481018,48.31485080718994,"unknown","unknown",54.01242518424988,56.12429642677307,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",63.38811993598938,"","unknown",69.27404618263245,84.30243301391602,"unknown",89.94021272659302,"unknown",95.34429407119751,97.231374502182,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",103.76046252250671,"unknown","unknown",109.14061522483826,"",""
"9ad2396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87e4f18",-5248229.571795225,"unknown",-5248222.384759665,-5248215.26665163,0.0,29.955650568008423,12452.633963823318,12459.015906572342,12472.944812059402,12479.937929868698,12487.441361665726,"unknown",12494.63994383812,"unknown",12500.052082538605,12503.550700426102,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",12509.187360048294,"","unknown",12514.373924255371,12519.35509800911,"unknown","unknown",12526.291324853897,12531.895512580872,12534.433598041534,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",12540.672736406326,"unknown","unknown",12546.288004398346,"",-3002.5210275650024
"0186834","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0355f6d",-670896.9003186226,"unknown",-670890.2530684471,-670884.8221058846,0.0,6.332427263259888,10.273157119750977,16.28204584121704,30.58677363395691,36.47241520881653,43.99576115608215,"unknown",50.150501012802124,"unknown",56.97833204269409,58.97455978393555,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",66.16917610168457,"","unknown",73.26649236679077,77.83337664604187,"unknown",84.19909715652466,"unknown",90.29939723014832,92.30315971374512,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",97.81122708320618,"unknown","unknown",103.90328598022461,"",""
"fa6a8b8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44167d5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"145d339",-101.56271386146545,"unknown",-95.99024200439453,-90.16186904907227,0.0,5.400975465774536,7.827780246734619,13.70218300819397,27.55921459197998,33.253546714782715,36.63318610191345,"unknown",43.385159969329834,"unknown",49.674928426742554,58.278178691864014,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",65.30186200141907,"","unknown",70.63297533988953,79.91692662239075,"unknown",87.10967421531677,"unknown",93.95281600952148,95.53095269203186,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",101.94745826721191,"unknown","unknown",108.14926838874817,"",""
"e96f42c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f382ec0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"962a7dd",-2321.25701713562,"unknown",-2314.7588942050934,-2307.9409906864166,0.0,5.959517240524292,8.072892427444458,13.624099016189575,43.58027386665344,50.845213174819946,56.86272597312927,"unknown","unknown",62.726797580718994,69.82724332809448,73.36312532424927,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",80.3332839012146,"","unknown",86.67974424362183,89.60221767425537,"unknown","unknown",96.50865030288696,103.66729211807251,105.48319220542908,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",111.97383570671082,"unknown","unknown",117.83954119682312,"",""
"5c97513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"acc6118",-131164.45117139816,"unknown",-131158.12383794785,-131152.32003426552,0.0,6.62218976020813,10.409989595413208,16.353435039520264,34.47155046463013,40.03956055641174,44.24370336532593,"unknown",49.597798109054565,"unknown",55.80099582672119,57.422234296798706,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",63.602176666259766,"","unknown",68.93965220451355,75.18295335769653,81.01826095581055,"unknown","unknown",87.9678213596344,93.06111526489258,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",98.21669411659241,"unknown","unknown",104.15277457237244,"",""
"d33371d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"78603ec","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5d45bd1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cfcbc2d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"98ecb86",-248.3593044281006,"unknown",-241.79613590240479,-235.18039178848267,0.0,6.506467580795288,9.087977170944214,14.854395627975464,17.109623670578003,23.689858198165894,25.351973056793213,31.30828309059143,"unknown","unknown",37.238150119781494,38.71898627281189,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",44.2905809879303,"","unknown",51.1536180973053,53.49548864364624,59.59302258491516,"unknown","unknown",66.50560140609741,68.74644327163696,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",74.4164125919342,"unknown","unknown",81.22456121444702,"",""
"7636563",-1273.8380963802338,"unknown",-1268.3382461071014,-1262.5441925525665,0.0,5.5133655071258545,12.118671178817749,17.34726333618164,26.22812509536743,32.83201813697815,40.62808561325073,"unknown",47.708969593048096,"unknown",54.55878686904907,56.26771569252014,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",62.362003326416016,"","unknown",68.43055748939514,119.06519269943237,"unknown",126.0626425743103,"unknown",132.34919905662537,133.9225685596466,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",139.68743109703064,"unknown","unknown",145.67435431480408,"",""
"5d2b358","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5d9ae0c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73d4e20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"be94a32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9f972fb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6e93efd",-1082.6539340019226,"unknown",-1075.6161296367645,-1068.749874830246,0.0,7.250093698501587,106.10338115692139,112.2123441696167,113.7790777683258,120.23006629943848,121.89862012863159,128.96410274505615,"unknown","unknown",135.92194604873657,137.48799633979797,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",142.8423047065735,"","unknown",149.6783847808838,151.02660393714905,"unknown",157.06888151168823,"unknown",162.86183071136475,164.17714047431946,171.41460275650024,173.10043239593506,179.9506573677063,"unknown","unknown",186.39983081817627,187.70613861083984,"unknown","unknown","unknown","unknown","unknown",194.205961227417,"unknown",200.47516894340515,"",""
"5a4afae","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c34e373","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60a02cd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6bac72b",-6487.763035774231,"unknown",-6481.814614057541,-6475.288365602493,0.0,6.044702529907227,9.268327713012695,14.729407548904419,27.192569971084595,33.75378084182739,36.251991748809814,"unknown","unknown",42.05867028236389,48.505120038986206,50.89446806907654,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",58.09291172027588,"","unknown",63.72617816925049,68.46964025497437,"unknown",73.98752880096436,"unknown",80.34522199630737,81.93001389503479,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",88.80278587341309,"unknown","unknown",95.35021090507507,"",""
