"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","otro_3","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","2_1","2_2","5_otro_1","4_1"
"2457ed6",-45756.9822678566,"unknown",-45751.58105492592,-45745.76878905296,0.0,5.972253799438477,9.316646337509155,16.319826126098633,38.35384678840637,44.51444387435913,51.42584443092346,"unknown","unknown",58.264373540878296,64.59482145309448,67.14489388465881,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",73.19633054733276,"","unknown",80.40075492858887,89.22636532783508,"unknown","unknown",95.73080539703369,101.20862936973572,103.64299511909485,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",110.20857334136963,"unknown","unknown",115.4977478981018,"","","",""
"c4bba29",-23.57072901725769,"unknown",-18.137880325317383,-12.025116205215454,0.0,6.067257642745972,9.128923892974854,17.214438676834106,38.04128074645996,44.93709969520569,47.652911901474,53.91007661819458,"unknown","unknown",60.72116231918335,62.631948471069336,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",68.63235259056091,"","unknown",74.63711833953857,88.30976629257202,94.24425768852234,"unknown","unknown",99.54027009010315,103.05270481109619,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",109.48787713050842,"unknown","unknown",115.89243745803833,"","","",""
"2dffb9e",-42.273361682891846,"unknown",-34.96361684799194,-29.67874813079834,0.0,5.5576701164245605,9.367706060409546,16.518850564956665,49.636000871658325,56.87420296669006,61.79417872428894,"unknown","unknown",68.97844076156616,76.16460585594177,78.57842373847961,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",84.31869149208069,"","unknown",89.81360983848572,101.16858100891113,"unknown",107.57560610771179,"unknown",113.26414608955383,115.35609269142151,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",122.18192267417908,"unknown","unknown",128.08982348442078,"","","",""
"7a35b75",-11325.716556072235,"unknown",-11318.614057302475,-11313.120520353317,0.0,5.640987873077393,18.819105863571167,26.467376947402954,50.62311363220215,57.1314811706543,64.68946051597595,"unknown","unknown",70.35929489135742,75.889817237854,78.2748293876648,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",85.20587921142578,"","unknown",91.35055327415466,99.93469071388245,107.08217287063599,"unknown","unknown",113.91810917854309,116.18470883369446,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",122.57417225837708,"unknown","unknown",128.19783115386963,"","","",""
"3883e37",-669158.4809350967,"unknown",-669151.9280455112,-669146.0991239548,0.0,7.019715785980225,15.201013565063477,23.11143922805786,51.12850642204285,58.35306453704834,98.96039175987244,"unknown","unknown",105.59933567047119,112.39512395858765,116.84445071220398,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",124.13099575042725,"","unknown",131.49636244773865,148.98321747779846,155.93827199935913,"unknown","unknown",161.48537158966064,165.21598625183105,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",172.2624852657318,"unknown","unknown",179.1125283241272,"","","",""
"eacd6a3",-14717.651345729828,"unknown",-14710.49507689476,-14703.939578294754,0.0,6.058135986328125,9.185049533843994,17.656893730163574,6293.253328084946,6299.147954463959,6308.28121805191,"unknown",6314.461677312851,"unknown",6320.249965667725,6321.956734418869,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",6328.934005737305,"","unknown",6335.917082309723,6356.2558157444,"unknown",6361.771139383316,"unknown",6368.279009342194,6369.8252584934235,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",6376.839444637299,"unknown","unknown",6383.851302623749,"","","",""
"d09321f",-14447.256906032562,"unknown",-14441.937370538712,-14436.111681461334,0.0,6.513067722320557,8.863574266433716,16.88469433784485,32.269099950790405,37.757185220718384,41.46938371658325,"unknown",48.09100413322449,"unknown",54.13376975059509,56.47073578834534,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",62.83023810386658,"","unknown",68.49345469474792,72.48705816268921,"unknown",78.16116285324097,"unknown",85.2640860080719,87.45789170265198,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",94.20253348350525,"unknown","unknown",100.78993129730225,"","","",""
"1116780",-5256822.593843222,"unknown",-5256816.030889511,-5256809.467240095,0.0,6.243117809295654,12.33057427406311,20.110894441604614,50.611496448516846,57.582534074783325,67.20214509963989,"unknown",73.31911015510559,"unknown",79.92118620872498,81.73972582817078,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",88.81992745399475,"","unknown",95.62348127365112,137.37409257888794,144.4112160205841,"unknown","unknown",150.84345173835754,152.41396594047546,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",159.16392302513123,"unknown","unknown",164.7098627090454,-177820.35858368874,"","",""
"58b1c8e",-32.95502519607544,"unknown",-25.850928783416748,-20.501964330673218,0.0,6.631788730621338,13.138059139251709,21.288281202316284,62.16159701347351,68.6501305103302,72.33031105995178,78.15255117416382,"unknown","unknown",84.55130791664124,89.84047389030457,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",97.08203721046448,"","unknown",102.94421362876892,107.51492691040039,114.44981288909912,"unknown","unknown",119.82660818099976,122.34969210624695,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",127.89868974685669,"unknown","unknown",134.0247359275818,"","","",""
"bf3dfcf",-5421.981106996536,"unknown",-5416.579309940338,-5411.2622900009155,0.0,5.756216526031494,7.954830169677734,16.328720569610596,38.83625936508179,46.019649505615234,71.91271305084229,"unknown","unknown",78.81301188468933,84.23025894165039,86.44838690757751,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",93.52956509590149,"","unknown",99.40767455101013,7619.90559720993,7625.783215761185,"unknown","unknown",7631.552476167679,7633.2556664943695,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",7639.230457544327,"unknown","unknown",7645.668683767319,"","","",""
"80e625f",-240034.0337498188,"unknown",-240028.58993124962,-240021.35358977318,0.0,6.471121788024902,11.763648986816406,18.79857850074768,49.56711506843567,55.66624641418457,68.57032442092896,"unknown",74.60416340827942,"unknown",80.38883066177368,91.59491109848022,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",96.91507625579834,"","unknown",104.01041436195374,347.00422763824463,"unknown",354.39145827293396,"unknown",360.64118456840515,376.079541683197,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",381.9512016773224,"unknown","unknown",387.6519169807434,"","","",""
"9846ca8",-18089.097948551178,"unknown",-18082.51562643051,-18075.738336086273,0.0,7.017975807189941,12.00746774673462,20.850136518478394,69.08137035369873,75.29922461509705,100.58484745025635,"unknown",106.81221270561218,"unknown",112.2951991558075,114.71730375289917,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",121.5978512763977,"","unknown",127.03677654266357,174.02464294433594,"unknown","unknown",180.6252040863037,185.8324658870697,207.50551986694336,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",214.56017780303955,"unknown","unknown",219.85236954689026,"","","",""
"cc02471",-33294.36612033844,"unknown",-33288.455895900726,-33282.529971838,0.0,6.135477066040039,8.228392601013184,15.001788854598999,52.15751075744629,59.50321650505066,67.97105598449707,"unknown",74.21903371810913,"unknown",79.79434204101562,82.86520886421204,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",89.18843340873718,"","unknown",94.45785331726074,100.79552006721497,"unknown","unknown",106.35958170890808,113.14920949935913,124.04108166694641,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",130.77679920196533,"unknown","unknown",136.45551133155823,"","","",""
"0a30844",-515.8575191497803,"unknown",-509.53047156333923,-503.52404403686523,0.0,6.747179985046387,10.779899597167969,18.338602781295776,43.4321014881134,49.55034065246582,60.58430743217468,"unknown",67.88460230827332,"unknown",73.37050104141235,75.44515371322632,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",81.38293862342834,"","unknown",87.71447920799255,99.95410895347595,"unknown",105.77315735816956,"unknown",112.56315016746521,114.84924578666687,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",121.75764679908752,"unknown","unknown",127.76477527618408,"","","",""
"43d0b63",-1129.0017449855804,"unknown",-1122.4089169502258,-1116.0689568519592,0.0,7.088598251342773,15.236230373382568,22.333094835281372,53.85605525970459,61.02372932434082,69.42609810829163,"unknown","unknown",75.8888590335846,82.89268851280212,86.95028471946716,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",92.94545984268188,"","unknown",99.75814437866211,117.36079120635986,"unknown","unknown",123.33991742134094,129.65432977676392,133.59488701820374,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",139.76495099067688,"unknown","unknown",145.76216292381287,"","","",""
"addf295",-19990.172666311264,"unknown",-19983.386050224304,-19976.50647187233,0.0,5.669982671737671,14.342405796051025,22.080893754959106,49.85982871055603,56.01080799102783,72.36931204795837,"unknown",78.59298706054688,"unknown",84.317697763443,85.79718518257141,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",92.13059711456299,"","unknown",99.11851334571838,112.4202868938446,118.9456102848053,"unknown","unknown",124.5560371875763,125.87742781639099,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",132.30113530158997,"unknown","unknown",138.47607350349426,"","","",""
"870dc60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1a8e45b",-16.663588523864746,"unknown",-10.311699390411377,-4.924145460128784,0.0,5.903542995452881,8.807006597518921,16.762875080108643,636588.2243621349,636595.6187064648,636602.8777320385,"unknown",636608.5252287388,"unknown",636615.4531970024,636623.9908154011,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",636630.8931577206,"","unknown",636636.381149292,636640.1196467876,636646.168689251,"unknown","unknown",636652.7080395222,636655.5215330124,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",636662.4602999687,"unknown","unknown",636668.6118621826,"","","",""
"0e42357",-15.036285638809204,"unknown",-9.211488962173462,-3.2451364994049072,0.0,5.899355173110962,8.555026292800903,16.47258687019348,47.10845637321472,53.185598373413086,62.67328643798828,"unknown","unknown",69.50810933113098,75.21220898628235,79.64083957672119,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",85.07074069976807,"","unknown",90.7505693435669,93.77263259887695,99.8777482509613,"unknown","unknown",107.04213786125183,109.4100399017334,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",114.94647264480591,"unknown","unknown",120.96049499511719,"","","",""
"5f2a1aa",-459081.9962744713,"unknown",-459075.5643863678,-459069.5879032612,0.0,6.9427855014801025,10.056366920471191,18.04049038887024,32.54848527908325,38.91152763366699,41.68345260620117,46.96566033363342,"unknown","unknown",53.960604667663574,55.87975573539734,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",62.655104637145996,"","unknown",69.03039240837097,197.14810347557068,203.33372807502747,"unknown","unknown",208.91207695007324,210.0629858970642,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",217.32609033584595,"unknown","unknown",223.95889735221863,"","","",""
"87b3434",-38586.28204703331,"unknown",-38580.659819841385,-38574.30545902252,0.0,5.995883464813232,7.527080297470093,14.598267316818237,34.39057183265686,40.76770877838135,51.18838405609131,"unknown",58.185784578323364,"unknown",65.28162455558777,68.6305079460144,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",74.56066298484802,"","unknown",80.62157320976257,97.82503366470337,"unknown","unknown",104.7941381931305,111.06717228889465,121.36871409416199,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",126.8956503868103,"unknown","unknown",132.81053042411804,"","","",""
"bd305b8",-6805.430894613266,"unknown",-6798.42017531395,-6792.38910984993,0.0,7.01033353805542,10.930134773254395,19.78993821144104,52.91477727890015,58.23036170005798,67.746084690094,"unknown",74.689368724823,"unknown",80.1737232208252,82.88383722305298,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",88.52937293052673,"","unknown",93.84498620033264,122.55392980575562,"unknown",128.18600058555603,"unknown",135.31579852104187,137.38358974456787,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",143.90645146369934,"unknown","unknown",151.12537908554077,"","","",""
"4b70ed3",-546.9572002887726,"unknown",-541.6497673988342,-534.9385600090027,0.0,6.638882875442505,8.98959755897522,16.46994400024414,37.73913073539734,43.377617835998535,51.53285360336304,"unknown",56.94096088409424,"unknown",63.58977794647217,65.06551480293274,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",70.5872278213501,"","unknown",76.19647240638733,84.08241891860962,89.39063954353333,"unknown","unknown",95.04227542877197,96.65249061584473,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",102.37738633155823,"unknown","unknown",108.3226912021637,"","","",""
"8ec15bc",-884.5427098274231,"unknown",-878.3588526248932,-872.6415750980377,0.0,6.208613634109497,8.128769636154175,16.60955238342285,35.20742082595825,41.80924201011658,43.3935604095459,"unknown","unknown",49.73505258560181,56.551111459732056,62.03539419174194,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",68.7880163192749,"","unknown",76.20688772201538,82.05298566818237,"unknown","unknown",87.52929258346558,93.98849177360535,95.51732325553894,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",101.85218524932861,"unknown","unknown",108.66854929924011,"","","",""
"6c8906b",-7218.413221359253,"unknown",-7211.883463382721,-7204.7062957286835,0.0,6.603201627731323,34.33782196044922,41.94673943519592,65.04270362854004,70.82754850387573,124.3562684059143,"unknown",130.5079665184021,"unknown",136.42733716964722,138.48229575157166,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",144.05847001075745,"","unknown",149.66662573814392,5409.093300104141,5416.10488319397,"unknown","unknown",5422.40234541893,5424.491093158722,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",5429.895303010941,"unknown","unknown",5436.887340307236,"","","",""
"e51496b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"01baaf6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e8a0b7a",-400213.7872698307,"unknown",-400207.9522266388,-400201.4273838997,0.0,6.0120930671691895,10.658589124679565,17.841421842575073,40.169302225112915,47.20689129829407,51.707093954086304,"unknown",58.414825677871704,"unknown",64.14044880867004,66.02295851707458,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",72.40466904640198,"","unknown",78.43848299980164,83.58147382736206,"unknown","unknown",88.98677253723145,95.05344009399414,97.89297986030579,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",104.68236255645752,"unknown","unknown",111.40311622619629,"","","",""
"dae9b13",-126.33096098899841,"unknown",-119.42923331260681,-112.74737596511841,0.0,7.280361890792847,11.26186466217041,21.529061555862427,76.88013362884521,83.77426767349243,91.53428173065186,"unknown","unknown",98.67799592018127,104.99713349342346,107.01827359199524,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",112.92366623878479,"","unknown",118.41006445884705,127.73761940002441,"unknown","unknown",133.5521547794342,140.6955418586731,142.63578081130981,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",149.3943989276886,"unknown","unknown",156.55179023742676,"","","",""
"6c3f0f6",-811941.9493355751,"unknown",-811935.3044433594,-811928.362038374,0.0,6.8963282108306885,27.77597141265869,35.69757866859436,47.75820755958557,52.96402144432068,69.39377164840698,"unknown","unknown",74.8759663105011,80.22987532615662,84.67148733139038,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",91.24476647377014,"","unknown",97.83698606491089,105.20691013336182,"unknown","unknown",111.69451642036438,117.811194896698,1962.850771188736,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",1969.0096819400787,"unknown","unknown",1974.7751517295837,-702539.1310882568,"","",""
"4828266",-58994.83525466919,"unknown",-58938.75276064873,-58884.173399209976,0.0,5.354579925537109,7.88221001625061,14.608918905258179,28.495204210281372,35.32729744911194,41.07191061973572,"unknown",47.84995150566101,"unknown",53.73304033279419,55.31960582733154,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",60.97193098068237,"","unknown",67.71485590934753,83.07203602790833,"unknown","unknown",89.7668206691742,96.10373520851135,115.47211146354675,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",121.14938569068909,"unknown","unknown",127.09448504447937,"","","",""
"1f77294","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6f1360e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1e17723","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"614fc3f",-14295.694348573685,"unknown",-14289.700134515762,-14283.331779003143,0.0,7.409165859222412,74.84959053993225,82.60501432418823,158.8386881351471,166.02011013031006,180.99562668800354,"unknown",188.0840151309967,"unknown",195.02880024909973,200.60130524635315,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",206.6700882911682,"","unknown",212.18811678886414,229.5653624534607,236.6437954902649,"unknown","unknown",242.63640189170837,14863.938126087189,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",14870.915858507156,"unknown","unknown",14877.63054561615,"","","",""
"a300755",-4609.342633008957,"unknown",-4602.853790521622,-4595.815787315369,0.0,6.881144762039185,9.684295654296875,17.47642207145691,33.545313596725464,39.02613854408264,47.20216345787048,"unknown","unknown",53.13813400268555,59.72708749771118,61.76885652542114,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",67.07077479362488,"","unknown",73.36223030090332,89.70886254310608,"unknown","unknown",96.49440383911133,102.74923300743103,107.33501768112183,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",113.59160780906677,"unknown","unknown",119.0978491306305,"","","",""
"802d704",-122.1147735118866,"unknown",-115.25863242149353,-109.89237093925476,0.0,6.456598997116089,20.019526481628418,27.394648790359497,48.99280881881714,56.233951807022095,60.3570122718811,"unknown","unknown",66.79031276702881,72.74242520332336,74.38076758384705,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",79.78621292114258,"","unknown",86.54303693771362,91.90048694610596,"unknown","unknown",98.30595350265503,105.27985334396362,107.63943648338318,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",114.73275828361511,"unknown","unknown",120.57880067825317,"","","",""
"e892cd4",-2739953.433368206,"unknown",-2739947.504205942,-2739940.7046027184,0.0,6.500761032104492,13.48681640625,21.187713384628296,42.81109428405762,50.13463068008423,71.45120692253113,"unknown","unknown",77.1749358177185,83.37216210365295,96.071364402771,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",102.3080186843872,"","unknown",108.08832144737244,127.93431806564331,"unknown","unknown",133.84160542488098,140.27865076065063,141.88126754760742,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",148.43687653541565,"unknown","unknown",155.0345332622528,"","","",""
"b06ee97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"758fff8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ac42d69",-32.69859504699707,"unknown",-27.1672945022583,-21.693768739700317,0.0,6.898254871368408,13.007975339889526,21.82873034477234,322.95076966285706,330.47869515419006,338.8957667350769,"unknown","unknown",344.2001829147339,350.83278703689575,353.40495014190674,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",359.6420042514801,"","unknown",365.5431213378906,376.64117908477783,"unknown","unknown",383.50373792648315,389.0601065158844,391.3735501766205,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",397.46933794021606,"unknown","unknown",403.89921259880066,"","","",""
"7bb45d3",-229.6448872089386,"unknown",-223.86288022994995,-216.5418770313263,0.0,6.568404197692871,9.46029543876648,17.170982837677002,33.30958151817322,40.194788455963135,48.305602073669434,"unknown","unknown",53.86441230773926,59.89412498474121,76.40891575813293,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",82.71155953407288,"","unknown",88.64640188217163,106.26028084754944,"unknown",112.72693943977356,"unknown",118.81639432907104,120.6040370464325,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",126.25127506256104,"unknown","unknown",132.44620275497437,"","","",""
"7622483",-7870.403245210648,"unknown",-7864.744037389755,-7858.545928001404,0.0,6.184084892272949,52.80600953102112,61.46752619743347,63.66116261482239,70.35590505599976,86.73905873298645,"unknown","unknown",93.32595133781433,98.62699961662292,100.46502828598022,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",106.87267541885376,"","unknown",114.03038930892944,118.51856732368469,"unknown",123.9489152431488,"unknown",130.81006860733032,144.99267530441284,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",151.520263671875,"unknown","unknown",156.81295228004456,"","","",""
"1f16f74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"730747e",-29412.796211242676,"unknown",-29405.82097673416,-29398.926540613174,0.0,7.004098892211914,10.270520210266113,18.199692487716675,29.350911855697632,34.9825119972229,51.63776969909668,"unknown","unknown",57.966657638549805,64.33025360107422,67.03457379341125,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",73.64607334136963,"","unknown",79.27509832382202,92.02510833740234,"unknown","unknown",98.80976271629333,104.37240314483643,105.83602261543274,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",112.65238046646118,"unknown","unknown",119.7851722240448,"","","",""
"07ff49d",-45.928133487701416,"unknown",-38.728023052215576,-33.055920362472534,0.0,6.2930333614349365,18.112977743148804,25.05498504638672,39.497405767440796,45.731170654296875,48.527533531188965,"unknown","unknown",54.98962068557739,61.15220928192139,62.99917149543762,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",69.47582626342773,"","unknown",76.00392031669617,80.88214135169983,"unknown","unknown",87.97407507896423,95.00707721710205,95.92974901199341,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",101.51690125465393,"unknown","unknown",106.81809449195862,"","","",""
"22fdb61",-107915.74289298058,"unknown",-107908.94035577774,-107902.9280436039,0.0,6.300748348236084,11.254393577575684,19.908078908920288,35.15923452377319,40.50693154335022,47.99957227706909,"unknown","unknown",55.42765831947327,62.563159465789795,65.39813828468323,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",72.35555338859558,"","unknown",79.68795657157898,84.4882128238678,"unknown","unknown",90.95837235450745,96.6062924861908,100.09998035430908,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",106.56620669364929,"unknown","unknown",112.06509304046631,"","","",""
"db046f2",-614410.3665559292,"unknown",-614404.2323877811,-614398.2751629353,0.0,7.076588869094849,13.080769538879395,21.316593408584595,32.605015993118286,39.22319269180298,44.61066007614136,"unknown","unknown",50.93474721908569,57.68742251396179,59.535866498947144,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",65.77793669700623,"","unknown",72.00800251960754,77.9094352722168,"unknown","unknown",83.97934484481812,89.4059956073761,91.50670385360718,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",97.60553574562073,"unknown","unknown",104.68207168579102,-504049.9712049961,"","",""
"73c3f48",-45978.20932006836,"unknown",-45971.17218542099,-45964.550223350525,0.0,7.10588526725769,11.470205545425415,18.754497051239014,31.163909435272217,36.6276490688324,42.39651870727539,"unknown","unknown",48.14221453666687,53.93209886550903,56.217434883117676,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",62.73112416267395,"","unknown",68.53317999839783,71.76908659934998,"unknown","unknown",78.26422071456909,84.32155132293701,85.91021180152893,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",92.81062197685242,"unknown","unknown",97.98080539703369,"","","",""
"3218556","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99ee852",-592120.0055212975,"unknown",-592113.7090611458,-592108.2376863956,0.0,5.5551252365112305,11.263263940811157,19.562695264816284,34.79668569564819,41.95928597450256,66.70880365371704,"unknown",73.67131614685059,"unknown",80.2721574306488,84.9493956565857,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",91.65623641014099,"","unknown",98.57076382637024,119.50643277168274,"unknown","unknown",125.9520742893219,133.03777980804443,140.93813729286194,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",147.09794092178345,"unknown","unknown",153.41552901268005,"","","",""
"ad2fc5b",-567.4721879959106,"unknown",-560.4554753303528,-554.5092821121216,0.0,7.339399814605713,11.60270071029663,19.229362964630127,38.766422271728516,45.08551383018494,55.733779191970825,"unknown","unknown",62.68084406852722,69.65731573104858,72.95524907112122,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",78.68073916435242,"","unknown",85.72131419181824,90.68473958969116,"unknown","unknown",96.57153463363647,102.99961256980896,112.31119990348816,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",118.60707998275757,"unknown","unknown",124.95730185508728,"","","",""
"d318264",-122332.01765608788,"unknown",-122325.29319572449,-122319.30331659317,0.0,6.611844778060913,11.70902419090271,20.219866275787354,666.7538242340088,672.698183298111,685.1217951774597,"unknown",692.2547922134399,"unknown",697.7386336326599,700.75541639328,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",707.7798275947571,"","unknown",713.686952829361,776.5697441101074,"unknown",782.9605753421783,"unknown",788.6504120826721,790.8310327529907,"unknown","","unknown","unknown","unknown","unknown","","unknown","","unknown","unknown","unknown",796.9837622642517,"unknown","unknown",803.5581090450287,"","","",""
