"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","3_1","2_1"
"4e53c5c",-252970.15569925308,"unknown",-252789.13017559052,-252605.6424088478,0.0,5.441851377487183,10.93406867980957,20.52169442176819,44.06771969795227,49.95384669303894,51.977055072784424,57.88022565841675,"unknown","unknown",63.25112199783325,65.25746273994446,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",71.45928382873535,"","unknown",78.66180086135864,86.02391743659973,92.43263602256775,"unknown","unknown",97.95507407188416,99.91196060180664,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",106.6842143535614,"unknown","unknown",112.60823559761047,"",""
"ac6ecda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c899adb",-43.42650318145752,"unknown",-37.833558797836304,-32.358298540115356,0.0,6.595041036605835,23.04542374610901,31.348555326461792,58.59328532218933,65.38559675216675,69.75783610343933,"unknown","unknown",76.56211233139038,82.43597841262817,84.57293057441711,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",90.84938549995422,"","unknown",97.86870551109314,104.29172229766846,"unknown",110.29628443717957,"unknown",117.10804533958435,118.5554039478302,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",125.37464952468872,"unknown","unknown",130.6590313911438,"",""
"b8ec123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"07b298c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4c7f106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49db8c4",-4196.117254972458,"unknown",-4190.089651584625,-4184.668534517288,0.0,5.4543070793151855,9.927666664123535,17.080644845962524,37.045409202575684,43.72740626335144,46.56939172744751,"unknown","unknown",52.94716954231262,59.69955492019653,62.40471839904785,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",69.05386066436768,"","unknown",75.03134059906006,80.9906702041626,"unknown",86.64823627471924,"unknown",93.03885221481323,94.75420069694519,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",100.22838854789734,"unknown","unknown",107.12946248054504,"",""
"ea8c0d6",-59280.383243083954,"unknown",-59274.546292066574,-59268.20356249809,0.0,7.1750288009643555,10.528003692626953,19.151300191879272,150.7553153038025,156.3155336380005,164.77035760879517,"unknown","unknown",171.06646013259888,177.25523138046265,179.8470721244812,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",186.19269514083862,"","unknown",192.21469807624817,208.8215458393097,"unknown","unknown",215.77496480941772,221.5624659061432,223.52162647247314,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",230.36709713935852,"unknown","unknown",236.65351390838623,"",""
"527d11d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7cf831f",-5218.814157009125,"unknown",-5212.441606998444,-5205.795429468155,0.0,5.731473922729492,142.7401294708252,151.5474591255188,6957.639626979828,6963.8697690963745,6971.039642095566,"unknown","unknown",6976.863758802414,6983.216530323029,7091.418836593628,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",7098.396238088608,"","unknown",7105.347642183304,7114.128364562988,7120.893888711929,"unknown","unknown",7126.998072862625,7135.154178619385,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",7141.503767490387,"unknown","unknown",7146.92263841629,"",""
"41f497c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8d5112a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f496964","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68c3192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"eb77de6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1288ac2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
