"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","2_1"
"170bd80",-197691.9926559925,"unknown",-197684.96149659157,-197678.36415934563,0.0,7.388502597808838,10.2889564037323,18.48514199256897,33.43879532814026,40.617196798324585,45.25495719909668,"unknown","unknown",50.92973470687866,57.2019522190094,58.90782976150513,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",66.10452795028687,"","unknown",73.31246304512024,77.3572187423706,"unknown","unknown",84.1187846660614,91.33291506767273,93.6846821308136,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",101.00684309005737,"unknown","unknown",108.05659580230713,""
"e2738b5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7a54533","unknown","unknown","unknown","unknown",0.0,"unknown",12.72072172164917,"unknown",36.702388286590576,"unknown",66.30060386657715,"unknown","unknown","unknown","unknown",84.17002964019775,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown","unknown","","unknown","unknown",102.86635613441467,"unknown","unknown","unknown","unknown",116.45862436294556,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",""
"d874e84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b2a4c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c28b1a9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"402df77","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7384692","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90ccafb",-2446449.5396437645,"unknown",-2446442.780295849,-2446437.0101618767,0.0,6.707138538360596,11.100327968597412,18.426149368286133,37.080878257751465,44.249215841293335,50.24954962730408,"unknown",56.101922273635864,"unknown",61.892802476882935,64.4660267829895,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",71.33631253242493,"","unknown",78.22146439552307,86.30052161216736,"unknown",91.64279651641846,"unknown",97.13226342201233,99.2100019454956,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",105.75132894515991,"unknown","unknown",112.31812834739685,""
"0327530",-232433.21130681038,"unknown",-232427.59407949448,-232421.05264544487,0.0,5.756917953491211,9.518585443496704,16.353737115859985,35.84108376502991,42.83776569366455,46.188039779663086,53.27244520187378,"unknown","unknown",59.5527069568634,62.4404182434082,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",68.74006748199463,"","unknown",75.34559798240662,85.06080484390259,90.42282843589783,"unknown","unknown",97.15864276885986,98.61092877388,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",104.80761981010437,"unknown","unknown",111.82977938652039,""
"47dcadc",-85771.58419752121,"unknown",-85765.54379272461,-85759.87481975555,0.0,7.207682847976685,15.151647806167603,22.16792106628418,51.357529163360596,57.39839434623718,90.84722328186035,"unknown",97.45314764976501,"unknown",104.11093616485596,106.80210852622986,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",113.04303979873657,"","unknown",120.21741771697998,126.1783185005188,132.79250359535217,"unknown","unknown",138.7189335823059,144.529479265213,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",150.77055478096008,"unknown","unknown",156.32287287712097,""
"233ee90",-3019389.6810848713,"unknown",-3019382.258955717,-3019376.2634267807,0.0,6.601538896560669,10.947733163833618,19.353118896484375,30.34131360054016,37.43379020690918,43.35736393928528,49.52482771873474,"unknown","unknown",54.70674800872803,59.454731702804565,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",66.06159663200378,"","unknown",71.65868139266968,199.25262451171875,205.23093605041504,"unknown","unknown",211.01508808135986,214.84680223464966,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",220.22540259361267,"unknown","unknown",226.99669241905212,""
"db844b1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
