"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","2_1"
"eb77de6",-286844.1637196541,"unknown",-286837.0390846729,-286831.56501960754,0.0,6.241994380950928,13.319196701049805,21.839720249176025,38.57294750213623,45.613343238830566,60.02937841415405,"unknown",65.740802526474,"unknown",72.15578770637512,73.67115545272827,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",80.25806999206543,"","unknown",86.18579483032227,96.32768750190735,"unknown",102.42614912986755,"unknown",108.15951228141785,111.4542441368103,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",116.97948694229126,"unknown","unknown",122.83585619926453,""
"1288ac2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8ce483d","unknown","unknown","unknown","unknown",0.0,"unknown",9.56233835220337,"unknown",25.574381589889526,"unknown",34.35112953186035,"unknown","unknown","unknown","unknown",48.554351806640625,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown","unknown","","unknown","unknown",153.70600080490112,"unknown","unknown","unknown","unknown",168.23256611824036,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",""
"79868cd","unknown","unknown","unknown","unknown",0.0,"unknown",7.886683464050293,"unknown",24.446081399917603,"unknown",36.41775679588318,"unknown","unknown","unknown","unknown",50.42244338989258,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown","unknown","","unknown","unknown",74.40233874320984,"unknown","unknown","unknown","unknown",91.20961880683899,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",""
"56ee475",-515.5078928470612,"unknown",-509.1189868450165,-502.1180307865143,0.0,5.645213603973389,548.0597913265228,556.6462910175323,1800.009134054184,1805.9802827835083,1809.897207736969,"unknown",1816.3251371383667,"unknown",1821.9706780910492,1823.2576568126678,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",1829.3052427768707,"","unknown",1836.02570271492,1839.9170622825623,"unknown",1847.1651561260223,"unknown",1853.3051319122314,4228.771941184998,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",4235.410353183746,"unknown","unknown",4240.822240591049,""
"916c172","unknown","unknown","unknown","unknown",0.0,"unknown",20.500852346420288,"unknown",41.615204095840454,"unknown",63.96158409118652,"unknown","unknown","unknown","unknown",1585.6160576343536,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown","unknown","","unknown","unknown",1601.1949758529663,"unknown","unknown","unknown","unknown",1616.668672800064,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",""
"d9696dd",-2322.357355594635,"unknown",-2315.4590282440186,-2309.4561729431152,0.0,6.398412227630615,135912.88407874107,135920.90487790108,136107.93284916878,136114.6894750595,136121.26616096497,"unknown",136127.52866983414,"unknown",136133.52034926414,136135.954100132,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",136142.3759405613,"","unknown",136147.89975690842,136152.32080245018,136157.50343680382,"unknown","unknown",136163.09232997894,136165.2189655304,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",136172.1340727806,"unknown","unknown",136178.25024867058,""
"eff7ebe",-29854.837708473206,"unknown",-29847.82665014267,-29841.95056605339,0.0,7.335960388183594,11.257680892944336,18.608636617660522,29.45225429534912,36.10899257659912,50.971694469451904,"unknown",56.46323275566101,"unknown",61.85031485557556,63.86052846908569,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",69.38562107086182,"","unknown",76.13895583152771,82.85165572166443,88.57715630531311,"unknown","unknown",93.86461281776428,96.11793088912964,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",103.27809190750122,"unknown","unknown",108.6341905593872,""
"5d4fcbe","unknown","unknown","unknown","unknown",0.0,"unknown",9.83244800567627,"unknown",33.655335903167725,"unknown",53.20033001899719,"unknown","unknown","unknown","unknown",70.16854310035706,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown","unknown","","unknown","unknown",1015.8516898155212,"unknown","unknown","unknown","unknown",1033.598165512085,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",""
"965ec7c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
