"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","2_1","5_1"
"fb6ca94",-964202.2285809517,"unknown",-964195.6456012726,-964190.016368866,0.0,5.830809116363525,8.006638765335083,13.792807579040527,24.864198446273804,30.623644590377808,40.677982807159424,"unknown",47.13465189933777,"unknown",53.99015235900879,55.801310539245605,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",61.306259870529175,"","unknown",68.58835172653198,81.62144088745117,"unknown",88.98041534423828,"unknown",94.93692088127136,109.75104832649231,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",116.83571290969849,"unknown","unknown",122.9164047241211,"",""
"5a20153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"516417f",-311470.08556985855,"unknown",-311464.2259659767,-311458.4263687134,0.0,7.933045387268066,15.180026531219482,21.155097484588623,41.68368434906006,47.32620644569397,60.5836980342865,"unknown","unknown",66.6385064125061,72.19232225418091,74.17607474327087,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",81.2488272190094,"","unknown",87.70055675506592,106.10053730010986,112.69080901145935,"unknown","unknown",118.54571652412415,121.19331955909729,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",128.33652210235596,"unknown","unknown",134.89570951461792,"",""
"7a0eabe",-21591.21542453766,"unknown",-21585.786297798157,-21578.963401556015,0.0,6.684682130813599,11.046683549880981,17.044987440109253,37.54193043708801,44.32664895057678,48.2054967880249,55.04963803291321,"unknown","unknown",60.97252821922302,63.1293728351593,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",69.06559348106384,"","unknown",74.99032044410706,81.79394745826721,87.07998418807983,"unknown","unknown",94.24049353599548,96.5661871433258,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",101.96292233467102,"unknown","unknown",109.08974123001099,"",""
"7b65802","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2949a28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e09b84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7da3821","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2f5762a",-5006.529597043991,"unknown",-4999.517265081406,-4994.194420576096,0.0,6.510334730148315,16.152979612350464,22.92673635482788,34.094096422195435,40.22179675102234,46.109689235687256,"unknown",52.68259906768799,"unknown",59.51141834259033,61.51186203956604,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",67.62667608261108,"","unknown",74.09195828437805,78.28258419036865,"unknown","unknown",84.4213719367981,91.50711441040039,97.5957863330841,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",103.10420203208923,"unknown","unknown",110.64411091804504,"",""
"50a0fdd",-8434.425558328629,"unknown",-8428.656877756119,-8423.154670715332,0.0,7.033819198608398,15.167954683303833,20.748117923736572,48.995776891708374,55.062769651412964,68.77397990226746,75.11540722846985,"unknown","unknown",81.09775042533875,83.50875425338745,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",90.10852217674255,"","unknown",96.46793985366821,105.90205931663513,111.52931237220764,"unknown","unknown",118.70230221748352,122.6488516330719,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",129.88604497909546,"unknown","unknown",136.0214877128601,"",""
"b7cec81",-17907.25053668022,"unknown",-17900.544559001923,-17893.91011118889,0.0,6.019330263137817,9.62765884399414,16.708543062210083,29.92238736152649,37.32831430435181,63.613201379776,"unknown",69.1924421787262,"unknown",75.87340569496155,78.55111050605774,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",85.13312101364136,"","unknown",92.06242513656616,99.71714186668396,"unknown","unknown",105.5512375831604,111.6117057800293,117.85337519645691,125.80333542823792,134.89431762695312,"unknown",141.88218641281128,"unknown",147.86137533187866,151.05611276626587,"unknown","unknown","unknown","unknown","unknown",157.01525044441223,"unknown",163.8292636871338,"",""
"bf983ba",-2375.181569337845,"unknown",-2369.859295606613,-2363.5044043064117,0.0,6.8529052734375,18.0178484916687,24.947449445724487,53.86239552497864,59.223938941955566,63.24177527427673,68.71533799171448,"unknown","unknown",75.29916453361511,78.72256755828857,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",84.54810953140259,"","unknown",90.06431031227112,96.93216252326965,102.44749021530151,"unknown","unknown",109.71638226509094,111.45532274246216,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",116.89862060546875,"unknown","unknown",123.59600257873535,"",""
"a80b75d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b53b559",-51645.34584522247,"unknown",-51638.18417143822,-51631.66893315315,0.0,6.365946531295776,13.885860204696655,20.571699619293213,42.07626032829285,48.674981355667114,69.98426604270935,75.60083103179932,"unknown","unknown",81.11843156814575,91.80441212654114,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",98.64747214317322,"","unknown",104.62489438056946,112.95623397827148,118.4380271434784,"unknown","unknown",124.74375796318054,127.86248803138733,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",133.16400957107544,"unknown","unknown",139.4850354194641,"",""
"4a92bfd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90434eb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37674f9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0dc300b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1800004",-495.61180782318115,"unknown",-490.0353262424469,-484.4498882293701,0.0,5.872486352920532,10.957230806350708,18.080400466918945,26.512510776519775,33.419782400131226,35.92397093772888,43.128233671188354,"unknown","unknown",48.9661808013916,50.840402364730835,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",57.280166149139404,"","unknown",63.16082262992859,66.26886987686157,71.65550804138184,"unknown","unknown",77.21856307983398,81.95710158348083,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",88.1576464176178,"unknown","unknown",95.42676663398743,"",""
"7b3c431",-51479.07187104225,"unknown",-51472.04848098755,-51464.79210472107,0.0,5.538680791854858,15.728679895401001,24.012869358062744,39.31605792045593,45.246999740600586,73.9086651802063,"unknown",80.0201416015625,"unknown",85.50144028663635,87.35729932785034,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",93.74571061134338,"","unknown",99.94691157341003,105.59365057945251,112.85628461837769,"unknown","unknown",118.29564881324768,120.19647979736328,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",127.09338784217834,"unknown","unknown",132.39472365379333,"",""
"2457ed6",-35535.88288855553,"unknown",-35528.73146700859,-35523.516362667084,0.0,5.588952302932739,9.33443546295166,15.172900199890137,33.479511976242065,38.920907735824585,51.81142592430115,"unknown",57.887038230895996,"unknown",63.3348388671875,68.50826454162598,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",75.4410982131958,"","unknown",82.0374596118927,124.30089783668518,"unknown",130.55745267868042,"unknown",137.34689617156982,139.95101594924927,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",145.74773836135864,"unknown","unknown",151.5404121875763,"",""
"c4bba29",-35.39997696876526,"unknown",-29.001158952713013,-23.707104444503784,0.0,7.466134309768677,64.0212984085083,69.40953993797302,94.44845485687256,100.39209866523743,112.40831661224365,118.15443205833435,"unknown","unknown",123.94268345832825,125.82647371292114,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",133.0936405658722,"","unknown",139.71844744682312,142.0104420185089,148.17020773887634,"unknown","unknown",153.7007966041565,155.88564562797546,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",161.35950994491577,"unknown","unknown",167.0552272796631,"",""
"2dffb9e",-1060.2113451957703,"unknown",-1053.804223060608,-1048.062647819519,0.0,6.9912474155426025,10.06766963005066,15.656097412109375,95.01318550109863,101.88388442993164,104.92256021499634,111.22541666030884,"unknown","unknown",117.9358983039856,120.00145721435547,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",126.16239666938782,"","unknown",133.47441697120667,138.42267775535583,144.9108259677887,"unknown","unknown",150.55682039260864,152.82648515701294,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",159.19285225868225,"unknown","unknown",165.71484780311584,"",""
"7a35b75",-652869.6507704258,"unknown",-652864.0603561401,-652856.9119648933,0.0,5.655035972595215,10.571634292602539,16.46478772163391,33.073474407196045,39.43114638328552,56.595447063446045,"unknown",63.92263865470886,"unknown",71.11260414123535,73.07619881629944,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",79.45078754425049,"","unknown",85.54563045501709,90.39681053161621,97.12438583374023,"unknown","unknown",104.30241417884827,106.15899777412415,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",112.83342671394348,"unknown","unknown",119.91390085220337,"",""
"3883e37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"eacd6a3",-11858372.017809868,"unknown",-11858362.39376998,-11858356.701770782,0.0,5.925092458724976,10.35238766670227,17.04771637916565,29.509310483932495,36.49314641952515,159.95400834083557,"unknown",165.59399342536926,"unknown",171.19060945510864,173.26155757904053,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",179.01749396324158,"","unknown",185.69288849830627,194.93423295021057,"unknown","unknown",201.53346180915833,208.32399225234985,213.5865604877472,220.67005944252014,222.10394191741943,"unknown",228.8866982460022,"unknown",234.55974769592285,235.86923718452454,"unknown","unknown","unknown","unknown","unknown",242.2685363292694,"unknown",247.8505687713623,-116522.9920938015,""
"d09321f",-101527.15577435493,"unknown",-101520.54749560356,-101514.16890859604,0.0,7.105427026748657,9.284077882766724,15.901702642440796,26.845876693725586,32.427825689315796,47.18655967712402,"unknown",53.197147369384766,"unknown",58.7036657333374,60.00929927825928,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",65.89221477508545,"","unknown",72.90997958183289,78.75762462615967,"unknown",84.02159810066223,"unknown",89.90377807617188,91.13808012008667,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",96.54882216453552,"unknown","unknown",102.90986752510071,"",""
"1116780","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"58b1c8e",-30.03339672088623,"unknown",-24.33370876312256,-17.415485858917236,0.0,5.959747314453125,10.869046211242676,16.971670627593994,78.36623525619507,84.30265617370605,89.15046668052673,"unknown",95.36764025688171,"unknown",100.88537406921387,106.66536712646484,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",112.23509287834167,"","unknown",118.63669443130493,124.86417841911316,"unknown",131.4541597366333,"unknown",137.87684607505798,145.00539827346802,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",152.01472187042236,"unknown","unknown",157.79782223701477,"",""
"bf3dfcf",-20181.60962176323,"unknown",-20175.38834953308,-20169.360423088074,0.0,6.749490976333618,12.21565580368042,18.155701398849487,38.23685884475708,45.49657726287842,58.3175482749939,"unknown",65.1542272567749,"unknown",71.78419709205627,74.43211531639099,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",79.8722927570343,"","unknown",85.74763488769531,1059.0877742767334,1065.787279367447,"unknown","unknown",1072.109808921814,1073.4065883159637,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",1080.422322511673,"unknown","unknown",1086.343544960022,"",""
"80e625f",-54389.001673698425,"unknown",-54383.505910634995,-54376.56510066986,0.0,7.1224753856658936,10.13107419013977,17.422231912612915,28.383692264556885,34.77248239517212,37.61472725868225,43.7368700504303,"unknown","unknown",50.37858510017395,66.3945517539978,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",72.28587555885315,"","unknown",79.2817850112915,84.4993007183075,89.94569373130798,"unknown","unknown",96.74952125549316,98.2635703086853,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",104.34742093086243,"unknown","unknown",110.43446159362793,"",""
"9846ca8",-40399.586827516556,"unknown",-40392.95254278183,-40387.571036338806,0.0,5.478987216949463,10.297075986862183,16.882232427597046,35.65511870384216,42.36744022369385,45.95797324180603,52.10864591598511,"unknown","unknown",58.092556953430176,60.297502279281616,65.91036677360535,67.62631821632385,"unknown",74.51370763778687,"unknown",80.90820002555847,83.04858613014221,"unknown","unknown","unknown","unknown","unknown",88.39374947547913,"unknown",95.20078372955322,99.35912299156189,104.5913016796112,"unknown","unknown",111.65096974372864,113.53634023666382,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",120.71557712554932,"unknown","unknown",126.61737513542175,"",""
"cc02471",-17.50110149383545,"unknown",-10.815481424331665,-5.017456531524658,0.0,6.082313537597656,9.517971277236938,16.302057027816772,34.5189163684845,40.54578614234924,87.5337860584259,"unknown","unknown",93.15806436538696,99.64757013320923,103.28093552589417,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",109.69664764404297,"","unknown",116.29661178588867,130.42323279380798,"unknown","unknown",137.80162620544434,144.4081621170044,3363.801320552826,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",3369.7100479602814,"unknown","unknown",3375.508285522461,"",""
"0a30844",-38317.416130542755,"unknown",-38310.80002760887,-38305.15300869942,0.0,6.868527412414551,11.955237627029419,18.484614610671997,38.495654582977295,45.44879651069641,69.31960725784302,"unknown",74.6548969745636,"unknown",81.76038312911987,84.56912279129028,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",90.75251126289368,"","unknown",97.36552453041077,105.15571165084839,"unknown",110.53122305870056,"unknown",116.16063833236694,120.0764970779419,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",126.35929775238037,"unknown","unknown",132.62457704544067,"",""
"43d0b63",-80309.90362882614,"unknown",-80304.53790736198,-80297.83742403984,0.0,5.707867622375488,11.265435218811035,17.924125909805298,41.06598258018494,47.93354392051697,52.07778787612915,58.67656755447388,"unknown","unknown",64.79197812080383,67.86214113235474,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",73.98598408699036,"","unknown",80.17401909828186,85.39696645736694,91.07999634742737,"unknown","unknown",98.0413134098053,99.5856442451477,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",105.70030403137207,"unknown","unknown",111.89734649658203,"",""
"addf295",-122641.07215380669,"unknown",-122634.72791862488,-122628.67702674866,0.0,6.003738880157471,10.88715410232544,17.060408115386963,36.54346561431885,42.35489273071289,59.21446347236633,"unknown",65.84340476989746,"unknown",71.95491218566895,74.08194923400879,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",79.71722030639648,"","unknown",86.10820770263672,93.9362998008728,99.18090200424194,"unknown","unknown",106.05639266967773,108.15864396095276,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",114.91325330734253,"unknown","unknown",121.40609502792358,-77694.70622181892,""
"870dc60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1a8e45b",-5473.891942977905,"unknown",-5467.702365159988,-5460.643006563187,0.0,7.068532705307007,12.392037630081177,18.74803638458252,29.869543313980103,36.053938150405884,40.89670658111572,46.874260663986206,"unknown","unknown",53.958680152893066,55.68148636817932,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",61.866682291030884,"","unknown",67.4833254814148,71.0911660194397,77.63944172859192,"unknown","unknown",84.21993517875671,111.75446152687073,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",118.45477032661438,"unknown","unknown",124.76303458213806,"",""
"0e42357","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f2a1aa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87b3434",-72283.66260886192,"unknown",-72276.84826779366,-72269.97658658028,0.0,6.77871561050415,11.178863048553467,18.512545108795166,43.20107936859131,49.78138446807861,74.59742450714111,81.69741201400757,"unknown","unknown",88.1566309928894,89.73935437202454,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",95.54404950141907,"","unknown",101.06592512130737,108.27158093452454,114.26679706573486,"unknown","unknown",121.2954363822937,123.03682565689087,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",129.62823271751404,"unknown","unknown",136.5048267841339,"",""
"bd305b8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4b70ed3",-3671.373781681061,"unknown",-3665.618939638138,-3660.33336687088,0.0,6.650294542312622,10.954222202301025,17.072448253631592,34.28667712211609,41.424684286117554,47.421019554138184,"unknown",53.830424308776855,"unknown",59.44557499885559,61.21361303329468,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",68.6071047782898,"","unknown",74.50137519836426,80.03560423851013,86.21429634094238,"unknown","unknown",93.09776639938354,97.1082284450531,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",104.22173380851746,"unknown","unknown",110.52325415611267,"",""
"8ec15bc",-523.6358425617218,"unknown",-517.250079870224,-511.8055348396301,0.0,6.916083097457886,8.909263372421265,14.495590209960938,35.52591681480408,41.68115305900574,47.285712003707886,"unknown",53.804110288619995,"unknown",59.47242212295532,62.32447695732117,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",69.5401566028595,"","unknown",76.11361241340637,81.18989753723145,88.0982232093811,"unknown","unknown",95.05095648765564,98.6979455947876,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",105.58908724784851,"unknown","unknown",112.28150177001953,"",""
"6c8906b",-185274.78285074234,"unknown",-185268.53594374657,-185261.15925478935,0.0,7.061147451400757,9.954031467437744,15.86693024635315,36.37836766242981,44.02216839790344,98.02422332763672,105.39081025123596,"unknown","unknown",111.29450416564941,112.96454572677612,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",120.14700675010681,"","unknown",127.27171564102173,139.44752168655396,144.88607382774353,"unknown","unknown",151.04570364952087,154.11971521377563,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",160.32551503181458,"unknown","unknown",166.34715795516968,"",""
"e51496b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"01baaf6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e8a0b7a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dae9b13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6c3f0f6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4828266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1f77294","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6f1360e","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1e17723","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"614fc3f",-56553.708488464355,"unknown",-56548.187519073486,-56542.39699149132,0.0,6.002105236053467,9.075439453125,15.769309520721436,60.97722935676575,67.28748965263367,83.94452381134033,90.38302636146545,"unknown","unknown",95.88905930519104,98.41332769393921,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",105.51140427589417,"","unknown",111.33658075332642,131.86921548843384,138.66806983947754,"unknown","unknown",144.35218405723572,146.30574250221252,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",152.3186604976654,"unknown","unknown",158.91392064094543,"",""
"a300755",-2741.146033525467,"unknown",-2735.529139995575,-2729.3335659503937,0.0,5.941288232803345,8.42879056930542,14.799656629562378,26.229478359222412,31.990910530090332,45.22189712524414,"unknown","unknown",51.33979535102844,58.36735200881958,60.58814239501953,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",66.55952835083008,"","unknown",72.54813146591187,85.88662934303284,"unknown",91.96638011932373,"unknown",98.1478340625763,100.86945676803589,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",106.35678172111511,"unknown","unknown",111.93983340263367,"",""
"802d704",-2549.016642332077,"unknown",-2542.020872116089,-2536.4478871822357,0.0,6.880615949630737,12.22903060913086,17.808040857315063,36.34068536758423,41.63407588005066,48.704591512680054,"unknown",55.778002977371216,"unknown",61.9660382270813,63.96719479560852,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",70.58139491081238,"","unknown",76.17107343673706,82.10324835777283,89.05586385726929,"unknown","unknown",94.90639066696167,96.85377240180969,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",102.78435444831848,"unknown","unknown",109.18950200080872,"",""
"e892cd4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b06ee97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"758fff8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ac42d69",-1894.597826719284,"unknown",-1887.7015097141266,-1881.4159574508667,0.0,7.087275266647339,20.628561973571777,26.87146782875061,51.254976749420166,57.59397912025452,93.33492660522461,"unknown",99.22406697273254,"unknown",105.9077262878418,109.39782738685608,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",116.51125431060791,"","unknown",123.20678091049194,1442.644187927246,"unknown",1449.0373973846436,"unknown",1455.805994272232,1461.893495798111,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",1468.4411809444427,"unknown","unknown",1475.8119902610779,"",""
"7bb45d3",-24.12139368057251,"unknown",-18.474807739257812,-12.225587129592896,0.0,6.113826036453247,14.357318639755249,21.121002912521362,40.06076765060425,45.8884711265564,55.17543625831604,"unknown",60.35607576370239,"unknown",66.92680716514587,68.77273464202881,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",74.47219586372375,"","unknown",80.3443055152893,87.72894811630249,94.02175807952881,"unknown","unknown",100.88616418838501,102.34595465660095,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",108.37876415252686,"unknown","unknown",115.12233376502991,"",""
"7622483",-35406.83453464508,"unknown",-35401.15565490723,-35395.53343319893,0.0,7.12429404258728,8.515865564346313,14.628469228744507,16.175243616104126,22.331347227096558,25.90679144859314,31.92688775062561,"unknown","unknown",38.282880783081055,42.366292238235474,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",47.87759971618652,"","unknown",55.0592896938324,56.7774600982666,63.301743507385254,"unknown","unknown",69.90657997131348,71.483722448349,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",76.90325021743774,"unknown","unknown",83.41687774658203,"",""
"1f16f74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"730747e",-1262.4892003536224,"unknown",-1255.6702680587769,-1250.2676739692688,0.0,5.8809754848480225,38.56641101837158,44.35750079154968,56.774389028549194,63.86631464958191,73.70103335380554,79.45242857933044,"unknown","unknown",85.98667740821838,87.7781867980957,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",93.37528324127197,"","unknown",99.77421140670776,105.56827139854431,110.88381505012512,"unknown","unknown",118.07972168922424,2122.4417111873627,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",2129.7657113075256,"unknown","unknown",2136.0841817855835,"",""
"07ff49d",-1091.885663986206,"unknown",-1086.329273223877,-1080.7826435565948,0.0,5.809859752655029,18.10036873817444,24.343461275100708,57.844337940216064,65.07121062278748,70.38882184028625,"unknown","unknown",75.77771067619324,81.9769983291626,83.73058724403381,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",90.51186966896057,"","unknown",97.22692227363586,114.76059675216675,121.96530222892761,"unknown","unknown",127.30387234687805,129.51969408988953,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",135.04878950119019,"unknown","unknown",141.39231252670288,"",""
"22fdb61",-2961307.101705551,"unknown",-2961300.2578401566,-2961293.856241703,0.0,6.430089950561523,10.704414129257202,16.828304529190063,31.922542810440063,38.84118390083313,44.50984787940979,"unknown",50.03602886199951,"unknown",56.68112015724182,69.74540042877197,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",76.34150314331055,"","unknown",81.93658900260925,92.707444190979,"unknown",99.18831419944763,"unknown",105.62565994262695,112.9540286064148,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",120.18931078910828,"unknown","unknown",126.38419461250305,-3567.7884969711304,""
"db046f2",-1238.0436012744904,"unknown",-1232.731373310089,-1227.4484083652496,0.0,6.003500938415527,9.436738014221191,15.489532947540283,28.086309671401978,34.64422869682312,39.23465085029602,47.35893392562866,"unknown","unknown",53.05775332450867,54.96693658828735,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",61.692288875579834,"","unknown",67.39846110343933,74.82523655891418,81.86336350440979,"unknown","unknown",87.98138499259949,89.62198090553284,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",95.54648208618164,"unknown","unknown",101.44257473945618,"",""
"73c3f48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3218556","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
