"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","9A_yo","9B_yo","9C_yo","10_yo","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","9A_otro","9B_otro","9C_otro","10_otro","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14"
"518e9b8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b5edd3c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"374ecf8",-8491.421534538269,"unknown",-8484.912687778473,-8477.80874466896,0.0,5.799241542816162,9.789645910263062,18.813708543777466,37.80261850357056,44.32692217826843,46.31009483337402,"unknown",51.55213952064514,"unknown",57.82276129722595,60.2682888507843,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",65.71450662612915,"unknown",71.75216460227966,74.10971641540527,80.65101838111877,"unknown","unknown",86.9734218120575,88.5900661945343,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",95.00457525253296,"unknown","unknown",102.11276721954346
"89f120b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1883ca0",-102729.3975660801,"unknown",-102723.03043413162,-102716.65674090385,0.0,5.64906907081604,44.005324602127075,52.974912881851196,74.52603340148926,81.69945001602173,91.42284560203552,"unknown",97.30239677429199,"unknown",103.630624294281,126.6708288192749,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",133.83963108062744,"unknown",140.86089420318604,150.02062058448792,156.06656408309937,"unknown","unknown",161.5632905960083,172.7919886112213,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",178.99624514579773,"unknown","unknown",185.37655925750732
"8d2da97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2541155","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ac6f3f6",-3374.743344068527,"unknown",-3368.0193750858307,-3360.809947013855,0.0,7.219848871231079,9.198509454727173,17.851140022277832,21.441347360610962,27.25926661491394,38.88140797615051,45.555808782577515,"unknown","unknown",52.29853677749634,55.115363121032715,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",61.499868392944336,"unknown",67.20046544075012,81.4434814453125,88.00623297691345,"unknown","unknown",93.76211500167847,113.20154452323914,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",119.59602046012878,"unknown","unknown",124.99897408485413
"62447b9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20f3e2e",-768.1319110393524,"unknown",-762.0589425563812,-755.8102326393127,0.0,5.911014080047607,20.85119104385376,28.348573446273804,99.52340292930603,106.70005106925964,112.63106155395508,"unknown","unknown",118.3328423500061,124.9556941986084,149.41170358657837,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",155.79295086860657,"unknown",161.32201600074768,259.11534571647644,"unknown",265.27617931365967,"unknown",271.1131007671356,291.91085267066956,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown","unknown",297.59779357910156,"unknown","unknown",305.0214991569519
