"","1","recurso","1b","2","cont","3","cont_1","4","dilema","5","yo_1","6A_yo","6B_yo","6C_yo","7_yo","v_yo_1","8_yo","yo_2","9A_yo","9B_yo","9C_yo","10_yo","v_yo_2","11_yo","12A_yo","12B_yo","12C_yo","13_yo_1","13_yo_2","13_yo_3","5_otro","otro_1","6A_otro","6B_otro","6C_otro","7_otro","v_otro_1","8_otro","otro_2","9A_otro","9B_otro","9C_otro","10_otro","v_otro_2","11_otro","12A_otro","12B_otro","12C_otro","13_otro_1","13_otro_2","13_otro_3","14","2_1","3_1"
"ee4b6cd",-2065.9056951999664,"unknown",-2059.3833050727844,-2053.259325027466,0.0,5.982511043548584,26.82730984687805,32.95364546775818,185.07343077659607,190.8966040611267,202.87778425216675,"unknown","unknown",210.44766306877136,216.3487582206726,220.05739617347717,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",226.53660416603088,"","unknown",232.2630536556244,240.68001651763916,"unknown","unknown",246.84137201309204,253.24062204360962,255.39098501205444,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",261.6440737247467,"unknown","unknown",268.0141921043396,"",""
"f2291ba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fb6ca94",-2945137.154933214,"unknown",-2945123.017858267,-2945114.819446802,0.0,5.559459924697876,7.870458126068115,14.938941717147827,26.587656497955322,32.53309345245361,38.9261269569397,"unknown","unknown",45.960596323013306,51.95615029335022,54.387078523635864,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",60.71053099632263,"","unknown",67.93369650840759,80.63518857955933,87.08056116104126,"unknown","unknown",93.59214425086975,95.4222526550293,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",101.60643219947815,"unknown","unknown",106.98629403114319,-84006.09682798386,""
"5a20153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"516417f",-17359.526339054108,"unknown",-17352.923955202103,-17345.629559993744,0.0,5.502591609954834,10.351548910140991,16.804193019866943,33.740010261535645,40.91268539428711,56.20815086364746,"unknown",61.924023389816284,"unknown",68.81936049461365,71.09667491912842,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",77.67945528030396,"","unknown",84.19689536094666,94.45513486862183,101.66921019554138,"unknown","unknown",107.04864454269409,108.99032402038574,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",114.88240766525269,"unknown","unknown",123.13123059272766,"",""
"7a0eabe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7b65802","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2949a28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e09b84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7da3821","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2f5762a",-24.92866349220276,"unknown",-18.11589789390564,-12.293359756469727,0.0,5.440022230148315,15.5391263961792,22.725421667099,50.049707651138306,55.844773292541504,60.79405641555786,"unknown",67.8662474155426,"unknown",73.24375677108765,77.95236349105835,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",83.74479675292969,"","unknown",90.67652034759521,99.98692440986633,"unknown",105.18148064613342,"unknown",112.02265572547913,115.91538786888123,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",122.5897262096405,"unknown","unknown",128.9530041217804,"",""
"50a0fdd",-4466.8789048194885,"unknown",-4461.274020910263,-4454.16322851181,0.0,10.89319920539856,14.579140186309814,20.83933925628662,34.128705739974976,41.06181359291077,43.84937334060669,50.97383189201355,"unknown","unknown",57.00036692619324,58.760648250579834,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",64.15507984161377,"","unknown",69.93541193008423,73.25758719444275,79.41449689865112,"unknown","unknown",85.88577580451965,87.43731832504272,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",94.75756072998047,"unknown","unknown",100.79689455032349,"",""
"b7cec81",-18452.967737674713,"unknown",-18447.19078707695,-18440.838317155838,0.0,6.903241872787476,1505.96280169487,1512.477424621582,1524.4106838703156,1531.6224355697632,1535.092181444168,"unknown","unknown",1540.4066059589386,1545.6808614730835,1547.7687487602234,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",1553.4348623752594,"","unknown",1560.4548995494843,1584.1567161083221,"unknown","unknown",1591.441130399704,1598.1707096099854,1599.9490611553192,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",1606.917641878128,"unknown","unknown",1612.3472893238068,"",""
"bf983ba",-4565.771145820618,"unknown",-4559.726849079132,-4552.950401306152,0.0,6.059163808822632,85.95285487174988,91.81487226486206,103.23776340484619,109.89643359184265,114.37561702728271,"unknown",120.11032390594482,"unknown",125.47442865371704,131.63542127609253,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",137.215345621109,"","unknown",142.56860256195068,148.4465456008911,155.65658855438232,"unknown","unknown",162.30307126045227,183.49887013435364,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",190.25149130821228,"unknown","unknown",196.0940215587616,"",""
"a80b75d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b53b559","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4a92bfd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"90434eb","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37674f9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0dc300b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1800004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7b3c431",-161821.60128188133,"unknown",-161814.9323694706,-161809.3497285843,0.0,6.630312204360962,12.189145803451538,18.843934774398804,31.496666193008423,37.19926118850708,56.1648268699646,"unknown","unknown",61.8301477432251,67.6617181301117,89.3145444393158,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",95.40311479568481,"","unknown",102.42075061798096,106.97131776809692,112.3715124130249,"unknown","unknown",118.4120602607727,121.85683131217957,"unknown","","unknown","unknown","unknown","unknown","","unknown","unknown","unknown","unknown",127.22154569625854,"unknown","unknown",134.09168648719788,"",""
